negatives
"('P10909', 'P17028')"
"('Q99496', 'Q8WY22')"
"('Q92993', 'Q96SN8')"
"('Q14204', 'P15927')"
"('Q9P0M6', 'Q9Y5B9')"
"('P16333', 'Q96EV8')"
"('Q13751', 'Q496J9')"
"('P03372', 'Q15717')"
"('Q9UBS5', 'Q96EP1')"
"('P42773', 'Q9GZT8')"
"('Q96M63', 'Q8TAB5')"
"('P61978', 'Q16630')"
"('P26639', 'P04629')"
"('Q8TF46', 'Q86UK7')"
"('Q9BZE9', 'Q0VD86')"
"('Q5T3J3', 'Q8TF21')"
"('Q00403', 'Q16548')"
"('Q92804', 'Q01844')"
"('Q15147', 'Q04864')"
"('P63173', 'P46779')"
"('Q5T7P2', 'Q9BYR5')"
"('O75586', 'Q9H204')"
"('P01909', 'Q8NBW4')"
"('Q9BZF1', 'Q14676')"
"('Q07889', 'Q9NZM3')"
"('Q12778', 'P16234')"
"('P04004', 'P05121')"
"('O15350', 'P62263')"
"('P35232', 'P31946')"
"('Q9HBR0', 'Q9Y282')"
"('Q6UXH0', 'Q96PM5')"
"('O14964', 'P53396')"
"('P03372', 'P0DMV9')"
"('Q9NRD1', 'Q9UIQ6')"
"('Q969Q6', 'Q5VT06')"
"('O95817', 'Q9NUX5')"
"('Q5SW79', 'Q68CZ6')"
"('P06576', 'P61247')"
"('Q9BQ89', 'Q8N6Y0')"
"('P58876', 'P61964')"
"('Q16659', 'Q9Y4G2')"
"('Q9NX20', 'O75489')"
"('Q01844', 'Q9H0M0')"
"('P02746', 'P32189')"
"('Q9NQC7', 'O95786')"
"('P14921', 'Q9Y570')"
"('P08138', 'P02766')"
"('Q96EL3', 'Q9ULW0')"
"('P19087', 'O60749')"
"('P30048', 'Q96GG9')"
"('Q9Y4I1', 'Q9NQX4')"
"('Q13541', 'Q9BW85')"
"('O75674', 'O15511')"
"('Q8IWZ5', 'Q13077')"
"('Q14344', 'Q96QD9')"
"('O75643', 'P01106')"
"('Q9BZR9', 'O15164')"
"('Q9H6Z9', 'Q0D2I5')"
"('Q13618', 'Q9H492')"
"('Q96EP1', 'O14965')"
"('Q00872', 'O75953')"
"('Q8IWZ8', 'Q16629')"
"('P02751', 'P29401')"
"('Q8WXK4', 'P49411')"
"('Q9NSI2', 'Q9C009')"
"('Q96PU4', 'P26358')"
"('Q7L5N1', 'O94889')"
"('P62891', 'P22626')"
"('P10275', 'Q15185')"
"('P61968', 'Q86U70')"
"('Q9HCE1', 'Q96BI3')"
"('P35579', 'Q6IQ23')"
"('P49760', 'P17039')"
"('O75934', 'O75530')"
"('P03915', 'O43677')"
"('O60506', 'P55795')"
"('O14678', 'Q15121')"
"('Q13585', 'Q7Z3I7')"
"('P30480', 'P17858')"
"('Q5S007', 'Q9NWZ8')"
"('P00533', 'Q8WXH5')"
"('P51692', 'Q92905')"
"('Q8WWY3', 'Q96DI7')"
"('Q86SE5', 'O75569')"
"('P0DMV9', 'P04150')"
"('P18146', 'P14780')"
"('Q96GG9', 'P52597')"
"('Q6ZW31', 'Q9P244')"
"('Q9UQB9', 'P68431')"
"('Q9Y675', 'Q15393')"
"('Q96CS3', 'Q9BSF4')"
"('Q53H12', 'O95219')"
"('Q9P0V3', 'Q9Y279')"
"('P42574', 'Q04637')"
"('Q9H944', 'Q13503')"
"('Q13002', 'Q14258')"
"('Q96GQ7', 'P61981')"
"('P19838', 'Q15788')"
"('O60504', 'O14641')"
"('O76094', 'Q9P2D0')"
"('Q9Y221', 'Q9NVP1')"
"('O43900', 'Q6ZT07')"
"('P46108', 'P41218')"
"('P42285', 'P35244')"
"('P52655', 'P09429')"
"('Q9NQG5', 'P61221')"
"('Q12931', 'P33316')"
"('Q9Y6Q5', 'Q9Y2H9')"
"('Q9NP66', 'Q9UIG4')"
"('O14939', 'P06241')"
"('Q14974', 'P35637')"
"('O00469', 'Q05209')"
"('Q8IUC2', 'Q8N831')"
"('Q16795', 'P67809')"
"('P11245', 'P04626')"
"('Q99757', 'P08621')"
"('P40227', 'Q504Q3')"
"('P00533', 'P40855')"
"('Q15700', 'P28039')"
"('Q9H492', 'P37840')"
"('Q6PI77', 'P48552')"
"('P16104', 'Q13219')"
"('P01106', 'Q96JB3')"
"('Q8TAE8', 'O00308')"
"('Q9HCE1', 'P51797')"
"('Q93062', 'Q9Y2K5')"
"('Q14008', 'Q9C0H9')"
"('Q92993', 'Q9UBU8')"
"('Q5TCX8', 'Q69YU3')"
"('Q4VC05', 'Q8TAQ2')"
"('Q9Y388', 'Q96JC9')"
"('Q8N6Y0', 'P50150')"
"('Q9Y3R0', 'Q9BPU9')"
"('P24386', 'P51149')"
"('Q8N474', 'Q9NY61')"
"('Q71RC9', 'P53367')"
"('Q02388', 'Q9UBU9')"
"('Q9C035', 'O95229')"
"('O43918', 'P17844')"
"('P16104', 'Q9UPY5')"
"('Q8WVQ1', 'Q96JA1')"
"('Q9UPT5', 'Q9NWB7')"
"('Q9BY32', 'P26885')"
"('Q9HCE1', 'Q5UCC4')"
"('P13994', 'Q92989')"
"('P06733', 'O96017')"
"('Q96LB3', 'Q96KN7')"
"('P62158', 'Q14318')"
"('Q9GZL7', 'Q9UBQ0')"
"('P31146', 'P61160')"
"('O43513', 'O95402')"
"('P23416', 'Q6ZT12')"
"('O14980', 'P49841')"
"('O95988', 'Q709F0')"
"('O15123', 'P35968')"
"('Q08211', 'P16989')"
"('Q96GS4', 'Q9BZF9')"
"('Q96P70', 'Q16659')"
"('Q99615', 'O60921')"
"('Q9NWX5', 'B2RXF5')"
"('O75381', 'Q9UKY1')"
"('P06748', 'P05067')"
"('P35637', 'P06744')"
"('Q04864', 'Q8NFZ5')"
"('O95622', 'P22694')"
"('Q96CG3', 'Q99757')"
"('O95471', 'P56748')"
"('Q96B77', 'Q9Y282')"
"('P40855', 'P60981')"
"('Q7L5N1', 'O00231')"
"('Q92932', 'Q9H254')"
"('Q96HH9', 'Q15717')"
"('Q9BQ66', 'O43597')"
"('Q8NHU0', 'O00560')"
"('O43818', 'P08670')"
"('P50995', 'P13762')"
"('Q6ZS17', 'Q13402')"
"('Q99622', 'O75410')"
"('Q92600', 'P04629')"
"('Q9BRK4', 'Q9NQT4')"
"('Q06124', 'Q03135')"
"('Q15466', 'Q8N6T7')"
"('Q13185', 'Q01201')"
"('Q13615', 'Q9NYA4')"
"('O95707', 'O75818')"
"('Q15528', 'O43513')"
"('Q13618', 'O60506')"
"('Q8N726', 'P68133')"
"('Q8N143', 'Q9UJV3')"
"('Q04837', 'P07900')"
"('P07437', 'Q8TB36')"
"('Q5JXX7', 'Q9UMX0')"
"('O95398', 'P62070')"
"('Q9Y520', 'Q86XR8')"
"('Q96CS7', 'O00487')"
"('Q8TDY2', 'Q8WXG6')"
"('Q86X19', 'Q96KG9')"
"('O60341', 'P40763')"
"('Q92633', 'P50150')"
"('Q9NRS6', 'Q9NQC3')"
"('Q8NFQ8', 'Q9H0F7')"
"('O43633', 'Q9H444')"
"('Q99728', 'O14776')"
"('O14980', 'Q9GZZ9')"
"('P52735', 'Q7L1Q6')"
"('P17987', 'Q8NFH3')"
"('Q9C026', 'Q9UI08')"
"('P0C1Z6', 'Q9NNX1')"
"('P42025', 'P40227')"
"('P50222', 'Q14CS0')"
"('P07333', 'P08238')"
"('Q9H9G7', 'Q93034')"
"('Q9H244', 'Q9NTJ5')"
"('P32969', 'P62280')"
"('Q16659', 'Q9NVI1')"
"('Q9BZR9', 'O14964')"
"('Q9UQB9', 'Q5S007')"
"('O00629', 'Q13547')"
"('Q13200', 'Q9UQL6')"
"('Q92625', 'Q9H6Z4')"
"('Q9NYF5', 'P62258')"
"('P0CG08', 'Q96S52')"
"('Q99459', 'P62277')"
"('Q8TEQ6', 'Q9NRC8')"
"('O75031', 'Q7Z699')"
"('P49207', 'P62910')"
"('P15374', 'P31948')"
"('Q92572', 'Q9Y279')"
"('Q9Y383', 'P46934')"
"('O00400', 'Q9HBH1')"
"('Q9NRW3', 'Q15717')"
"('Q07889', 'P15153')"
"('Q14192', 'Q969Q1')"
"('Q9UPS8', 'Q9NPJ6')"
"('Q8TC57', 'O43186')"
"('Q9BXJ4', 'Q8IYK4')"
"('Q9HCE1', 'Q6I9Y2')"
"('Q9HCN4', 'Q15527')"
"('Q71DI3', 'Q92993')"
"('P27635', 'P46776')"
"('P29353', 'P68363')"
"('Q86VP6', 'P62851')"
"('P35626', 'A6NM76')"
"('Q96CW5', 'Q9H0B6')"
"('Q9NYH9', 'Q6IBS0')"
"('Q9Y320', 'P56181')"
"('P11047', 'P05106')"
"('Q14289', 'Q9ULZ2')"
"('Q969G3', 'Q8WUB8')"
"('P43694', 'P52952')"
"('Q03135', 'P63167')"
"('Q9Y265', 'Q6NXR4')"
"('P04035', 'Q9Y5Z9')"
"('P33991', 'P49917')"
"('Q13247', 'P38159')"
"('Q9UL15', 'Q9NRM7')"
"('O15117', 'O75563')"
"('P49736', 'Q15058')"
"('O60271', 'P49736')"
"('P39023', 'P50914')"
"('P49815', 'P51648')"
"('Q7L1V2', 'Q9H270')"
"('Q9NRD1', 'P01137')"
"('P17252', 'P16671')"
"('P11021', 'P35228')"
"('Q13490', 'Q9BYJ4')"
"('O95758', 'A8K979')"
"('Q9H361', 'Q92731')"
"('P67809', 'P10321')"
"('P31942', 'O75340')"
"('P35626', 'Q8NGJ4')"
"('Q9H9A6', 'Q99459')"
"('O95460', 'O00339')"
"('O60282', 'Q8IV38')"
"('P40763', 'P51813')"
"('P34931', 'P62491')"
"('P02766', 'Q99689')"
"('Q9UBX2', 'P62701')"
"('Q8WZ42', 'Q15843')"
"('Q9BYD3', 'A7E2V4')"
"('Q13315', 'Q9NZN8')"
"('P00533', 'P56192')"
"('Q9BQD3', 'Q96CS2')"
"('P06213', 'Q05655')"
"('Q9HCE1', 'Q5VSL9')"
"('Q3KPI0', 'Q9NRK6')"
"('Q6UVY6', 'Q3KPI0')"
"('Q969H0', 'Q13616')"
"('Q9UGI8', 'P12830')"
"('O75147', 'Q9Y3B9')"
"('Q9UL18', 'Q9Y3D9')"
"('P31948', 'P25685')"
"('Q14764', 'P00738')"
"('Q9UGJ1', 'P68366')"
"('P78527', 'Q5S007')"
"('Q8WUK0', 'Q3ZCQ8')"
"('Q04864', 'O75716')"
"('Q569H4', 'Q9HCE7')"
"('P22087', 'Q9NVP1')"
"('Q15029', 'P51858')"
"('Q96M29', 'P17509')"
"('P12830', 'Q8WXE0')"
"('P19838', 'P05231')"
"('Q96PZ0', 'P13929')"
"('P60410', 'Q9BQ66')"
"('Q9HBE1', 'Q9NXC5')"
"('Q5SSJ5', 'O75147')"
"('Q13627', 'Q9HCE1')"
"('P08047', 'P10275')"
"('P55212', 'Q92934')"
"('Q8NBJ5', 'Q02809')"
"('Q16827', 'Q7L190')"
"('Q86VQ0', 'Q9BRX9')"
"('Q66GS9', 'Q9NX00')"
"('Q5SRE5', 'Q8NFH3')"
"('P62316', 'P52735')"
"('P14316', 'P35579')"
"('O15160', 'Q9H2D6')"
"('Q9UQE7', 'P49336')"
"('P78347', 'O75928')"
"('P25205', 'P01889')"
"('Q9NR22', 'Q5VTE6')"
"('Q9GZT8', 'Q8WYJ6')"
"('Q8N201', 'P16150')"
"('Q9UI47', 'P35221')"
"('C9JDP6', 'Q96AP7')"
"('Q9P2M7', 'Q6IQ23')"
"('Q969H8', 'Q9NRR5')"
"('Q8N4J0', 'O15541')"
"('P62760', 'O43610')"
"('Q8IUC2', 'A8MQ03')"
"('P54274', 'Q96CM4')"
"('P43243', 'Q9UKV8')"
"('Q96AX1', 'Q8N806')"
"('O95967', 'Q96EQ0')"
"('O75052', 'Q16849')"
"('Q9H9G7', 'P38646')"
"('Q93100', 'Q05086')"
"('P16520', 'P43657')"
"('Q9H3G5', 'Q96F24')"
"('Q92747', 'Q9Y371')"
"('O43516', 'Q96B97')"
"('P62263', 'P30480')"
"('P20585', 'Q9Y5X2')"
"('Q15233', 'P00918')"
"('P36873', 'P11473')"
"('Q96DB2', 'O94906')"
"('Q9UPT5', 'Q8N490')"
"('Q14651', 'P60891')"
"('Q9UET6', 'P56134')"
"('Q8IWL3', 'O60831')"
"('P41273', 'Q3KPI0')"
"('Q04864', 'Q9P218')"
"('Q13243', 'Q9HCE1')"
"('P01023', 'Q92845')"
"('Q92466', 'P62877')"
"('Q9H668', 'A2RU48')"
"('P40855', 'Q8NBZ7')"
"('P01106', 'P28288')"
"('Q8IWZ6', 'Q8NFJ9')"
"('O95166', 'Q3SY84')"
"('P23458', 'Q01995')"
"('P06239', 'P16410')"
"('P68871', 'P20933')"
"('Q6P2Q9', 'Q9UQL6')"
"('P47755', 'Q92600')"
"('Q9NUQ7', 'P10321')"
"('Q96A26', 'Q96ST2')"
"('Q13618', 'P62314')"
"('Q8WWY3', 'A8MQ03')"
"('O14862', 'Q9UGN5')"
"('Q8N5S9', 'P27348')"
"('Q02543', 'Q8TDN6')"
"('P42331', 'O14531')"
"('P04637', 'P46778')"
"('Q9UHP6', 'Q9Y2T2')"
"('Q01085', 'Q13618')"
"('Q9H0D6', 'P82664')"
"('Q9UL41', 'Q9UFG5')"
"('Q6R2W3', 'Q9NX65')"
"('P07478', 'O00254')"
"('Q00987', 'Q12857')"
"('Q8N3L3', 'P07196')"
"('Q9UKB1', 'Q9UGJ1')"
"('O00213', 'P05067')"
"('P27348', 'Q13105')"
"('Q8N960', 'Q15058')"
"('P30260', 'Q14186')"
"('P62714', 'P31749')"
"('Q2I0M5', 'Q15935')"
"('P62324', 'Q5JQF8')"
"('Q9HAN9', 'Q07021')"
"('P12004', 'P41229')"
"('Q6VVB1', 'P62256')"
"('Q9HBM1', 'O43683')"
"('P61247', 'Q8TAP6')"
"('P15927', 'P29966')"
"('A0JLT2', 'O75586')"
"('Q9H0W5', 'Q8TC07')"
"('Q9BZJ0', 'Q15022')"
"('P31947', 'P68133')"
"('P29972', 'P49747')"
"('Q5SW24', 'P41743')"
"('P14618', 'Q9Y5K5')"
"('Q9Y6J8', 'Q08117')"
"('P84103', 'Q14011')"
"('Q13813', 'P16452')"
"('O00154', 'Q6PKH6')"
"('Q9H228', 'Q9H3D4')"
"('Q00577', 'P20702')"
"('Q14566', 'Q96FW1')"
"('P14780', 'P35442')"
"('Q9BW62', 'Q8IYX8')"
"('Q14432', 'P31749')"
"('P18621', 'P38919')"
"('P42166', 'Q16637')"
"('Q9H4M9', 'Q52LJ0')"
"('Q96B97', 'P51149')"
"('Q9BXY8', 'Q9GZV8')"
"('P06401', 'O43791')"
"('Q9UBW8', 'Q13616')"
"('P11177', 'Q8IUR7')"
"('O60669', 'Q13424')"
"('Q8NF50', 'Q9Y2V2')"
"('O15514', 'Q96PZ0')"
"('P25398', 'P35268')"
"('Q9NZN9', 'Q9NRY6')"
"('Q99459', 'P78527')"
"('Q8N2R8', 'Q13362')"
"('P31749', 'P35226')"
"('P12830', 'Q92997')"
"('P49286', 'Q9GZY8')"
"('P22681', 'P31785')"
"('Q86VN1', 'P62987')"
"('Q8NHY3', 'O00308')"
"('P24863', 'P06400')"
"('O14561', 'P51970')"
"('P35580', 'Q96H55')"
"('Q15050', 'Q9BZE4')"
"('P30291', 'Q12769')"
"('Q06787', 'Q96S59')"
"('Q9UIF3', 'Q8WXI4')"
"('Q8N448', 'Q9BWG6')"
"('P62807', 'Q92547')"
"('O14654', 'P04350')"
"('P49756', 'Q6NWY9')"
"('Q6P5W5', 'Q8IY95')"
"('Q04323', 'O75312')"
"('O60684', 'Q9NYR8')"
"('Q99729', 'Q12926')"
"('P30419', 'Q5VWT5')"
"('P46087', 'Q00839')"
"('Q15843', 'Q9BRJ7')"
"('Q00613', 'Q96SB8')"
"('P06493', 'P49418')"
"('O95777', 'Q16342')"
"('Q6IQ23', 'O14893')"
"('Q13765', 'Q7L190')"
"('P50222', 'O00534')"
"('Q9NR56', 'Q8IU81')"
"('Q9BXP5', 'P53396')"
"('Q14247', 'P04629')"
"('Q9BRK4', 'Q9NWB1')"
"('Q5RL73', 'P78417')"
"('O00410', 'Q6PI77')"
"('O43474', 'P51532')"
"('P11245', 'O14965')"
"('O43159', 'P62917')"
"('Q8TEJ3', 'Q9BPZ7')"
"('P55040', 'Q8NBZ0')"
"('O95544', 'Q8NEY1')"
"('P05067', 'Q92499')"
"('P09067', 'Q93050')"
"('Q9BTV5', 'Q8WVY7')"
"('Q969L2', 'P43378')"
"('Q86XT4', 'Q07912')"
"('P61313', 'P62979')"
"('Q9BVQ7', 'Q8NB90')"
"('Q9NXB0', 'P27708')"
"('O75896', 'P45984')"
"('Q96C28', 'P46777')"
"('P38919', 'P84090')"
"('P04637', 'Q71UM5')"
"('P49639', 'Q8TBB1')"
"('Q9P2S5', 'Q9NTZ6')"
"('P46379', 'Q13395')"
"('P10275', 'P20711')"
"('Q8TF42', 'P22492')"
"('P60228', 'P61247')"
"('Q15835', 'P32302')"
"('Q9BYV2', 'Q9H0I2')"
"('Q9UKB1', 'P62877')"
"('Q9BYQ0', 'Q13432')"
"('P32189', 'P21695')"
"('Q13489', 'P98170')"
"('P46736', 'Q9H4E7')"
"('P27361', 'P18847')"
"('Q13765', 'P01100')"
"('Q9NRL2', 'P78362')"
"('P60520', 'Q9Y383')"
"('Q96PK6', 'Q96CS3')"
"('Q9Y272', 'P61978')"
"('Q6P1M0', 'Q9UBU9')"
"('Q15678', 'Q8IX03')"
"('Q99832', 'O75400')"
"('Q8NA72', 'Q9H0S4')"
"('P50222', 'P01282')"
"('Q96NS5', 'P06241')"
"('O43852', 'Q99707')"
"('P51572', 'Q86UK5')"
"('O60749', 'P21283')"
"('P36406', 'O94941')"
"('O60885', 'Q92541')"
"('P56705', 'Q86XX4')"
"('O75031', 'Q9NUJ3')"
"('Q9BPU9', 'P57740')"
"('Q9NYB9', 'P30405')"
"('Q06945', 'Q92793')"
"('P11169', 'O43889')"
"('Q5T8D3', 'Q9P0L0')"
"('P61956', 'Q9UJU2')"
"('Q93062', 'P32242')"
"('Q9BZL1', 'Q6P2Q9')"
"('Q92844', 'P84022')"
"('Q8IWZ5', 'Q9BTL3')"
"('P23508', 'Q8WUM4')"
"('P07900', 'P42771')"
"('Q2TBA0', 'Q5VWN6')"
"('Q9Y6I4', 'Q14344')"
"('Q8N8L2', 'Q99750')"
"('Q15365', 'P49736')"
"('Q96Q27', 'O60674')"
"('P50914', 'Q9UGY1')"
"('Q16739', 'Q9H444')"
"('P29590', 'P08047')"
"('P13010', 'O96017')"
"('Q00987', 'P06748')"
"('Q9UBU9', 'Q9NZI8')"
"('Q14642', 'P53611')"
"('Q969H0', 'P0C2W1')"
"('P11844', 'Q13077')"
"('Q567U6', 'Q9HCH0')"
"('Q8TEQ6', 'Q99728')"
"('O95817', 'Q9UL33')"
"('Q9NQZ8', 'Q6ZNH5')"
"('Q13126', 'P06132')"
"('Q3SY84', 'P13646')"
"('O94805', 'Q9NPI1')"
"('P47914', 'P01889')"
"('Q8NBN7', 'O96009')"
"('Q9NR96', 'Q8IV63')"
"('P51532', 'Q99626')"
"('Q96BK5', 'O14746')"
"('Q9BSE4', 'Q5J8X5')"
"('Q96F86', 'Q6P2E9')"
"('O60610', 'P49593')"
"('P49902', 'Q8TES7')"
"('Q8N0Z3', 'P42229')"
"('Q15788', 'Q7Z494')"
"('P17066', 'Q9H492')"
"('Q7L0Q8', 'Q9UDX3')"
"('Q03013', 'P28161')"
"('Q96Q83', 'P17480')"
"('Q14210', 'P53365')"
"('Q9H4L7', 'P43243')"
"('P04083', 'Q96ST8')"
"('O43572', 'P13861')"
"('Q9Y572', 'Q00325')"
"('P62158', 'Q9HD67')"
"('P49321', 'P24941')"
"('P55072', 'P05161')"
"('P24855', 'P68133')"
"('Q6NUS6', 'Q13217')"
"('P51648', 'Q00325')"
"('Q8IWL3', 'Q5JTV8')"
"('Q6FI81', 'P21281')"
"('Q15393', 'P01106')"
"('P05067', 'Q53FT3')"
"('Q15370', 'Q9NSE2')"
"('Q969Q1', 'Q9BYV6')"
"('Q06136', 'P55072')"
"('P23246', 'P04150')"
"('P68133', 'Q96QU8')"
"('P78362', 'Q86UW7')"
"('Q969Q1', 'Q9UK80')"
"('Q8NA54', 'Q9BW62')"
"('P42858', 'O75554')"
"('Q86VP1', 'Q9Y6C2')"
"('Q9UIG0', 'Q02880')"
"('O60260', 'Q01130')"
"('Q8TAQ2', 'P62805')"
"('Q9P127', 'P46776')"
"('P27695', 'P39748')"
"('P58876', 'O15479')"
"('P46531', 'Q9UJU2')"
"('Q96A72', 'Q13769')"
"('P11021', 'Q9H3K2')"
"('Q15047', 'Q5RKV6')"
"('Q14995', 'Q16594')"
"('P22612', 'Q8NGY3')"
"('Q99459', 'Q14974')"
"('A6NEM1', 'Q96SQ5')"
"('P35606', 'P43360')"
"('Q9BWU0', 'P57052')"
"('Q9Y6E0', 'P05090')"
"('P30419', 'P01137')"
"('Q16181', 'P18583')"
"('P40818', 'Q16777')"
"('Q9BUN8', 'P39656')"
"('P02749', 'Q6UXB4')"
"('P0DMV8', 'P04083')"
"('P31941', 'O95630')"
"('P51858', 'O00411')"
"('O95405', 'Q16821')"
"('Q9GZX6', 'P42701')"
"('Q15291', 'Q71DI3')"
"('P31751', 'P14672')"
"('Q9P2R6', 'Q9Y466')"
"('P17252', 'P21731')"
"('P25054', 'P49790')"
"('P04085', 'P04626')"
"('O15105', 'Q9UIS9')"
"('Q1KMD3', 'Q14240')"
"('Q9NZI7', 'Q00987')"
"('Q9H4M9', 'Q8NDF8')"
"('Q08AM6', 'Q8IW40')"
"('P62851', 'P05387')"
"('Q9UHA2', 'Q9P2E3')"
"('Q8WXF0', 'Q13009')"
"('Q9BQE3', 'Q04837')"
"('P07686', 'P67870')"
"('Q5S007', 'Q99469')"
"('P61421', 'P54253')"
"('O14787', 'Q9NZQ7')"
"('Q16629', 'P26599')"
"('Q12923', 'Q6PJG9')"
"('Q86UA6', 'O15315')"
"('O60684', 'Q53H96')"
"('Q9H2S9', 'O75182')"
"('Q96QZ7', 'Q3MII6')"
"('O95872', 'Q9ULX6')"
"('Q96MU7', 'P08603')"
"('P07550', 'Q8NCT1')"
"('Q12996', 'Q9H0L4')"
"('Q71F23', 'O43157')"
"('Q14790', 'P30041')"
"('P10809', 'P63241')"
"('Q96Q05', 'Q9Y5R8')"
"('Q9BXN2', 'P98173')"
"('P62263', 'Q9NX58')"
"('P05141', 'Q8WXI3')"
"('P12755', 'Q14938')"
"('P62280', 'P39019')"
"('O60404', 'Q13177')"
"('P31947', 'P14635')"
"('P51668', 'Q9Y577')"
"('O15018', 'O75400')"
"('Q9GZR7', 'Q06330')"
"('Q05519', 'Q9Y383')"
"('Q13618', 'Q9H4B7')"
"('Q96SL8', 'P54845')"
"('Q8NFB2', 'O75915')"
"('Q8N0X7', 'P54727')"
"('Q99689', 'P63261')"
"('P35222', 'Q13043')"
"('P43364', 'Q9Y6M9')"
"('Q99684', 'P16452')"
"('P24864', 'P38398')"
"('Q6NT76', 'Q96FJ2')"
"('Q641Q3', 'Q9H444')"
"('P00533', 'O75223')"
"('O15265', 'Q9UHD9')"
"('P62834', 'P15498')"
"('Q07960', 'O96017')"
"('Q24JP5', 'P07108')"
"('P43146', 'P20936')"
"('P02461', 'Q08345')"
"('Q16665', 'O94888')"
"('P60328', 'Q8IVT2')"
"('P26992', 'P06241')"
"('P08047', 'Q8N680')"
"('Q9Y620', 'Q9H4K1')"
"('Q9HBU6', 'Q96EQ0')"
"('P43630', 'P04439')"
"('P62308', 'Q9ULK4')"
"('Q9NRA8', 'Q86SE9')"
"('P09651', 'Q01844')"
"('Q04771', 'P36897')"
"('O14980', 'Q86SE9')"
"('P27824', 'P18124')"
"('P19320', 'Q02878')"
"('Q14126', 'P12830')"
"('Q9NRG1', 'Q8NFF5')"
"('Q8IWU2', 'Q9UM54')"
"('Q12805', 'O00555')"
"('Q9UBU9', 'O43752')"
"('Q9Y2U8', 'Q15797')"
"('P47756', 'P40337')"
"('P24941', 'P61088')"
"('Q16695', 'P83916')"
"('Q9NVX0', 'P63173')"
"('Q15437', 'P53992')"
"('Q92731', 'Q15652')"
"('Q8IUQ4', 'P40121')"
"('P07900', 'Q9NX02')"
"('P08069', 'Q99623')"
"('P02751', 'P31944')"
"('Q8N157', 'Q13561')"
"('Q13616', 'Q96EF6')"
"('P62993', 'O60884')"
"('Q16539', 'O15198')"
"('O95343', 'P04628')"
"('P47712', 'P01100')"
"('P35626', 'Q8NHA4')"
"('P52732', 'P79522')"
"('P06748', 'Q9Y3T9')"
"('Q86V42', 'Q8TBB1')"
"('Q5SSJ5', 'Q6ZW49')"
"('P54253', 'P86481')"
"('Q9UM11', 'Q99741')"
"('O00567', 'Q96G21')"
"('Q7Z3S9', 'Q9Y5Y2')"
"('P60520', 'Q13685')"
"('P29274', 'P00813')"
"('P13725', 'Q13651')"
"('P62244', 'P62841')"
"('Q8IUQ4', 'Q9Y2X8')"
"('P30536', 'P50222')"
"('Q8WVJ2', 'Q9BSI4')"
"('P78330', 'P62857')"
"('P61313', 'P05412')"
"('Q96P20', 'O60264')"
"('P22736', 'P04150')"
"('Q9BWU1', 'Q8TBZ2')"
"('Q96A35', 'Q9BRJ2')"
"('P68431', 'Q9Y2P8')"
"('Q9BRK4', 'P38936')"
"('Q9Y217', 'Q5SW79')"
"('P27449', 'Q8N6D2')"
"('Q86UL8', 'P35222')"
"('Q96B26', 'Q9Y613')"
"('P49748', 'Q15526')"
"('O15084', 'Q7L9L4')"
"('Q08499', 'P62993')"
"('Q13315', 'Q92851')"
"('Q6NUS6', 'Q96N66')"
"('Q9NQB0', 'P46937')"
"('Q16637', 'P49756')"
"('Q08050', 'P41252')"
"('Q08AM6', 'Q92562')"
"('P26373', 'Q9BV73')"
"('P42701', 'Q3ZCM7')"
"('P54259', 'O43255')"
"('O43567', 'P24468')"
"('Q15717', 'P01116')"
"('Q13261', 'O95999')"
"('P39687', 'P10276')"
"('Q00325', 'P24539')"
"('P35222', 'P33993')"
"('Q9UQN3', 'P43034')"
"('Q96ES7', 'Q8NEM7')"
"('O14980', 'P62269')"
"('Q5S007', 'P06753')"
"('Q9P0T4', 'P26371')"
"('O75818', 'P40938')"
"('P13727', 'Q96RG2')"
"('Q92734', 'C9J7I0')"
"('Q9BRK4', 'O95872')"
"('Q96M98', 'P50991')"
"('O43172', 'Q6P2Q9')"
"('P09913', 'P09234')"
"('O75578', 'P26010')"
"('P07195', 'P16871')"
"('P17022', 'Q5I0X7')"
"('Q6UWB1', 'P42224')"
"('P22694', 'P36896')"
"('P60866', 'P17987')"
"('Q9HAW4', 'O94822')"
"('Q9UKD2', 'P27635')"
"('Q8TBA6', 'P26842')"
"('P10275', 'Q96EB6')"
"('P15941', 'P05412')"
"('P61353', 'P68431')"
"('P0CAP1', 'P62487')"
"('Q8WWI1', 'P46940')"
"('P00540', 'O75791')"
"('Q9Y2S7', 'O75489')"
"('P22694', 'P19429')"
"('A2A2Y4', 'O95159')"
"('P06241', 'P21802')"
"('Q9H270', 'Q9NVD7')"
"('P05412', 'P29401')"
"('P02452', 'Q15717')"
"('Q969Q1', 'Q96DC9')"
"('Q9P127', 'Q8TBC3')"
"('O15265', 'O75529')"
"('Q13651', 'P22301')"
"('Q5TEJ8', 'Q7Z3S9')"
"('Q13509', 'Q9Y2X9')"
"('Q14207', 'P78396')"
"('Q96FC7', 'P30042')"
"('P52747', 'Q06330')"
"('Q5TAX3', 'P01106')"
"('Q00987', 'Q9H0E3')"
"('Q00341', 'P43360')"
"('P31946', 'Q9Y2U5')"
"('Q96ER3', 'P52799')"
"('O15379', 'Q6UB98')"
"('O60313', 'P28331')"
"('Q99832', 'P04843')"
"('P67775', 'Q13188')"
"('Q9NQE9', 'O75208')"
"('Q13309', 'Q13619')"
