negatives
"('Q13363', 'Q14526')"
"('Q8WUM4', 'O75340')"
"('O14775', 'P45983')"
"('O75112', 'P35609')"
"('P40763', 'Q9BYH8')"
"('P62829', 'Q15843')"
"('Q9H0H0', 'P19387')"
"('Q8NGR4', 'P38405')"
"('O94989', 'Q9Y3A3')"
"('P53350', 'Q17RY0')"
"('Q13535', 'P24863')"
"('P32969', 'P61254')"
"('Q13190', 'Q9UNZ2')"
"('Q13432', 'Q9HC52')"
"('Q9UKX5', 'P26006')"
"('P62877', 'Q96L50')"
"('Q9Y468', 'P10412')"
"('Q16665', 'P07900')"
"('O75940', 'P14678')"
"('O60880', 'P06127')"
"('Q68EM7', 'P15153')"
"('Q96DV4', 'Q9UKR5')"
"('P02647', 'Q86VQ3')"
"('Q13114', 'Q9NP84')"
"('Q8NGR6', 'P38405')"
"('O14493', 'Q16625')"
"('P52948', 'Q9BW27')"
"('P22532', 'Q16512')"
"('O14715', 'P63279')"
"('Q9UBP9', 'P05107')"
"('Q676U5', 'Q7Z6L1')"
"('P56199', 'P18564')"
"('Q15645', 'Q13573')"
"('P48443', 'P55055')"
"('P19838', 'P05362')"
"('Q8WXI7', 'P09382')"
"('P61981', 'O75122')"
"('Q99873', 'Q9Y4K3')"
"('Q96E11', 'Q14197')"
"('P17301', 'P12814')"
"('O75056', 'P18827')"
"('P62136', 'P63208')"
"('P42830', 'Q14103')"
"('P09486', 'Q14790')"
"('P40763', 'Q15788')"
"('P52888', 'P62158')"
"('P46783', 'P62841')"
"('P21802', 'P01116')"
"('Q6UXH1', 'P49841')"
"('Q9H8T0', 'Q9BVJ6')"
"('P19429', 'P63316')"
"('Q8TBB1', 'O43298')"
"('Q14978', 'Q13573')"
"('P54132', 'Q10586')"
"('Q15796', 'Q00325')"
"('P46108', 'Q15464')"
"('P02545', 'Q13573')"
"('Q99731', 'P51677')"
"('P22105', 'P18564')"
"('P34969', 'O60262')"
"('P55196', 'P25791')"
"('P26441', 'P32927')"
"('Q04759', 'P60709')"
"('Q99759', 'P04899')"
"('Q9Y4D1', 'Q92997')"
"('Q92552', 'Q14197')"
"('Q04206', 'Q9Y6X2')"
"('P62993', 'Q92529')"
"('Q13263', 'P30480')"
"('P07741', 'Q9UET6')"
"('O75800', 'Q9Y478')"
"('O94813', 'P01106')"
