negatives
"('Q13748', 'Q9NYJ8')"
"('P00519', 'O60721')"
"('406901', 'P24864')"
"('Q14164', 'P52732')"
"('P09471', 'P42336')"
"('Q8NBE8', 'O60238')"
"('Q9UKV8', 'P98175')"
"('O75925', 'Q15744')"
"('Q07960', 'P61586')"
"('Q96A00', 'P62140')"
"('O00501', 'A6NM45')"
"('P10827', 'Q09472')"
"('Q9NYA1', 'Q2M3C7')"
"('P78314', 'P06239')"
"('P15336', 'Q99966')"
"('O95503', 'P84243')"
"('P10916', 'P12883')"
"('P48995', 'P20591')"
"('O43561', 'P12318')"
"('P28482', 'Q05682')"
"('P55075', 'P08138')"
"('P54253', 'P01034')"
"('Q9Y605', 'Q00975')"
"('P21860', 'Q6S5L8')"
"('Q13573', 'P06493')"
"('Q8NGV6', 'P01871')"
"('Q96LZ3', 'Q9UJX4')"
"('Q9Y6X8', 'P15056')"
"('Q8N6Y0', 'O75909')"
"('P25942', 'P10599')"
"('P55081', 'Q13573')"
"('Q8IX12', 'P07910')"
"('P78330', 'P84090')"
"('P52756', 'P52272')"
"('Q9NQ34', 'Q9GZR7')"
"('P31946', 'Q6PKG0')"
"('P28799', 'O95985')"
"('Q12778', 'P49715')"
"('P56856', 'O00501')"
"('Q9NUQ9', 'Q14164')"
"('O94985', 'Q15047')"
"('P13498', 'P19878')"
"('Q01844', 'Q96FJ2')"
"('P43487', 'P11171')"
"('Q9Y4B4', 'P54253')"
"('O15047', 'Q96A08')"
"('Q99683', 'P53779')"
"('Q9NRR5', 'Q12933')"
"('P05556', 'Q13751')"
"('P15498', 'Q12866')"
"('Q9HAV0', 'Q9Y572')"
"('Q9UK08', 'Q01668')"
"('P60709', 'P12883')"
"('Q15843', 'P15374')"
"('P10321', 'Q14954')"
"('Q16584', 'P46734')"
"('P49840', 'Q9Y2T1')"
"('O75486', 'Q12962')"
"('Q9Y244', 'P49721')"
"('O75925', 'P42224')"
"('P34947', 'O00574')"
"('P03956', 'Q96GW7')"
"('Q8WWW0', 'P11215')"
"('P19174', 'P17252')"
"('P02788', 'O00141')"
"('Q15119', 'P10515')"
"('Q9Y4K3', 'O43684')"
"('Q13233', 'O14733')"
"('Q13595', 'O15042')"
"('P15880', 'Q16637')"
"('O95169', 'P51970')"
"('Q01955', 'P23229')"
"('Q9BWF3', 'Q13573')"
"('O43663', 'Q53HL2')"
"('Q9Y3C0', 'P21246')"
"('O75390', 'P62330')"
"('Q86WX3', 'Q96EB6')"
"('P41743', 'Q8IY92')"
"('P29400', 'P08648')"
"('P36897', 'Q969T4')"
"('Q8NG76', 'P38405')"
"('Q9NPI8', 'Q14469')"
"('Q99731', 'P52630')"
"('P61254', 'P61353')"
"('P27986', 'Q99836')"
"('Q9H171', 'Q13601')"
"('Q96JC9', 'P0C1Z6')"
"('O15198', 'Q9BTW9')"
"('Q99459', 'Q9NXV6')"
"('Q9BRR9', 'Q9HBH0')"
"('P63167', 'Q9UBS3')"
"('Q13177', 'P30084')"
"('Q96RU2', 'P63208')"
"('Q14344', 'P16473')"
"('P19875', 'P14780')"
"('Q4LE39', 'O00422')"
"('Q8NFD5', 'P62805')"
"('O43143', 'P52756')"
"('P24530', 'Q9Y210')"
"('P48729', 'Q9BZL6')"
"('P19525', 'Q15653')"
"('P18887', 'Q8IW19')"
"('P32121', 'Q9H205')"
"('Q08334', 'P25774')"
"('Q15052', 'Q15796')"
"('O43741', 'P13639')"
"('O75153', 'Q9NYQ7')"
"('Q15173', 'Q13698')"
"('P05231', 'Q13651')"
"('Q13952', 'P08047')"
"('P35222', 'P27348')"
"('Q13573', 'P62263')"
"('P08133', 'P62993')"
"('P19438', 'P05771')"
"('P56748', 'Q8N7P3')"
"('P00505', 'P78396')"
"('Q9BV38', 'Q9NXF1')"
"('P62424', 'P46778')"
"('26765', 'O60885')"
"('P08865', 'P16871')"
"('P67775', 'Q9UBN1')"
"('P68400', 'P25963')"
"('P23508', 'Q9Y6E0')"
"('O94929', 'P62993')"
"('Q9UHY8', 'Q9H8Y8')"
"('O14920', 'Q70UQ0')"
"('P48382', 'O75182')"
"('Q13573', 'Q15149')"
"('Q12965', 'Q05193')"
"('P62136', 'Q9HCH5')"
"('Q09472', 'Q14526')"
"('P36405', 'Q8IWN7')"
"('P05386', 'Q53EL6')"
"('P51991', 'Q14683')"
"('P22612', 'Q7Z2W7')"
"('Q7L5N1', 'Q9Y6N8')"
"('Q15545', 'O60563')"
"('Q9H094', 'Q8WW01')"
"('Q04917', 'Q8TEW0')"
"('Q96DU9', 'P78543')"
"('P62263', 'Q9Y6K9')"
"('P61812', 'P05067')"
"('Q7Z2Y5', 'Q92905')"
"('Q13885', 'A6NHL2')"
"('Q13554', 'Q08462')"
"('P62714', 'Q96L34')"
"('P78317', 'O14933')"
"('P53350', 'Q08050')"
"('407053', 'Q9HCU4')"
"('Q12972', 'O96017')"
"('Q9H1C4', 'O15118')"
"('P22301', 'P26992')"
"('P06493', 'P06400')"
"('P19256', 'Q15011')"
"('P61956', 'O00231')"
"('Q99873', 'Q92956')"
"('Q99750', 'P55064')"
"('P62140', 'Q96BA8')"
"('Q8WV22', 'Q96MG7')"
"('O95257', 'Q9H814')"
"('Q14653', 'Q9UHD2')"
"('Q5T3J3', 'Q9Y2M5')"
"('O00327', 'P0CG48')"
"('P09619', 'Q9Y2R2')"
"('O94941', 'Q9Y2X8')"
"('P11802', 'Q9UJU6')"
"('Q2TAY7', 'P55081')"
"('P23508', 'O00264')"
"('Q16401', 'O75832')"
"('O75581', 'Q9BXY4')"
"('Q13315', 'Q9BWJ5')"
"('P23508', 'P54727')"
"('Q09472', 'Q92985')"
"('Q53GL0', 'Q93009')"
"('Q9NSC5', 'Q9NSB8')"
"('O00144', 'Q00722')"
"('O14561', 'O96000')"
"('P55268', 'P18084')"
"('Q9UJ83', 'Q16659')"
"('P15248', 'P48551')"
"('Q15642', 'P17081')"
"('O15162', 'Q9NQX5')"
"('Q15428', 'P62318')"
"('P80075', 'P51686')"
"('Q99750', 'Q9H1D0')"
"('P51572', 'Q86XR7')"
"('Q5VVJ2', 'O14744')"
"('Q9NPF7', 'P29460')"
"('Q9NS91', 'Q12888')"
"('O14867', 'Q9Y5Q3')"
"('P62847', 'P62851')"
"('Q9UBY5', 'O60262')"
"('P19438', 'P35580')"
"('P24941', 'P25054')"
"('P11021', 'P49642')"
"('Q15848', 'Q07869')"
"('P51532', 'P38398')"
"('Q9NZI8', 'P01106')"
"('Q12982', 'O43889')"
"('Q13087', 'P21246')"
"('P35625', 'P14780')"
"('P61289', 'P04637')"
"('Q9Y4E8', 'P60604')"
"('Q9GZT6', 'Q9UN74')"
"('P25054', 'Q7Z3B4')"
"('P36897', 'Q14344')"
"('Q09472', 'P20248')"
"('Q04771', 'Q13501')"
"('P30542', 'P00813')"
"('P37268', 'Q15041')"
"('Q13422', 'O75956')"
"('P01892', 'Q8N743')"
"('P01106', 'Q29RF7')"
"('O15255', 'Q9UMX0')"
"('P40616', 'P12980')"
"('Q15796', 'Q9Y2K2')"
"('Q6SZW1', 'Q6ZNB6')"
"('Q9NS73', 'Q9Y2J2')"
"('P04628', 'O75581')"
"('Q8N2W9', 'O14776')"
"('P68400', 'Q16236')"
"('P18074', 'P43351')"
"('P30480', 'Q15019')"
"('O15287', 'Q8N6Y0')"
"('O95967', 'Q03014')"
"('Q9UBQ0', 'Q70Z53')"
"('P21802', 'Q99963')"
"('Q92561', 'Q9UKR5')"
"('P30480', 'P61803')"
"('Q92917', 'P98175')"
"('O60341', 'P35498')"
"('Q8N5V2', 'Q9BPX7')"
"('Q9Y294', 'Q09472')"
"('P33992', 'Q09472')"
"('Q13501', 'Q969Q1')"
"('Q8WW59', 'P62993')"
"('Q99623', 'Q6P996')"
"('Q6PCD5', 'O75800')"
"('Q9P2M7', 'Q07157')"
"('Q02156', 'P29966')"
"('Q13242', 'Q8IYB3')"
"('Q6ZNA4', 'P61077')"
"('P53355', 'Q9Y572')"
"('Q09013', 'Q13526')"
"('Q96L34', 'Q9UL42')"
"('O15145', 'P61160')"
"('Q13315', 'Q9NVX2')"
"('P42336', 'P63000')"
"('Q15654', 'O43353')"
"('Q05209', 'P01215')"
"('P0CG48', 'O95863')"
"('P46783', 'P62851')"
"('P24534', 'P01033')"
"('P09619', 'Q15256')"
"('Q14244', 'Q99459')"
"('P62244', 'P63220')"
"('P61952', 'Q01970')"
"('Q13573', 'P62495')"
"('O43741', 'P42345')"
"('P24821', 'P18084')"
"('O43674', 'Q16795')"
"('Q07157', 'P05787')"
"('Q96GM5', 'P61421')"
"('Q04771', 'Q9NYS0')"
"('P15882', 'P61587')"
"('P06899', 'P0C0S8')"
"('Q04724', 'P31314')"
"('Q9UNM6', 'P01241')"
"('Q14457', 'P48736')"
"('P09936', 'P63279')"
"('Q9Y5Q9', 'O76071')"
"('Q9UPS6', 'O15047')"
"('P56748', 'Q16625')"
"('P06730', 'P42704')"
"('P63244', 'P24394')"
"('O43521', 'P17612')"
"('Q8IX12', 'Q9Y6K9')"
"('Q6ZNE5', 'Q8NEB9')"
"('Q14103', 'P61026')"
"('P26006', 'P16035')"
"('P48039', 'P50148')"
"('Q9BQA1', 'O14744')"
"('P35555', 'P98095')"
"('Q9HAV0', 'P08172')"
"('P30281', 'P46527')"
"('P22612', 'P14415')"
"('Q8NCM8', 'P51149')"
"('O95433', 'P80404')"
"('P32121', 'Q8NGZ4')"
"('P10071', 'O95409')"
"('O00303', 'O00165')"
"('Q07912', 'Q8N431')"
"('Q9H1C0', 'Q8WYR1')"
"('Q15910', 'P68431')"
"('Q15345', 'Q15369')"
"('P42771', 'Q09472')"
"('Q15744', 'P05412')"
"('P57057', 'P04278')"
"('P55273', 'Q00534')"
"('Q96AP7', 'P56747')"
"('P41743', 'Q9BYG5')"
"('P15153', 'P98170')"
"('P26951', 'P32927')"
"('Q12933', 'P48552')"
"('Q8TDY2', 'Q9BSB4')"
"('O14625', 'P10914')"
"('Q96CW1', 'P62993')"
"('P12236', 'O14798')"
"('Q92734', 'P29350')"
"('Q96B97', 'P09619')"
"('P62316', 'Q9UJM3')"
"('O95257', 'P29622')"
"('P28845', 'P61421')"
"('Q5T4F7', 'P56703')"
"('Q12772', 'O75928')"
"('P17861', 'O14818')"
"('P32121', 'Q8NGV6')"
"('Q9Y265', 'Q9UJU2')"
"('Q92922', 'P51532')"
"('Q9Y2X8', 'Q8WVD3')"
"('O14920', 'P36897')"
"('Q9UBI6', 'P35609')"
"('Q8NC51', 'Q14802')"
"('406900', 'P38936')"
"('O00501', 'Q07157')"
"('P51817', 'O15264')"
"('Q8TAA9', 'Q05513')"
"('P02787', 'Q8IY92')"
"('O15143', 'Q9BPX5')"
"('Q9UKL0', 'O75362')"
"('Q9UBS0', 'Q13387')"
"('Q8NEY8', 'Q07817')"
"('Q99719', 'Q9NVA2')"
"('P67775', 'Q08289')"
"('Q9HC29', 'Q04206')"
"('Q9H0R8', 'Q86V97')"
"('Q15329', 'P23945')"
"('Q9NPD3', 'O95297')"
"('P01106', 'Q9NZF1')"
"('Q9UKV3', 'Q15428')"
"('O94782', 'P12004')"
"('P06730', 'Q9UL03')"
"('P23526', 'P23508')"
"('P62829', 'Q02878')"
"('Q9H5V7', 'Q15834')"
"('Q9NRR5', 'Q9UM22')"
"('P12236', 'P63244')"
"('P35268', 'Q14164')"
"('Q14289', 'P60763')"
"('O15504', 'P49790')"
"('Q16512', 'P46734')"
"('P61353', 'P62888')"
"('Q9BSB4', 'P67870')"
"('P17612', 'P19838')"
"('Q9UHB6', 'P12830')"
"('Q15834', 'Q9P104')"
"('O75044', 'P15153')"
"('P51116', 'Q15041')"
"('Q01094', 'P19838')"
"('Q8WWW0', 'P13612')"
"('Q93062', 'Q15345')"
"('P60709', 'Q13546')"
"('Q9UPY3', 'O75569')"
"('Q5JSL3', 'Q07889')"
"('Q9Y4G6', 'P26010')"
"('Q9UL18', 'P42766')"
"('P62913', 'P42766')"
"('Q13586', 'Q9BRQ5')"
"('O43677', 'O75438')"
"('P56545', 'Q9P287')"
"('Q96BK5', 'Q9Y283')"
"('Q9UK53', 'Q9H7L9')"
"('Q06546', 'Q13309')"
"('Q9BSQ5', 'Q9BUL8')"
"('P14866', 'P63104')"
"('P06239', 'Q9UQC2')"
"('O15105', 'P36896')"
"('Q16513', 'Q9UQL6')"
"('P30085', 'P56537')"
"('P25054', 'Q15691')"
"('Q9UBK5', 'P48736')"
"('P35222', 'Q9UKE5')"
"('Q15750', 'P07814')"
"('P46013', 'Q9NS87')"
"('P30480', 'Q9H773')"
"('Q96CW1', 'Q68DC2')"
"('O95685', 'Q8TD86')"
"('O95989', 'O14737')"
"('Q9Y2I6', 'Q14241')"
"('P00519', 'Q99704')"
"('P04843', 'P01889')"
"('O43684', 'Q8N5F7')"
"('Q00839', 'Q04206')"
"('Q9BRQ0', 'Q92830')"
"('O00217', 'O14561')"
"('O95571', 'Q9UI12')"
"('P63104', 'P49674')"
"('P68133', 'P06396')"
"('Q13009', 'P16157')"
"('P12931', 'P13645')"
"('Q9GZR7', 'Q9H3S7')"
"('Q9UQM7', 'Q9Y698')"
"('Q9Y265', 'Q10586')"
"('P42768', 'P62993')"
"('Q9NY93', 'P62280')"
"('Q9UDY2', 'P31946')"
"('O75150', 'Q9BSJ1')"
"('Q8IV45', 'P51617')"
"('Q16778', 'O75367')"
"('Q14258', 'O95786')"
"('P60953', 'P28482')"
"('P27361', 'P01229')"
"('O43347', 'Q5JQF8')"
"('Q92973', 'Q9UNH7')"
"('P09619', 'Q8WYR1')"
"('Q9BWF3', 'P98175')"
"('Q71DI3', 'O95503')"
"('Q99613', 'O75822')"
"('Q01094', 'O96020')"
"('P04156', 'P02649')"
"('P43243', 'Q15365')"
"('Q13557', 'Q8TEY5')"
"('P61457', 'P20823')"
"('P41091', 'P05198')"
"('P33991', 'Q14566')"
"('Q7Z2E3', 'Q8N137')"
"('Q9Y2T4', 'P51617')"
"('P62316', 'Q04695')"
"('P63261', 'Q13546')"
"('P53350', 'O95251')"
"('Q8N612', 'O95197')"
"('Q9NT62', 'Q9GZQ8')"
"('P62136', 'P10916')"
"('P49918', 'P30281')"
"('P29590', 'Q15796')"
"('Q13444', 'Q99962')"
"('Q9NZC9', 'P35244')"
"('P26373', 'Q9UHD2')"
"('P62875', 'P61218')"
"('Q15075', 'O75674')"
"('Q12772', 'Q9UKL3')"
"('P63104', 'Q6R327')"
"('P35626', 'O14581')"
"('P21333', 'Q13683')"
"('Q96T58', 'Q92769')"
"('O75626', 'Q9Y6Y0')"
"('Q9UBC2', 'Q9Y6I3')"
"('Q13573', 'P57772')"
"('O43295', 'Q9HBH0')"
"('Q15834', 'Q96N46')"
"('P16035', 'P20336')"
"('O95990', 'P19012')"
"('P14598', 'P53778')"
"('P14678', 'Q9UKR5')"
"('P18206', 'P35080')"
"('P12931', 'P35326')"
"('P35626', 'P25116')"
"('Q9BXI2', 'Q99741')"
"('Q8NAF0', 'Q9NRH1')"
"('Q9UNH5', 'Q8NHZ8')"
"('Q9Y3Q8', 'O75909')"
"('P12236', 'P08670')"
"('Q8NB37', 'O95084')"
"('P10070', 'O00505')"
"('P18077', 'Q9Y478')"
"('P56134', 'P04632')"
"('Q969F2', 'P0CG47')"
"('P10916', 'P35579')"
"('Q9Y5S8', 'Q07890')"
"('Q9BXN2', 'P12931')"
"('P62158', 'O14827')"
"('P35680', 'P40261')"
"('Q92974', 'P63104')"
"('P08238', 'Q13464')"
"('P52597', 'Q15637')"
"('Q9UGU5', 'Q15714')"
"('Q969Q1', 'P30084')"
"('P18887', 'Q96FI4')"
"('Q08379', 'Q9P289')"
"('P35555', 'P24593')"
"('Q8TAP6', 'Q96EK5')"
"('Q15047', 'P78417')"
"('P62241', 'P62993')"
"('P41743', 'Q05513')"
"('P05023', 'P19438')"
"('Q9Y5N6', 'Q99741')"
"('Q15907', 'P16104')"
"('P08754', 'Q9HAV0')"
"('Q13588', 'Q92835')"
"('P84022', 'P28749')"
"('Q86WN2', 'P40189')"
"('Q9Y675', 'P49703')"
"('Q7L5N1', 'O43261')"
"('Q13573', 'Q9BZE4')"
"('P60484', 'P46934')"
"('Q8WXC3', 'O14920')"
"('Q8TB45', 'P42345')"
"('O75015', 'O75023')"
"('Q06190', 'O60359')"
"('Q9Y4G8', 'P10301')"
"('P23508', 'P30085')"
"('P02671', 'P09486')"
"('Q9UHB7', 'P51825')"
"('O43665', 'P19086')"
"('P18146', 'Q9H0M4')"
"('P67775', 'Q04206')"
"('P48147', 'P01889')"
"('P32302', 'P52333')"
"('O95996', 'P35222')"
"('O43921', 'P22607')"
"('Q7Z569', 'Q02833')"
"('Q13564', 'Q8TBC4')"
"('P62851', 'P62277')"
"('P06241', 'P04234')"
"('P84022', 'P49711')"
"('Q16254', 'P20248')"
"('Q8IZ69', 'Q92569')"
"('P01591', 'P01871')"
"('P42229', 'O00459')"
"('P13569', 'P34931')"
"('O00221', 'Q3ZCQ8')"
"('Q8IY92', 'P62487')"
"('P28799', 'P03973')"
"('P51817', 'Q9Y698')"
"('P60709', 'P35579')"
"('Q99460', 'Q14164')"
"('P42229', 'P10914')"
"('P25788', 'Q15008')"
"('P0CG48', 'Q8IVM0')"
"('Q9UKB1', 'Q9UHD2')"
"('O95816', 'O95391')"
"('Q15797', 'Q04721')"
"('P22694', 'Q5MIZ7')"
"('O75365', 'P61619')"
"('P49069', 'P46695')"
"('P27361', 'Q13501')"
"('Q9UNM6', 'Q9UL46')"
"('P04156', 'O15394')"
"('Q9NSB8', 'Q9Y566')"
"('Q6ZVL6', 'P54253')"
"('Q8TEW0', 'Q01970')"
"('P32969', 'P83881')"
"('Q01105', 'O75815')"
"('Q15672', 'P16070')"
"('Q13237', 'O60266')"
"('Q92913', 'P16234')"
"('Q13239', 'O43561')"
"('Q9NQ87', 'Q6VMQ6')"
"('Q8TEY5', 'Q92793')"
"('Q96F46', 'Q8NFM7')"
"('Q8N139', 'P02647')"
"('P01891', 'P04222')"
"('Q9NS61', 'Q6PIL6')"
"('P27448', 'Q15560')"
"('Q99879', 'Q9C005')"
"('Q9NRR5', 'Q8NEM7')"
"('Q9Y2Q3', 'P62993')"
"('P49427', 'Q13309')"
"('O95865', 'Q15714')"
"('Q9BWU1', 'Q9NVC6')"
"('P78352', 'P23634')"
"('O75665', 'P56537')"
"('Q9NRR5', 'Q9H7N4')"
"('O43929', 'Q99741')"
"('Q13191', 'Q9HBE5')"
"('P50991', 'Q9H7D0')"
"('Q15714', 'O95865')"
"('P15880', 'P62979')"
"('Q92905', 'P61244')"
"('Q9P1Z2', 'Q99963')"
"('Q13573', 'P54619')"
"('Q07020', 'P05386')"
"('P11234', 'Q13393')"
"('O00463', 'P53779')"
"('O14610', 'P25116')"
"('Q9H6S1', 'P40222')"
"('Q93034', 'Q99619')"
"('Q7L5N1', 'Q9BW61')"
"('P62879', 'Q9BPY3')"
"('Q9P0M9', 'P16220')"
"('Q15293', 'P13569')"
"('P29466', 'P00533')"
"('P09471', 'Q92569')"
"('O14686', 'P61964')"
"('Q07889', 'O00329')"
"('O75143', 'Q8NEB9')"
"('P40337', 'P61604')"
"('O00291', 'Q13352')"
"('Q92527', 'P18146')"
"('P98095', 'P02751')"
"('Q9Y5J5', 'Q9UIG0')"
"('P45985', 'O15264')"
"('P23246', 'Q06609')"
"('Q9NVP2', 'P84243')"
"('Q9H2F5', 'Q9NV56')"
"('P32121', 'P53779')"
"('O15371', 'Q14152')"
"('O75909', 'P49411')"
"('P38398', 'Q5VTD9')"
"('P16104', 'Q9BXW9')"
"('P01106', 'P35251')"
"('P35555', 'P07355')"
"('P43657', 'O14775')"
"('P49427', 'Q9Y297')"
"('P00167', 'P99999')"
"('Q9UM73', 'Q9Y581')"
"('Q04206', 'Q8N6T7')"
"('P35222', 'P18065')"
"('P51808', 'Q13409')"
"('Q01130', 'Q13573')"
"('Q96ST3', 'P48443')"
"('Q16566', 'Q9NZT1')"
"('Q15139', 'O15264')"
"('P60568', 'P16471')"
"('P01764', 'P01857')"
"('Q92914', 'P17948')"
"('O15198', 'Q9UIS9')"
"('P51571', 'O14908')"
"('P03886', 'O14561')"
"('Q92574', 'P15311')"
"('Q96I25', 'P26368')"
"('P05556', 'Q14315')"
"('P60709', 'A7E2Y1')"
"('P18084', 'P63261')"
"('Q9UI08', 'Q7Z5R6')"
"('Q9HCS4', 'P14923')"
"('Q9UMX1', 'P17931')"
"('Q14896', 'P12883')"
"('Q9UBY5', 'P50150')"
"('P17081', 'Q13153')"
"('P16220', 'Q969V6')"
"('P62841', 'P42677')"
"('O60675', 'O14867')"
"('P49407', 'Q16539')"
"('Q9Y2Q3', 'Q9HAV4')"
"('O75077', 'P04156')"
"('Q01726', 'P63092')"
"('Q9ULH1', 'P22681')"
"('P29400', 'P18564')"
"('Q92993', 'P29074')"
"('P20700', 'P02545')"
"('Q09161', 'P07910')"
"('O60563', 'Q15596')"
"('P25054', 'Q8NEV8')"
"('P10124', 'P14222')"
"('Q9C099', 'Q13158')"
"('P50579', 'P06493')"
"('P78545', 'Q99996')"
"('O15530', 'Q15121')"
"('Q99969', 'P07711')"
"('O15111', 'P45985')"
"('Q9Y4L1', 'O00141')"
"('P36897', 'P57729')"
"('P36542', 'P27986')"
"('P60660', 'P16871')"
"('P08579', 'Q9Y675')"
"('Q92736', 'P02768')"
"('P50402', 'Q12965')"
"('Q15118', 'P78539')"
"('Q9UKA9', 'P43243')"
"('P49336', 'Q9NVC6')"
"('P61106', 'P01889')"
"('P62070', 'P84022')"
"('Q9NX58', 'Q9UKY1')"
"('Q99638', 'Q99615')"
"('Q16543', 'P67870')"
"('P63162', 'O76070')"
"('Q9P0M6', 'Q99877')"
"('P59768', 'Q13936')"
"('P29372', 'Q9HB71')"
"('P04637', 'P61224')"
"('Q92608', 'O15117')"
"('P16220', 'P78406')"
"('P51116', 'Q8WVF5')"
"('P13645', 'P12931')"
"('P09038', 'P17948')"
"('Q14738', 'Q9UBN1')"
"('P78527', 'P42575')"
"('Q6IBS0', 'O76013')"
"('Q9H832', 'O00237')"
"('P08107', 'Q9Y572')"
"('P50148', 'Q9UP65')"
"('O43463', 'O43159')"
"('Q96KM6', 'Q86XL3')"
"('P68104', 'P04183')"
"('Q07889', 'O75578')"
"('Q8NEV4', 'B1AK53')"
"('Q8IWX8', 'O43290')"
"('P06241', 'Q9Y3P8')"
"('P05386', 'P46779')"
"('Q9NVA2', 'Q99719')"
"('P20702', 'P46109')"
"('Q99966', '26765')"
"('P09651', 'P46778')"
"('P31751', 'P35222')"
"('O43184', 'Q5HYK7')"
"('P49913', 'P08246')"
"('P78357', 'P06241')"
"('P25942', 'P40937')"
"('Q02543', 'P49207')"
"('Q6PKG0', 'P13805')"
"('Q9UBI6', 'P48736')"
"('Q14164', 'P08238')"
"('Q13573', 'P43246')"
"('Q9NR96', 'P15036')"
"('P18031', 'P68400')"
"('P22694', 'P32418')"
"('P51114', 'Q5T3J3')"
"('P20823', 'Q9HBY8')"
"('Q9HC77', 'P18627')"
"('Q14031', 'P26006')"
"('P60866', 'P62753')"
"('Q92731', 'Q13105')"
"('O43299', 'P31946')"
"('P49841', 'Q71U36')"
"('P04637', 'P21953')"
"('P38936', 'Q13509')"
"('O43390', 'P26368')"
"('P62277', 'P62979')"
"('Q13526', 'Q14103')"
"('P17612', 'P68431')"
"('Q9HC98', 'Q86Y56')"
"('P12757', 'Q9UPN3')"
"('Q96EP5', 'Q9H361')"
"('Q9UPR3', 'Q15172')"
"('P56199', 'P05556')"
"('O14576', 'Q9GZM8')"
"('Q96EY7', 'Q9UL18')"
"('P22087', 'Q9HA65')"
"('Q6NUN9', 'P30519')"
"('O95067', 'P28340')"
"('P19438', 'P23396')"
"('Q9UHD2', 'P98170')"
"('Q9Y6X2', 'Q13426')"
"('Q9Y5B9', 'Q71UI9')"
"('Q05513', 'O14920')"
"('P27037', 'Q8NER5')"
"('P20719', 'Q15672')"
"('O60290', 'Q9ULK2')"
"('Q9BTT4', 'Q9P086')"
"('P04181', 'Q9Y478')"
"('Q92878', 'Q14676')"
"('Q96J02', 'P21860')"
"('P04637', 'Q9Y6D9')"
"('P68366', 'P62993')"
"('Q7L590', 'P33991')"
"('Q9Y6M9', 'O95298')"
"('Q9BXH1', 'P02768')"
"('Q03135', 'P51636')"
"('O75173', 'P01011')"
"('Q16649', 'Q9NR55')"
"('P32121', 'Q8NGJ8')"
"('P04843', 'Q6IA17')"
"('Q9H7D0', 'P50990')"
"('P49368', 'Q99459')"
"('Q92769', 'Q96KK5')"
"('P09496', 'P53675')"
"('P49716', 'Q7Z419')"
"('P38432', 'Q9NSK0')"
"('P18859', 'P51812')"
"('Q14204', 'Q3ZCM7')"
"('Q03181', 'Q13547')"
"('Q13158', 'Q14790')"
"('Q07864', 'P56282')"
"('Q99700', 'Q9P1U0')"
"('Q96SQ5', 'O15198')"
"('Q9NTI5', 'Q14683')"
"('Q8IYF3', 'Q9NZ42')"
"('Q9BYM8', 'P48200')"
"('Q01344', 'P29597')"
"('P63000', 'Q07890')"
"('Q14164', 'P0CG48')"
"('O95453', 'Q92945')"
"('Q13573', 'P41091')"
"('Q93074', 'Q9ULK4')"
"('Q13129', 'Q99578')"
"('Q9UPX8', 'Q9UQB8')"
"('Q92817', 'Q9HAU0')"
"('Q96LK0', 'Q9BQD3')"
"('P23508', 'Q96AG4')"
"('P30533', 'Q14181')"
"('Q5T3J3', 'Q99728')"
"('Q15714', 'Q96R67')"
"('Q9NRX3', 'Q9BXR0')"
"('P63104', 'Q12802')"
"('P55072', 'P63104')"
"('Q92569', 'Q9H410')"
"('Q96AJ9', 'O43752')"
"('Q01970', 'P05771')"
"('Q99731', 'O00574')"
"('P41220', 'O95467')"
"('P12931', 'P24385')"
"('Q7L590', 'O43929')"
"('P09525', 'P16104')"
"('Q9NRR5', 'Q8N806')"
"('P40225', 'P32927')"
"('Q9UJ98', 'Q9UQE7')"
"('P62993', 'P78527')"
"('Q02224', 'O95359')"
"('Q99879', 'Q9BTM1')"
"('O15123', 'P09619')"
"('P05771', 'Q06187')"
"('P52597', 'Q01081')"
"('Q99459', 'Q9UNY4')"
"('Q96G75', 'Q01844')"
"('P49407', 'P50053')"
"('Q9BZL4', 'Q14005')"
"('Q14197', 'O75489')"
"('A6NHR9', 'Q99459')"
"('P41235', 'P35575')"
"('P02775', 'P46094')"
"('P20700', 'Q96RG2')"
"('Q9Y3B4', 'P40337')"
"('Q96QV6', 'Q9UQL6')"
"('P01567', 'P40238')"
"('Q8N6Y0', 'Q8N5R6')"
"('P49023', 'P27658')"
"('P25788', 'O14818')"
"('Q86UW1', 'P54253')"
"('P62140', 'O95405')"
"('P01112', 'P01100')"
"('Q16611', 'P99999')"
"('Q8NHQ1', 'Q5EB52')"
"('Q9NTJ3', 'P01106')"
"('P47914', 'P61313')"
"('Q9NY93', 'P83881')"
"('P29466', 'P18146')"
"('Q9BZL6', 'O60925')"
"('P14902', 'P15260')"
"('Q00839', 'P38159')"
"('Q9NRR5', 'Q14554')"
"('B1A4H9', 'Q14627')"
"('Q96J02', 'Q86Y01')"
"('P60510', 'P62714')"
"('O60563', 'P24928')"
"('P78536', 'Q12959')"
"('Q9NRJ3', 'P32246')"
"('O43524', 'P84022')"
"('Q9HAU5', 'Q13573')"
"('Q16787', 'P16144')"
"('Q8IY18', 'Q8WV22')"
"('Q13009', 'Q12955')"
"('P17706', 'P42224')"
"('P01308', 'Q15418')"
"('Q9UJY4', 'O14964')"
"('Q96BK5', 'P28074')"
"('P63104', 'P05067')"
"('P01562', 'P26951')"
"('P16144', 'O75578')"
"('Q9Y3L3', 'P00519')"
"('P78536', 'Q04721')"
"('P62873', 'Q9NQ66')"
"('P04626', 'Q7Z6G8')"
