negatives
"('P17987', 'P63104')"
"('P12830', 'O60346')"
"('Q9HBI1', 'P60709')"
"('Q9Y6D9', 'Q9UM11')"
"('Q9H7E9', 'Q96AW1')"
"('Q00005', 'P04264')"
"('Q8NHQ1', 'Q9H9J2')"
"('P52565', 'P61960')"
"('Q9UKW4', 'Q16695')"
"('P15531', 'P21980')"
"('Q96FI4', 'P27694')"
"('P61086', 'P22392')"
"('P28221', 'P09471')"
"('Q99525', 'Q71DI3')"
"('Q9Y2X8', 'Q96EP1')"
"('Q9UKE5', 'P24666')"
"('O75376', 'Q9BQ87')"
"('P61978', 'Q8WYA6')"
"('Q99572', 'P16333')"
"('O15198', 'Q96EY1')"
"('P62837', 'Q86XR8')"
"('Q12802', 'P24723')"
"('406948', 'O15111')"
"('Q92633', 'O14610')"
"('P60983', 'Q14164')"
"('P51965', 'Q5VTB9')"
"('Q14790', 'Q9BT76')"
"('P60604', 'Q8WZ73')"
"('Q04864', 'P06734')"
"('P49674', 'O95251')"
"('Q9GZS3', 'P62875')"
"('Q12968', 'Q14814')"
"('P0C0S5', 'O43257')"
"('Q14164', 'Q13813')"
"('P12814', 'Q86UL8')"
"('P38936', 'Q01105')"
"('P63104', 'P67809')"
"('P01106', 'Q13496')"
"('O95630', 'P00533')"
"('P31930', 'P51531')"
"('Q96IZ7', 'Q9BVJ6')"
"('P01106', 'Q5T5M9')"
"('Q8IVF5', 'P50570')"
"('P53350', 'Q13573')"
"('Q9UBR4', 'P01225')"
"('Q8TBZ2', 'P49662')"
"('Q96DF8', 'Q70Z53')"
"('Q8TAD8', 'O43395')"
"('A4D0S4', 'Q7L1I2')"
"('O75822', 'O00303')"
"('P15880', 'P62701')"
"('Q9Y219', 'P46531')"
"('P48059', 'Q9UHF1')"
"('P07737', 'P62736')"
"('P62879', 'Q01970')"
"('P08631', 'Q13432')"
"('Q96DB2', 'Q16659')"
"('O43823', 'P01106')"
"('Q7Z6B0', 'Q01844')"
"('P17947', 'Q9NNX6')"
"('Q8IX03', 'Q13188')"
"('P40337', 'P20674')"
"('P12757', '64397')"
"('Q9H2F5', 'Q92993')"
"('O95816', 'Q04206')"
"('Q9UKS6', 'Q13444')"
"('Q05586', 'Q13936')"
"('P22681', 'Q969J5')"
"('Q9BQ87', 'Q9Y618')"
"('Q13573', 'Q13123')"
"('Q9Y4W2', 'Q15714')"
"('Q9UGI9', 'Q92574')"
"('O96019', 'Q9NPF5')"
"('P59768', 'Q08828')"
"('P51692', 'P30279')"
"('O14610', 'O00459')"
"('Q92630', 'P04637')"
"('P31946', 'O43143')"
"('O75147', 'P02768')"
"('Q96ES7', 'P19012')"
"('Q15306', 'Q8N3U4')"
"('Q9P0V3', 'P11021')"
"('Q9HC38', 'Q9NPJ4')"
"('Q9Y4K3', 'P31941')"
"('P62993', 'Q15651')"
"('Q92925', 'P38936')"
"('Q9Y6H5', 'Q13526')"
"('P35609', 'Q9NRI5')"
"('407007', 'P04179')"
"('Q13573', 'Q9Y3I0')"
"('O14744', 'P68431')"
"('Q9UM11', 'P12757')"
"('P00519', 'P98161')"
"('P29350', 'P48551')"
"('Q00403', 'P61964')"
"('P43657', 'P62873')"
"('P20337', 'P36897')"
"('O75800', 'Q6PCD5')"
"('P50458', 'P26367')"
"('Q9Y6K9', 'P12236')"
"('P29317', 'P29353')"
"('Q8IZL8', 'P84243')"
"('Q01130', 'Q86X95')"
"('Q09472', 'P16104')"
"('P36543', 'P23508')"
"('Q14451', 'P62993')"
"('Q9BQ39', 'A0JLT2')"
"('Q9UKY1', 'Q9C0J8')"
"('IL11RB', 'P20809')"
"('Q14315', 'Q13326')"
"('P41235', 'P11712')"
"('Q12905', 'Q04206')"
"('P01215', 'P23945')"
"('P49711', 'Q13485')"
"('P01133', 'P16234')"
"('Q15910', 'P49918')"
"('P29350', 'Q03135')"
"('Q13424', 'P15248')"
"('O15520', 'Q07890')"
"('P46459', 'Q9UBS5')"
"('Q86YC2', 'P16104')"
"('P32121', 'Q8NGI7')"
"('Q99062', 'Q15744')"
"('P14373', 'Q96SI1')"
"('P02533', 'Q15628')"
"('P06241', 'P42166')"
"('Q16619', 'P31314')"
"('P51587', 'P62993')"
"('P01106', 'Q99880')"
"('Q14197', 'Q8IXM3')"
"('Q9GIY3', 'P28067')"
"('Q86WV6', 'Q14164')"
"('Q14590', 'Q9BPY3')"
"('Q07817', 'Q9BZR8')"
"('P21796', 'P06753')"
"('Q96FW1', 'Q9UKE5')"
"('O95819', 'Q9UNE0')"
"('P31946', 'Q16890')"
"('Q92993', 'P17028')"
"('P17947', 'P62380')"
"('Q92633', 'P62873')"
"('Q68EM7', 'P08134')"
"('O14733', 'Q13387')"
"('Q15038', 'Q75N90')"
"('P22105', 'O75578')"
"('P22392', 'P62745')"
"('Q13064', 'Q9Y2X8')"
"('Q9NY93', 'P82930')"
"('O43791', 'P28702')"
"('Q9H816', 'P54652')"
"('Q96A65', 'Q9NX70')"
"('Q13535', 'Q5W0B1')"
"('Q96IK5', 'Q4V326')"
"('Q15750', 'P46734')"
"('P55211', 'P08670')"
"('Q9UQ80', 'Q15329')"
"('Q9H2G2', 'Q9H5I1')"
"('Q00610', 'P23508')"
"('O95391', 'Q8TBK6')"
"('O00471', 'P20700')"
"('Q15573', 'P04637')"
"('P60520', 'O60684')"
"('Q9H1J7', 'P56705')"
"('Q99717', 'P46934')"
"('P42768', 'P06239')"
"('Q9NR33', 'P61964')"
"('P51991', 'P38159')"
"('Q7L5N1', 'Q16644')"
"('O00305', 'Q12816')"
"('Q96FA3', 'Q13546')"
"('P37173', 'Q96JC1')"
"('P21554', 'Q9UBI6')"
"('Q16821', 'Q13522')"
"('Q15669', 'Q9BVJ6')"
"('P49755', 'O75815')"
"('O75807', 'P05198')"
"('Q9UDY8', 'Q9Y6K9')"
"('Q01094', 'Q9UPP1')"
"('P45983', 'P84022')"
"('Q99708', 'Q8N6T7')"
"('O43463', 'P45973')"
"('P00519', 'Q9Y5K6')"
"('O14744', 'P16581')"
"('Q9UM73', 'Q08752')"
"('Q16576', 'O00422')"
"('Q07157', 'Q9Y624')"
"('Q9UQ80', 'Q16254')"
"('P20823', 'O75347')"
"('Q5T3J3', 'P61513')"
"('Q13315', 'Q14517')"
"('P38159', 'P61978')"
"('Q86WV6', 'Q969M3')"
"('P55795', 'Q13243')"
"('P04183', 'P46013')"
"('Q9Y371', 'Q13444')"
"('Q9H422', 'Q15942')"
"('P43360', 'P62714')"
"('Q14289', 'Q8IXJ9')"
"('P02751', 'O75400')"
"('Q8WXK4', 'Q9UBF6')"
"('Q05397', 'Q08043')"
"('Q05397', 'P28482')"
"('P29353', 'O15162')"
"('P01241', 'P99999')"
"('P53779', 'P98177')"
"('P27986', 'P29350')"
"('Q15257', 'P53355')"
"('O75843', 'P56377')"
"('Q9UNN5', 'P68400')"
"('O94979', 'P25054')"
"('Q13573', 'Q7Z5K2')"
"('P12004', 'P39748')"
"('Q13085', 'Q96EB6')"
"('P51809', 'Q96NW4')"
"('P0CAP1', 'O14949')"
"('P41235', 'O60244')"
"('Q13526', 'Q8NF64')"
"('P50213', 'O15131')"
"('P62877', 'Q9UK73')"
"('P63244', 'Q13123')"
"('Q9NSK0', 'P27348')"
"('P62834', 'Q8WWW0')"
"('Q16625', 'P56746')"
"('Q9BY41', 'P06899')"
"('P29350', 'P27361')"
"('Q13315', 'Q86V81')"
"('Q8IVI9', 'P25054')"
"('Q16635', 'P27540')"
"('P22607', 'P16885')"
"('Q8IY92', 'Q9UHW5')"
"('P28749', 'Q16576')"
"('P55957', 'P07384')"
"('P25054', 'Q8IVI9')"
"('P68400', 'P67870')"
"('Q16531', 'Q9UPT9')"
"('Q14164', 'Q14166')"
"('Q9H0E2', 'Q9NPH3')"
"('P13232', 'P31785')"
"('Q9NWH9', 'O43157')"
"('Q99570', 'Q9UFN0')"
"('P16333', 'O00401')"
"('P63215', 'Q96PN6')"
"('P10275', 'P04792')"
"('Q5U651', 'P10114')"
"('P62993', 'P19235')"
"('Q9Y696', 'P49716')"
"('P48200', 'Q9BYM8')"
"('Q9UQC2', 'P10721')"
"('P14649', 'P63267')"
"('Q9H492', 'Q14151')"
"('P49207', 'P05387')"
"('P08107', 'P61981')"
"('P63173', 'P05386')"
"('Q9P2D1', 'Q12824')"
"('Q01844', 'P52565')"
"('P35626', 'Q8NGX3')"
"('Q9UHR5', 'Q96FV9')"
"('P63027', 'Q9P0L0')"
"('P21333', 'Q13683')"
"('Q8NBJ4', 'O75955')"
"('P98160', 'P23142')"
"('P01243', 'P49591')"
"('Q86U42', 'Q01130')"
"('P06241', 'Q13444')"
"('P01570', 'Q14626')"
"('P16402', 'Q96EB6')"
"('Q14527', 'P61088')"
"('P09651', 'Q9UKV8')"
"('Q9UBF6', 'P42574')"
"('Q9NQB0', 'O14627')"
"('O14543', 'P32927')"
"('Q9HC52', 'P35226')"
"('Q01094', 'Q04206')"
"('Q9H237', 'O00744')"
"('P62745', 'Q9NQU5')"
"('P10909', 'P62993')"
"('P08572', 'P18084')"
"('O94864', 'Q9UPT9')"
"('A5PL33', 'P49840')"
"('O95391', 'Q15366')"
"('O95433', 'P51398')"
"('O00459', 'P60953')"
"('Q96C10', 'O95793')"
"('Q9BZ29', 'P61586')"
"('Q05086', 'Q04637')"
"('Q13573', 'O75643')"
"('P10275', 'P55317')"
"('Q9BVI4', 'P49902')"
"('Q9NW61', 'P36897')"
"('P49913', 'Q99572')"
"('P01568', 'P38484')"
"('P16333', 'Q96RL7')"
"('Q8WVB3', 'Q969X0')"
"('Q9Y2U5', 'Q9BPZ7')"
"('P30480', 'O43765')"
"('Q92993', 'Q9HAF1')"
"('Q9UQL6', 'P0C1H6')"
"('O00303', 'Q7L2H7')"
"('Q8TEY5', 'Q53ET0')"
"('Q4V348', 'P12931')"
"('Q2TAY7', 'Q07889')"
"('O75448', 'Q9NX70')"
"('P10276', 'P45983')"
"('P02766', 'Q9BT40')"
"('Q15102', 'Q9GZT6')"
"('P43403', 'P51452')"
"('O60739', 'P05198')"
"('P17612', 'Q32MK0')"
"('Q8WVM7', 'O95072')"
"('P28482', 'P17676')"
"('Q9BY41', 'Q99880')"
"('P42338', 'O43561')"
"('Q9Y6M1', 'Q14103')"
"('P49703', 'Q8IWV7')"
"('Q16816', 'Q8TD86')"
"('406947', 'Q9NYJ8')"
"('O15504', 'Q92621')"
"('O60381', 'O15255')"
"('Q9H2X6', 'P63279')"
"('P50570', 'Q05193')"
"('P52272', 'O00141')"
"('P41235', 'P35222')"
"('P30153', 'Q13698')"
"('Q7Z406', 'Q5VTD9')"
"('Q92597', 'O95573')"
"('Q15154', 'P19012')"
"('P09471', 'Q00975')"
"('P62877', 'Q92466')"
"('P28482', 'P23467')"
"('Q92611', 'P43307')"
"('O43493', 'P09958')"
"('Q8N392', 'P60953')"
"('Q8N109', 'P29350')"
"('P02766', 'Q9UQB3')"
"('P09429', 'P52701')"
"('P35580', 'Q96A32')"
"('Q9BYZ2', 'Q14103')"
"('P30480', 'P61604')"
"('Q14004', 'Q9UM73')"
"('O60869', 'P62158')"
"('Q8NFD5', 'P51532')"
"('Q9BRX9', 'Q15366')"
"('Q8N2W9', 'Q9Y4K3')"
"('P26367', 'Q92786')"
"('P04637', 'P49815')"
"('P62805', 'O14744')"
"('Q13616', 'Q99459')"
"('P01308', 'P08069')"
"('P18850', 'P35638')"
"('Q9H4I2', 'Q9Y6X8')"
"('Q08945', 'Q9Y5B9')"
"('O95400', 'O95073')"
"('Q9H0M0', 'P21802')"
"('O14746', 'P42345')"
"('Q12933', 'Q9NRN7')"
"('P98082', 'Q96CW1')"
"('O95967', 'O75909')"
"('P29375', 'P20226')"
"('P04637', 'P52292')"
"('P31946', 'P18583')"
"('Q15436', 'O95487')"
"('P21796', 'P21281')"
"('Q9UL18', 'P27635')"
"('O43396', 'Q15008')"
"('P83436', 'Q8WVM8')"
"('Q9H204', 'O15259')"
"('Q9UHD8', 'Q9Y4K3')"
"('P60520', 'Q9UPU7')"
"('Q15628', 'O14920')"
"('Q01094', 'P55211')"
"('P08581', 'P62993')"
"('P04183', 'O94805')"
"('Q96MX0', 'Q06187')"
"('Q9HCE7', 'Q08170')"
"('P42680', 'P16471')"
"('P16333', 'Q9BY71')"
"('P35348', 'O43741')"
"('P18146', 'P42771')"
"('Q15910', 'P18146')"
"('Q99996', 'P18146')"
"('O75030', 'Q9UJU2')"
"('Q86V81', 'P51991')"
"('Q12931', 'Q13485')"
"('O75822', 'P78344')"
"('Q99728', 'P46736')"
"('Q13535', 'O94906')"
"('Q8NH49', 'P38405')"
"('P60660', 'P40337')"
"('P62136', 'O60391')"
"('406940', 'O75582')"
"('P40763', 'P05129')"
"('Q9H3M7', 'Q05516')"
"('Q9BQA1', 'Q12972')"
"('P56545', 'P48552')"
"('P52630', 'P52294')"
"('P63267', 'P62993')"
"('P23246', 'Q13573')"
"('P04792', 'P61088')"
"('Q06455', 'Q14974')"
"('Q9NRI5', 'P10909')"
"('P62424', 'P62750')"
"('P41219', 'P07197')"
"('Q9BS40', 'Q9Y266')"
"('O43524', 'P22307')"
"('P22607', 'Q9NQ66')"
"('P47914', 'P63173')"
"('P23508', 'P30153')"
"('P62140', 'Q9P2I0')"
"('P29460', 'Q9HBE5')"
"('Q07021', 'Q00005')"
"('P05452', 'Q92913')"
"('O95049', 'O95832')"
"('Q14164', 'Q13748')"
"('Q13242', 'P52597')"
"('P22087', 'Q9BXL5')"
"('P62993', 'O94929')"
"('Q8NGI6', 'P38405')"
"('O14788', 'Q8TBF2')"
"('P51816', 'P46108')"
"('P61586', 'P49023')"
"('P52701', 'Q9UIF7')"
"('Q9BV47', 'P39656')"
"('P17612', 'Q9NZT1')"
"('O95782', 'Q00610')"
"('P33992', 'Q92794')"
"('P45880', 'Q9Y4K3')"
"('Q15796', 'P49790')"
"('P56715', 'Q9UPY8')"
"('P0C0S8', 'Q9NPI1')"
"('Q16665', 'P14625')"
"('P35625', 'Q13444')"
"('P0CG48', 'Q9H467')"
"('P68104', 'Q16637')"
"('Q14974', 'Q15796')"
"('Q13573', 'P41091')"
"('O15105', 'P36897')"
"('B5ME19', 'P41567')"
"('P11279', 'Q92542')"
"('Q9UNN8', 'Q08495')"
"('Q8IZ83', 'Q9BRP4')"
"('Q9UJX6', 'Q9UJX4')"
"('P56746', 'O14493')"
"('P22626', 'Q15287')"
"('Q9Y3I1', 'P63208')"
"('Q96HR3', 'Q9BTT4')"
"('O60674', 'O00329')"
"('P03372', 'P24385')"
"('O95396', 'O96033')"
"('Q15287', 'Q13427')"
"('Q6FIF0', 'P0CG48')"
"('Q9P2E9', 'P60981')"
"('P07900', 'P98095')"
"('P07766', 'P19338')"
"('A6NMX2', 'O43432')"
"('Q96P50', 'Q13352')"
"('O95433', 'P56945')"
"('Q14164', 'P38646')"
"('Q14011', 'Q07666')"
"('P51679', 'P63096')"
"('Q13535', 'Q99986')"
"('Q8IXJ6', 'Q02539')"
"('Q05516', 'P30556')"
"('Q8IZC6', 'P18084')"
"('O15111', 'Q96MN2')"
"('Q7Z2T5', 'Q9H1D9')"
"('Q9Y3F4', 'Q00613')"
"('P12004', 'P30504')"
"('P01106', 'Q04726')"
"('Q01970', 'P00533')"
"('O14508', 'P26992')"
"('P46782', 'P62841')"
"('Q13576', 'Q99759')"
"('Q96AP7', 'Q16625')"
"('P48039', 'O60262')"
"('Q8IX12', 'P52597')"
"('O95500', 'P56880')"
"('P62917', 'P36578')"
"('Q8NB16', 'Q96HS1')"
"('P05230', 'P11362')"
"('P15036', 'P51532')"
"('Q9Y2T4', 'Q9Y698')"
"('Q7Z6G8', 'Q15303')"
"('Q8N2Z9', 'Q9NPI8')"
"('Q9UQL6', 'Q99879')"
"('P25440', 'Q13315')"
"('P62750', 'Q9UL18')"
"('P27482', 'Q08462')"
"('Q8NHZ7', 'Q13330')"
"('Q13489', 'Q7Z434')"
"('Q13114', 'P57078')"
"('P21333', 'Q6WCQ1')"
"('P21246', 'Q9BX70')"
"('Q9NXU5', 'Q9BWH2')"
"('P62993', 'P08603')"
"('Q13291', 'O60880')"
"('Q8NDC0', 'Q01844')"
"('P02766', 'Q9BRK5')"
"('P20333', 'Q01813')"
"('P06241', 'P54829')"
"('Q96SB3', 'Q6WCQ1')"
"('Q9UGP8', 'P01889')"
"('Q9NYK1', 'P08571')"
"('Q9BQ66', 'Q9P2Z0')"
"('P78545', 'Q9UQ90')"
"('P38398', 'P51532')"
"('Q8TAK6', 'Q13485')"
"('O94875', 'Q8WX93')"
"('Q13887', 'P84022')"
"('P27797', 'P04150')"
"('P25787', 'Q13177')"
"('Q13151', 'Q15287')"
"('Q99426', 'Q93009')"
"('Q5TCQ9', 'Q9Y4G8')"
"('Q8IY92', 'Q9UKA4')"
"('Q96PU8', 'P14635')"
"('Q13547', 'P28749')"
"('Q13009', 'P60763')"
"('Q5C9Z4', 'P62136')"
"('Q9UER7', 'P63279')"
"('P62269', 'P62841')"
"('O95433', 'Q9Y5I2')"
"('P68400', 'O60936')"
"('Q5UIP0', 'Q14061')"
"('P63104', 'Q14974')"
"('Q13535', 'P16104')"
"('Q13573', 'Q9C0J8')"
"('Q5EE01', 'P12980')"
"('Q04206', 'P63261')"
"('Q99750', 'Q8IYI8')"
"('Q16827', 'O15530')"
"('Q15475', 'Q08117')"
"('O14508', 'P40238')"
"('Q92914', 'P29317')"
"('P12882', 'P11171')"
"('Q9BTM1', 'O15379')"
"('O75643', 'Q6P2Q9')"
"('Q9UGL1', 'P68431')"
"('Q13490', 'O14757')"
"('Q02223', 'O00463')"
"('Q9Y6X8', 'P49368')"
"('P14921', 'Q9UER7')"
"('Q96P70', 'Q9Y478')"
"('P21580', 'Q8NFZ5')"
"('P01574', 'Q00403')"
"('P32121', 'Q9Y5P0')"
"('Q9BZS1', 'O95644')"
"('P62945', 'P40429')"
"('P22681', 'Q01344')"
"('O75439', 'Q14197')"
"('P68400', 'Q16625')"
"('O95989', 'Q9NX63')"
"('P48023', 'Q15642')"
"('P01112', 'O60603')"
"('Q9P2K3', 'Q7Z6G3')"
"('Q6WCQ1', 'O95831')"
"('Q6WCQ1', 'Q15233')"
"('Q9NPH9', 'P48551')"
"('Q86YW0', 'Q9NRD5')"
"('406991', 'O00712')"
"('Q05519', 'Q08170')"
"('Q9UKV8', 'Q9H0S4')"
"('Q92620', 'Q01081')"
"('P25963', 'P34931')"
"('P01375', 'P36941')"
"('Q9UBW7', 'P17480')"
"('Q13077', 'O43791')"
"('O75916', 'A8MTJ3')"
"('P84022', 'O15111')"
"('P62304', 'P54105')"
"('O15169', 'P49840')"
"('Q99623', 'Q9UL18')"
"('P12814', 'Q15788')"
"('P15692', 'P06400')"
"('P22694', 'P19634')"
"('P62424', 'Q92900')"
"('Q6WCQ1', 'P62316')"
"('P22694', 'P15336')"
"('Q9Y336', 'P29350')"
"('P12270', 'Q92621')"
"('Q15691', 'O60739')"
"('Q13547', 'P0C5Y9')"
"('Q92769', 'Q8IUE6')"
"('Q04206', 'P29590')"
"('P45984', 'O43524')"
"('Q66LE6', 'Q8WXS5')"
"('Q8NGD4', 'P38405')"
"('P20618', 'Q92956')"
"('Q9P2W3', 'P48544')"
"('Q9C0C7', 'Q16531')"
"('Q96MX6', 'Q9H6T3')"
"('P13804', 'Q9Y478')"
"('P62263', 'P23396')"
"('P30542', 'P63096')"
"('Q12802', 'Q9H492')"
"('Q02363', 'P28324')"
"('Q15111', 'O14764')"
"('Q6KF10', 'Q16671')"
"('P35579', 'Q9BUZ4')"
"('Q96CV9', 'P36957')"
"('P02745', 'P08246')"
"('P01106', 'O94864')"
"('O43676', 'P03886')"
"('Q96LZ3', 'Q14934')"
"('P35626', 'P58180')"
"('Q14181', 'Q9UBN7')"
"('P16333', 'O75369')"
"('Q92901', 'Q02878')"
"('P20160', 'P08246')"
"('Q9H8E8', 'Q01658')"
"('Q92731', 'O75925')"
"('P61353', 'P18077')"
"('Q9H0I3', 'P35080')"
"('P83881', 'P61927')"
"('O15151', 'O00505')"
"('O75592', 'P51668')"
"('P23458', 'Q9HCK5')"
"('P62241', 'P62258')"
"('Q99677', 'O14775')"
"('P61254', 'P62750')"
"('Q15349', 'Q99640')"
"('P51610', 'Q01094')"
"('P08123', 'P51511')"
"('O60925', 'Q9Y5X3')"
"('Q16625', 'P08034')"
"('Q6ZVL6', 'P25788')"
"('P08514', 'P46108')"
"('Q0VDF9', 'Q99683')"
"('Q8N6F1', 'O95484')"
"('Q96PM9', 'P51965')"
"('Q99459', 'P62277')"
"('Q14344', 'P53041')"
"('Q99677', 'Q9UK08')"
"('Q68EM7', 'Q07889')"
"('Q8N1F7', 'Q96EE3')"
"('Q13838', 'P07437')"
"('O60641', 'P20823')"
"('Q14781', 'Q06587')"
"('Q9Y265', 'Q9NV56')"
"('P63220', 'P08708')"
"('Q08209', 'P62993')"
"('P42224', 'P51692')"
"('Q99661', 'Q15691')"
"('O00329', 'P13637')"
"('Q96RT8', 'P68363')"
"('Q99877', 'P00533')"
"('Q8IXH7', 'Q9H3P2')"
"('Q92753', 'Q9NPJ4')"
"('Q13114', 'Q8WYR1')"
"('P51965', 'O00762')"
"('P01106', 'Q9NUB1')"
"('P41586', 'Q9UBI6')"
"('Q9HBI1', 'Q13418')"
"('P42262', 'Q12879')"
"('Q9Y2T4', 'P48643')"
"('O60260', 'O15354')"
"('P26641', 'Q05397')"
"('O95837', 'Q01970')"
"('O00257', 'Q93009')"
"('P67870', 'P48357')"
"('O00499', 'Q14192')"
"('P49736', 'Q13368')"
"('Q8IY92', 'P62826')"
"('P05107', 'Q9NQ30')"
"('O14493', 'P56748')"
"('P56556', 'P03897')"
"('P62249', 'P40337')"
"('P39023', 'Q9UKV8')"
"('Q9BV68', 'P53350')"
"('Q15836', 'Q15027')"
"('Q96QZ7', 'Q9NSI5')"
"('Q03405', 'P05107')"
"('Q8IZH2', 'Q92925')"
"('O14986', 'O00401')"
"('P07199', 'Q5VTD9')"
"('Q14197', 'Q9Y3B7')"
"('Q9HC52', 'P26641')"
"('P42574', 'P55210')"
"('O60238', 'Q12983')"
"('P23497', 'P14921')"
"('P09651', 'Q92973')"
"('Q9UM73', 'O75159')"
"('Q9NZT1', 'P01111')"
"('406955', 'Q9NQC7')"
"('Q96PM5', 'Q9UQM7')"
"('Q96S44', 'P23508')"
"('Q01780', 'Q8TF46')"
"('P35638', 'Q9NR55')"
"('P62942', 'O43294')"
"('Q92888', 'Q99459')"
"('Q13748', 'Q8NCM8')"
"('Q9UJX2', 'Q9UM13')"
"('Q15365', 'P01243')"
"('Q13310', 'Q9NY30')"
"('Q8N6F1', 'Q96B33')"
"('Q00403', 'P20226')"
"('P01011', 'P08311')"
"('Q08170', 'Q9HCE7')"
"('O43281', 'O60504')"
"('Q13131', 'P13807')"
"('P49736', 'P55201')"
"('Q9UBM4', 'P46108')"
"('Q15306', 'Q9Y4K3')"
"('P62917', 'Q8NE62')"
"('P51817', 'Q9UGI9')"
"('O43353', 'P04406')"
"('P46940', 'P53680')"
"('P00488', 'P08567')"
"('P16333', 'Q9NQ76')"
"('P13010', 'Q96HA7')"
"('O75581', 'P62979')"
"('P19012', 'Q14533')"
"('Q16777', 'P56524')"
"('Q9NP81', 'Q9UET6')"
"('O43261', 'P26641')"
"('P51636', 'P26012')"
"('P62873', 'P11229')"
"('P20333', 'O95373')"
"('Q9UNF1', 'P01106')"
"('P11171', 'Q9UI30')"
"('Q9Y6K5', 'Q7L2E3')"
"('P29323', 'P20936')"
"('Q8IUE0', 'P63104')"
"('Q9UM00', 'Q9HC24')"
"('P51149', 'P40337')"
"('Q92783', 'O60674')"
"('O75486', 'Q9HBM6')"
"('Q7Z6M1', 'Q9Y2Y6')"
"('Q9UK53', 'Q09472')"
"('Q13573', 'Q9H0H5')"
"('O14641', 'P46531')"
"('O95382', 'P61981')"
"('P51991', 'P67809')"
"('P46109', 'P46108')"
"('Q92608', 'Q07889')"
"('P40926', 'P00505')"
"('Q9GZQ8', 'Q9H492')"
"('P54274', 'O95271')"
"('P38398', 'Q8WX92')"
"('P25774', 'P14316')"
"('Q13467', 'Q01970')"
"('Q71SY5', 'P00519')"
"('P11137', 'P62993')"
"('Q8IYF3', 'Q96GY3')"
"('Q9Y2Q3', 'P31942')"
"('P33240', 'Q9P2H0')"
"('P09769', 'Q05397')"
"('O00471', 'P42285')"
"('P49789', 'P63279')"
"('P21781', 'Q14512')"
"('Q3ZCM7', 'P68363')"
"('P05771', 'O95622')"
"('Q9UMX0', 'O15255')"
"('O95907', 'Q9UBS3')"
"('Q9BTW9', 'P12956')"
"('Q9H2E6', 'Q7Z6J0')"
"('Q9Y4B6', 'Q16531')"
"('Q99848', 'P19525')"
"('Q9NPB6', 'O14640')"
"('Q14164', 'O75822')"
"('Q8NHJ6', 'P12314')"
"('Q9UL42', 'Q9NSA3')"
"('O75955', 'P61073')"
"('O60287', 'Q16659')"
"('Q13233', 'P62805')"
"('P46109', 'Q13191')"
"('Q08945', 'Q96HA7')"
"('O75909', 'Q9HBU1')"
"('P43694', 'Q8WW38')"
"('P26368', 'Q8IWZ8')"
"('O75122', 'P61981')"
"('Q01955', 'P56199')"
"('Q9P2H0', 'P52292')"
"('Q5T3J3', 'P49888')"
"('P31939', 'P27105')"
"('P29475', 'Q16849')"
"('Q9H9Y6', 'P62993')"
"('P51636', 'P61081')"
"('P31150', 'Q969Q5')"
"('Q96D09', 'P25021')"
"('Q16821', 'P13807')"
"('Q05923', 'P28482')"
"('A9UHW6', 'O14964')"
"('Q9BW83', 'Q9Y547')"
"('693235', 'P49918')"
"('Q9HAU4', 'Q9Y692')"
"('P42224', 'Q06413')"
"('P03905', 'P03886')"
"('P35443', 'P61812')"
"('P16333', 'P23760')"
"('Q9H2U1', 'Q6R327')"
"('Q8NAF0', 'Q5EB52')"
"('Q96N66', 'Q16659')"
"('Q5VTR2', 'Q99627')"
"('Q8IWZ8', 'Q15366')"
"('Q9NZD8', 'Q9UJY4')"
"('O75815', 'P49321')"
"('O14497', 'P24522')"
"('Q16821', 'Q12972')"
"('Q92918', 'Q9BXL7')"
"('Q92882', 'P05452')"
"('Q15038', 'O14964')"
"('Q13362', 'Q9UF02')"
"('P12931', 'Q9H5V8')"
"('P51681', 'P63096')"
"('Q9BV57', 'P11182')"
"('P01700', 'P01857')"
"('P19447', 'P51946')"
"('Q969D9', 'P42701')"
"('Q9UQK1', 'P62136')"
"('P62330', 'O00471')"
"('P84103', 'Q9BUJ2')"
"('P28340', 'P06241')"
"('Q14164', 'P09936')"
"('Q00325', 'Q15628')"
"('O14936', 'Q9H4G0')"
"('Q15759', 'O75582')"
"('Q9UI09', 'O75251')"
"('Q9UIG0', 'P12004')"
"('Q9NXR7', 'P51587')"
"('P49715', 'P35221')"
"('Q9P212', 'P10721')"
"('Q9BXJ9', 'P01889')"
"('Q15628', 'P07437')"
"('P04626', 'P42338')"
"('P0CG48', 'P61978')"
"('P52566', 'P08138')"
"('P40938', 'P35250')"
"('Q13424', 'P23610')"
"('P23396', 'P60866')"
"('P17947', 'P11308')"
"('Q9UQM7', 'Q14934')"
"('Q9Y4Z0', 'P62310')"
"('Q92844', 'P63165')"
"('Q70EL1', 'Q7LBR1')"
"('P62899', 'P46778')"
"('P63104', 'P41743')"
"('Q9P227', 'P17081')"
"('Q13509', 'Q8NCM8')"
"('O43390', 'P06241')"
"('Q96KM6', 'P26045')"
"('Q09472', 'Q9H3D4')"
"('P13861', 'O60684')"
"('P19876', 'P51684')"
"('P19838', 'O95727')"
"('Q13485', 'Q02078')"
"('406913', 'P19320')"
"('P22090', 'P62241')"
"('P62633', 'P07550')"
"('Q9UJX2', 'Q12834')"
"('Q9UFF9', 'Q8WYP3')"
"('P20936', 'P43403')"
