negatives
"frozenset({'CRH', 'Q13547', 'O95567'})"
"frozenset({'Q969P0', 'CRH', 'P62888'})"
"frozenset({'CRH', 'Q3YEC7', 'Q96LK0'})"
"frozenset({'CRH', 'Q09161', 'Q12981'})"
"frozenset({'CRH', 'Q93034', 'Q15345'})"
"frozenset({'O75807', 'CRH', 'Q96KM6'})"
"frozenset({'Q13618', 'CRH', 'Q9UBU9'})"
"frozenset({'CRH', 'P62750', 'P62945'})"
"frozenset({'CRH', 'Q8IZU1', 'Q96HR8'})"
"frozenset({'O60216', 'CRH', 'P49711'})"
"frozenset({'P51681', 'CRH', 'P19875'})"
"frozenset({'CRH', 'Q16880', 'P09601'})"
"frozenset({'CRH', 'Q00013', 'O60832'})"
"frozenset({'CRH', 'Q9UBB9', 'Q969Z0'})"
"frozenset({'CRH', 'P60410', 'Q969V5'})"
"frozenset({'CRH', 'P01106', 'O43405'})"
"frozenset({'CRH', 'Q5VV17', 'P54727'})"
"frozenset({'CRH', 'P16333', 'P20810'})"
"frozenset({'CRH', 'Q13162', 'Q92858'})"
"frozenset({'Q15717', 'CRH', 'Q96GX9'})"
"frozenset({'CRH', 'Q01546', 'Q9BYV2'})"
"frozenset({'CRH', 'P41091', 'Q86VP6'})"
"frozenset({'CRH', 'P04406', 'P04629'})"
"frozenset({'CRH', 'Q16181', 'Q9BVJ6'})"
"frozenset({'CRH', 'P78395', 'P10276'})"
"frozenset({'CRH', 'P15153', 'P05109'})"
"frozenset({'P30260', 'CRH', 'P38936'})"
"frozenset({'P49591', 'CRH', 'P08237'})"
"frozenset({'CRH', 'Q9NZ81', 'Q15038'})"
"frozenset({'CRH', 'P19012', 'P17509'})"
"frozenset({'CRH', 'Q86SG6', 'Q02790'})"
"frozenset({'O43572', 'P10644', 'CRH'})"
"frozenset({'P13639', 'CRH', 'Q8TCJ0'})"
"frozenset({'Q99706', 'CRH', 'P29350'})"
"frozenset({'CRH', 'P42858', 'P04216'})"
