negatives
"frozenset({'P25787', 'Notch', 'O60739'})"
"frozenset({'Q9UQM7', 'Q12968', 'Notch'})"
"frozenset({'Notch', 'P46527', 'Q16531'})"
"frozenset({'P22307', 'Notch', 'P11441'})"
"frozenset({'P53367', 'Notch', 'Q96EY5'})"
"frozenset({'P62879', 'Notch', 'P08754'})"
"frozenset({'Q8WW38', 'Notch', 'O94776'})"
"frozenset({'O43291', 'Notch', 'Q6GPH6'})"
"frozenset({'Notch', 'Q8NGS0', 'P25098'})"
"frozenset({'Q8N6F8', 'P62993', 'Notch'})"
"frozenset({'Q9NRI5', 'Q12769', 'Notch'})"
"frozenset({'Q8N9V2', 'Notch', 'Q9BYM8'})"
"frozenset({'Q9P0N8', 'Notch', 'P13569'})"
"frozenset({'Q6DD88', 'Notch', 'Q13867'})"
"frozenset({'Q9BYQ6', 'Q9BYR8', 'Notch'})"
"frozenset({'P62987', 'Notch', 'P61254'})"
"frozenset({'Notch', 'O00443', 'P21333'})"
"frozenset({'Notch', 'Q9NRR5', 'P36383'})"
"frozenset({'P12830', 'P50552', 'Notch'})"
"frozenset({'P28566', 'P16520', 'Notch'})"
"frozenset({'Q12899', 'Notch', 'P45974'})"
"frozenset({'Q9P2Y5', 'Notch', 'Q8NEB9'})"
"frozenset({'Q00839', 'Notch', 'Q12933'})"
"frozenset({'Notch', 'O00629', 'P38398'})"
"frozenset({'P55040', 'Notch', 'Q02641'})"
"frozenset({'Q9C0A6', 'Notch', 'Q7Z7J5'})"
"frozenset({'Notch', 'P12931', 'Q99961'})"
"frozenset({'Q6P158', 'Notch', 'P60371'})"
"frozenset({'P13535', 'P35609', 'Notch'})"
"frozenset({'Notch', 'P17948', 'Q9H7B4'})"
"frozenset({'Notch', 'Q05BQ5', 'P60709'})"
"frozenset({'Q9H832', 'Notch', 'Q86Y13'})"
"frozenset({'Notch', 'Q9Y371', 'Q9UBI1'})"
"frozenset({'P42773', 'O60504', 'Notch'})"
"frozenset({'Q8WXE1', 'Q7LG56', 'Notch'})"
"frozenset({'Notch', 'Q92730', 'A1A4S6'})"
"frozenset({'Q9NZN4', 'P09497', 'Notch'})"
"frozenset({'Q9UK08', 'Notch', 'P51828'})"
"frozenset({'Q8TAX7', 'Notch', 'Q8IU85'})"
"frozenset({'Q16778', 'Notch', 'Q09472'})"
"frozenset({'Notch', 'P11441', 'P04792'})"
"frozenset({'Notch', 'P62244', 'P62241'})"
"frozenset({'Q99549', 'Notch', 'Q9BRU9'})"
"frozenset({'Q8NBF6', 'Notch', 'Q07866'})"
"frozenset({'Q02447', 'Q09028', 'Notch'})"
"frozenset({'Notch', 'P31150', 'Q92930'})"
"frozenset({'P60331', 'Notch', 'Q9H2A7'})"
"frozenset({'Notch', 'O43399', 'P27348'})"
"frozenset({'Q6P5X5', 'Notch', 'P43364'})"
"frozenset({'Q92831', 'Notch', 'Q9NS73'})"
"frozenset({'Notch', 'Q9Y546', 'Q13618'})"
"frozenset({'P09874', 'Notch', 'P10244'})"
"frozenset({'Notch', 'Q96EY1', 'Q71U36'})"
"frozenset({'Q8TDN6', 'Notch', 'Q13310'})"
"frozenset({'Notch', 'Q01860', 'Q9C005'})"
"frozenset({'P86481', 'Notch', 'Q15038'})"
"frozenset({'Q17R98', 'Q16576', 'Notch'})"
"frozenset({'Notch', 'P49407', 'O43172'})"
"frozenset({'Q13188', 'Notch', 'O43815'})"
"frozenset({'Q13191', 'Notch', 'P58107'})"
"frozenset({'Notch', 'O75956', 'Q13422'})"
"frozenset({'Notch', 'P55809', 'Q9P0T7'})"
"frozenset({'Notch', 'Q6IN85', 'P20618'})"
"frozenset({'P98175', 'Notch', 'Q5VVJ2'})"
"frozenset({'Notch', 'P15498', 'Q9H814'})"
"frozenset({'Q9Y333', 'P31689', 'Notch'})"
"frozenset({'Q8N1F7', 'Notch', 'Q13286'})"
"frozenset({'Q8NGX9', 'Notch', 'P22694'})"
"frozenset({'Notch', 'Q8N0Y5', 'P22694'})"
"frozenset({'P33527', 'Notch', 'P06748'})"
"frozenset({'Q9BY66', 'Q9BYE7', 'Notch'})"
"frozenset({'Q7Z434', 'P00519', 'Notch'})"
"frozenset({'Q96FZ2', 'P53350', 'Notch'})"
"frozenset({'P51571', 'Q8NE63', 'Notch'})"
"frozenset({'Q92831', 'O95602', 'Notch'})"
"frozenset({'Notch', 'Q9UBZ9', 'P08238'})"
"frozenset({'Notch', 'O14980', 'P04792'})"
"frozenset({'Q13261', 'Notch', 'P01562'})"
"frozenset({'Q3SY00', 'Notch', 'Q969V4'})"
"frozenset({'P60410', 'Notch', 'Q969V5'})"
"frozenset({'O75582', 'P22736', 'Notch'})"
"frozenset({'Q96QZ7', 'Notch', 'P56524'})"
"frozenset({'Notch', 'P01857', 'P31994'})"
"frozenset({'P22301', 'P17181', 'Notch'})"
"frozenset({'O95433', 'Notch', 'P17844'})"
"frozenset({'Q2NL82', 'O95166', 'Notch'})"
"frozenset({'Q8N3I7', 'Notch', 'A8MTZ0'})"
"frozenset({'O75940', 'Notch', 'O75533'})"
"frozenset({'Q14183', 'Notch', 'P52306'})"
"frozenset({'Notch', 'P84243', 'P52701'})"
"frozenset({'Q7L576', 'Notch', 'P60763'})"
"frozenset({'P52799', 'Notch', 'Q86X19'})"
"frozenset({'P05000', 'P42702', 'Notch'})"
"frozenset({'P20648', 'Notch', 'O00124'})"
"frozenset({'P19320', 'Notch', 'Q5JXB2'})"
"frozenset({'O60907', 'Notch', 'Q01167'})"
"frozenset({'Notch', 'Q9BQ48', 'Q13084'})"
"frozenset({'O43852', 'Notch', 'P11172'})"
"frozenset({'P47756', 'Notch', 'P35749'})"
"frozenset({'Notch', 'Q6UWR7', 'Q96C34'})"
"frozenset({'Q14CZ7', 'Notch', 'P05023'})"
"frozenset({'Notch', 'O95817', 'P62072'})"
"frozenset({'Notch', 'P52597', 'Q5SWW7'})"
"frozenset({'Q12852', 'Notch', 'P08238'})"
"frozenset({'Notch', 'Q6NUQ4', 'O15116'})"
"frozenset({'Q01844', 'P52655', 'Notch'})"
"frozenset({'P43631', 'Q9BRR3', 'Notch'})"
"frozenset({'P29353', 'P35030', 'Notch'})"
"frozenset({'Q9BQS8', 'Notch', 'O95900'})"
"frozenset({'Q8WV41', 'Notch', 'P41227'})"
"frozenset({'Notch', 'Q9GZQ8', 'Q9C0C7'})"
"frozenset({'P40763', 'Notch', 'O60885'})"
"frozenset({'Q9Y2V2', 'Notch', 'Q8NF50'})"
"frozenset({'P52732', 'Notch', 'Q6P2E9'})"
"frozenset({'Q02156', 'Q13009', 'Notch'})"
"frozenset({'P35080', 'P51681', 'Notch'})"
"frozenset({'Notch', 'Q7Z417', 'O95967'})"
"frozenset({'Notch', 'Q9NPF7', 'Q5VWK5'})"
"frozenset({'P61221', 'Notch', 'A6NNT2'})"
"frozenset({'Q9UBT2', 'P07237', 'Notch'})"
"frozenset({'O00487', 'Notch', 'P20618'})"
"frozenset({'Q96Q83', 'Notch', 'P68133'})"
"frozenset({'Q9UBQ0', 'Notch', 'Q96FW1'})"
"frozenset({'O75925', 'Notch', 'Q01826'})"
"frozenset({'Q96FA3', 'Q9NWZ3', 'Notch'})"
"frozenset({'Q13522', 'P62140', 'Notch'})"
"frozenset({'Notch', 'O14980', 'O14617'})"
"frozenset({'O60566', 'Notch', 'Q92598'})"
"frozenset({'Q9GZM8', 'Q16891', 'Notch'})"
"frozenset({'Q96HD1', 'Notch', 'Q14181'})"
"frozenset({'Q8IXL6', 'Notch', 'O95972'})"
"frozenset({'P51858', 'Notch', 'Q9NR30'})"
"frozenset({'O00463', 'Q9NVF7', 'Notch'})"
"frozenset({'P42224', 'Q13554', 'Notch'})"
"frozenset({'Q13042', 'Notch', 'Q96B97'})"
"frozenset({'Q9UQM7', 'P81877', 'Notch'})"
"frozenset({'Q9P2P6', 'Notch', 'O95425'})"
"frozenset({'Notch', 'Q9H0I2', 'A6NEM1'})"
"frozenset({'P0CG12', 'O75554', 'Notch'})"
"frozenset({'Q71UI9', 'Notch', 'P06748'})"
"frozenset({'O75446', 'Notch', 'Q16531'})"
"frozenset({'Q12955', 'Notch', 'Q14566'})"
"frozenset({'Notch', 'Q8NGC7', 'P22612'})"
"frozenset({'Q8IXZ2', 'Notch', 'Q9H9Y2'})"
"frozenset({'Q9HBI1', 'P17301', 'Notch'})"
"frozenset({'P34897', 'Notch', 'Q96AP4'})"
"frozenset({'P49840', 'Notch', 'P78406'})"
"frozenset({'P84098', 'Notch', 'P61326'})"
"frozenset({'O15294', 'Q8WXF1', 'Notch'})"
"frozenset({'Notch', 'P35580', 'P60709'})"
"frozenset({'O60262', 'Notch', 'Q8NGU2'})"
"frozenset({'Q96HC4', 'Notch', 'Q8IWL3'})"
"frozenset({'Q9Y3U8', 'Q99549', 'Notch'})"
"frozenset({'P49841', 'Q7Z5J4', 'Notch'})"
"frozenset({'Q8N4C6', 'Notch', 'Q15154'})"
"frozenset({'Notch', 'P34931', 'P11021'})"
"frozenset({'O15516', 'P30154', 'Notch'})"
"frozenset({'Notch', 'Q9Y2K6', 'P51665'})"
"frozenset({'Q9P215', 'Notch', 'Q15717'})"
"frozenset({'Q9UER7', 'Notch', 'O43791'})"
"frozenset({'Q9NX65', 'Q9NWS9', 'Notch'})"
"frozenset({'Notch', 'Q9BYV2', 'Q8N6Y0'})"
"frozenset({'Q00987', 'Q92617', 'Notch'})"
"frozenset({'P63279', 'Notch', 'Q9H2E6'})"
"frozenset({'P18146', 'Notch', 'Q8TAX9'})"
"frozenset({'Notch', 'P18669', 'Q01469'})"
"frozenset({'Notch', 'Q96RL1', 'P61956'})"
"frozenset({'Notch', 'Q8IZP0', 'P30153'})"
"frozenset({'Q9UPN3', 'Q9UL25', 'Notch'})"
"frozenset({'Notch', 'Q9H967', 'P51114'})"
"frozenset({'Q96CS2', 'Q7Z6G3', 'Notch'})"
"frozenset({'Q96BN8', 'Notch', 'Q8TF66'})"
"frozenset({'Notch', 'Q5SW79', 'Q15036'})"
"frozenset({'P0C2W1', 'O15350', 'Notch'})"
"frozenset({'Q92901', 'Notch', 'P05388'})"
"frozenset({'Notch', 'Q9H492', 'P15924'})"
"frozenset({'P56192', 'Notch', 'P41250'})"
"frozenset({'P82933', 'Notch', 'Q9NZQ3'})"
"frozenset({'Notch', 'Q6UWL6', 'P25788'})"
"frozenset({'Q9HBV1', 'Notch', 'O14862'})"
"frozenset({'Notch', 'P11137', 'P31323'})"
"frozenset({'Q15051', 'O43852', 'Notch'})"
"frozenset({'Q5T481', 'Notch', 'Q9H6Z9'})"
"frozenset({'P41182', 'Notch', 'O76003'})"
"frozenset({'P01889', 'P61077', 'Notch'})"
"frozenset({'P49841', 'Q8TDD2', 'Notch'})"
"frozenset({'Q96DZ1', 'Q9BZ76', 'Notch'})"
"frozenset({'P62333', 'Notch', 'Q13085'})"
"frozenset({'Q15041', 'Notch', 'Q14088'})"
"frozenset({'Q96C92', 'Notch', 'Q15154'})"
"frozenset({'P42261', 'Notch', 'P36873'})"
"frozenset({'Q9UHI6', 'P62318', 'Notch'})"
"frozenset({'P20248', 'Notch', 'P12931'})"
"frozenset({'P04229', 'Notch', 'P21926'})"
"frozenset({'P25705', 'Q9Y277', 'Notch'})"
"frozenset({'Q8NBQ5', 'Notch', 'Q8IWL3'})"
"frozenset({'Q9HD26', 'Notch', 'Q5T4B2'})"
"frozenset({'Q9BX46', 'Q9UIV8', 'Notch'})"
"frozenset({'P62879', 'Q14831', 'Notch'})"
"frozenset({'P62993', 'Notch', 'O14654'})"
"frozenset({'P11362', 'Notch', 'P31371'})"
"frozenset({'P04626', 'P62993', 'Notch'})"
"frozenset({'P15884', 'Notch', 'O14929'})"
"frozenset({'Q9ULM3', 'Notch', 'Q9H9S0'})"
"frozenset({'Q9H444', 'Notch', 'P10644'})"
"frozenset({'Q9Y5K6', 'Notch', 'P06729'})"
"frozenset({'Notch', 'Q9UPT9', 'Q7KZF4'})"
"frozenset({'Notch', 'Q8NGL1', 'P32121'})"
"frozenset({'Q92731', 'Notch', 'P35251'})"
"frozenset({'Q8TBZ8', 'Notch', 'P60409'})"
"frozenset({'Q01658', 'Q15717', 'Notch'})"
"frozenset({'Notch', 'P30876', 'P12931'})"
"frozenset({'Q9ULK4', 'Notch', 'Q9H2F5'})"
"frozenset({'Q13492', 'Notch', 'Q8TAT6'})"
"frozenset({'Q6NUN9', 'Notch', 'O95782'})"
"frozenset({'O95153', 'Notch', 'Q9P1A6'})"
"frozenset({'P10827', 'Q14683', 'Notch'})"
"frozenset({'Notch', 'P43358', 'Q5NE16'})"
"frozenset({'P35030', 'Notch', 'P19838'})"
"frozenset({'Q9H0U4', 'Notch', 'P10809'})"
"frozenset({'O60921', 'Notch', 'Q9UJX2'})"
"frozenset({'Q8NHQ9', 'Notch', 'P62807'})"
"frozenset({'Q92615', 'Notch', 'O14980'})"
"frozenset({'P11362', 'P49771', 'Notch'})"
"frozenset({'Q9BVI4', 'O75147', 'Notch'})"
"frozenset({'O14827', 'Notch', 'P62873'})"
"frozenset({'Notch', 'P51610', 'P51665'})"
"frozenset({'P55072', 'Q9BUN8', 'Notch'})"
"frozenset({'Q969S8', 'P04908', 'Notch'})"
"frozenset({'P08621', 'Notch', 'Q9UMS4'})"
"frozenset({'O15479', 'P54253', 'Notch'})"
"frozenset({'Q9UID3', 'Notch', 'Q9HCH0'})"
"frozenset({'O15061', 'Notch', 'P22681'})"
"frozenset({'Notch', 'P23246', 'P63000'})"
"frozenset({'P41219', 'Notch', 'P11586'})"
"frozenset({'P35637', 'P62380', 'Notch'})"
"frozenset({'Q9HAV0', 'P41586', 'Notch'})"
"frozenset({'P43489', 'Notch', 'Q9BUZ4'})"
"frozenset({'Q5JVS0', 'Notch', 'Q07955'})"
"frozenset({'Q9NQB0', 'P21860', 'Notch'})"
"frozenset({'Q8IVT5', 'Notch', 'Q13435'})"
"frozenset({'Q16643', 'Notch', 'Q9Y608'})"
"frozenset({'P05161', 'Q01995', 'Notch'})"
"frozenset({'P51825', 'Notch', 'P24928'})"
"frozenset({'Q6GPH4', 'Notch', 'P04637'})"
"frozenset({'Q86XR8', 'Notch', 'Q9UBX5'})"
"frozenset({'P04406', 'Notch', 'P19838'})"
"frozenset({'Q53QW1', 'Notch', 'Q6P1S2'})"
"frozenset({'Notch', 'Q8WZ60', 'Q49AN0'})"
"frozenset({'P07900', 'Notch', 'O60884'})"
"frozenset({'Q6NYC8', 'Notch', 'Q96H55'})"
"frozenset({'Q02790', 'Q9Y2Z0', 'Notch'})"
"frozenset({'P60896', 'Q9P0P0', 'Notch'})"
"frozenset({'P10114', 'Notch', 'P00747'})"
"frozenset({'P19838', 'Notch', 'P05023'})"
"frozenset({'Q9BSM1', 'Notch', 'Q14781'})"
"frozenset({'Q8NH94', 'Notch', 'P62873'})"
"frozenset({'Q8NFQ8', 'Notch', 'Q15714'})"
"frozenset({'Notch', 'P16885', 'P10768'})"
"frozenset({'Q96I23', 'Notch', 'Q5HYK3'})"
"frozenset({'P0DMV8', 'Notch', 'O95718'})"
"frozenset({'Notch', 'P18075', 'P60409'})"
"frozenset({'P35240', 'Notch', 'O00330'})"
"frozenset({'P49765', 'P16234', 'Notch'})"
"frozenset({'P83731', 'P08865', 'Notch'})"
"frozenset({'Notch', 'Q9NYX4', 'O43747'})"
"frozenset({'Q9BY32', 'Notch', 'Q96P15'})"
"frozenset({'Q9UQL6', 'Q13363', 'Notch'})"
"frozenset({'Notch', 'Q96MM6', 'Q12933'})"
"frozenset({'Q92731', 'Notch', 'Q14247'})"
"frozenset({'Q9HAU0', 'Q8WXF0', 'Notch'})"
"frozenset({'Q96EB6', 'Notch', 'Q9UM22'})"
"frozenset({'P00519', 'Notch', 'Q13043'})"
"frozenset({'Q9Y324', 'P35579', 'Notch'})"
"frozenset({'P33240', 'O14980', 'Notch'})"
"frozenset({'Notch', 'P26599', 'Q92620'})"
"frozenset({'Q13224', 'Notch', 'Q05209'})"
"frozenset({'Q14315', 'Notch', 'Q9UKX5'})"
"frozenset({'P51532', 'P11831', 'Notch'})"
"frozenset({'P09067', 'Notch', 'Q6P9B6'})"
"frozenset({'Notch', 'Q86VP6', 'Q13868'})"
"frozenset({'Q9Y3U8', 'Notch', 'P62277'})"
"frozenset({'Notch', 'P60411', 'Q9UHJ9'})"
"frozenset({'O95644', 'Notch', 'Q13557'})"
"frozenset({'P16104', 'Q8N9N5', 'Notch'})"
"frozenset({'Q96D46', 'P43246', 'Notch'})"
"frozenset({'O43847', 'Notch', 'Q9BTZ2'})"
"frozenset({'Notch', 'Q96I45', 'P18615'})"
"frozenset({'P09874', 'Notch', 'Q03468'})"
"frozenset({'Q8N4T8', 'Notch', 'Q2QGD7'})"
"frozenset({'P04259', 'Q14525', 'Notch'})"
"frozenset({'Notch', 'Q9H8V3', 'Q6SPF0'})"
"frozenset({'O75083', 'Q9Y570', 'Notch'})"
"frozenset({'P07919', 'Notch', 'P06748'})"
"frozenset({'Notch', 'P08708', 'P50914'})"
"frozenset({'Q8NGU2', 'Notch', 'Q9P2W3'})"
"frozenset({'P33527', 'Notch', 'Q9UHX1'})"
"frozenset({'Q9UIA9', 'Notch', 'Q9Y371'})"
"frozenset({'P06753', 'O43482', 'Notch'})"
"frozenset({'Q00325', 'Notch', 'Q13617'})"
"frozenset({'Notch', 'P49761', 'P52294'})"
"frozenset({'Q9UMW8', 'Notch', 'Q13451'})"
"frozenset({'Q00403', 'P01037', 'Notch'})"
"frozenset({'P05387', 'Notch', 'P46782'})"
"frozenset({'Q01201', 'Notch', 'P11142'})"
"frozenset({'P49840', 'Notch', 'P35221'})"
"frozenset({'P63218', 'O95622', 'Notch'})"
"frozenset({'Q6ZUJ8', 'Notch', 'P43405'})"
"frozenset({'P40238', 'P05015', 'Notch'})"
"frozenset({'P62910', 'Notch', 'P62701'})"
"frozenset({'Q9UPN9', 'P45880', 'Notch'})"
"frozenset({'Q02556', 'P15884', 'Notch'})"
"frozenset({'Q9Y2D8', 'O95373', 'Notch'})"
"frozenset({'Q71UI9', 'Notch', 'P05412'})"
"frozenset({'Notch', 'Q6IPM2', 'Q96ED9'})"
"frozenset({'P08138', 'O94972', 'Notch'})"
"frozenset({'O00716', 'Notch', 'O14776'})"
"frozenset({'Q96HP0', 'Notch', 'O00212'})"
"frozenset({'Q5SW79', 'Notch', 'Q9P2J3'})"
"frozenset({'P53396', 'Notch', 'Q96FW1'})"
"frozenset({'Q9NX55', 'Notch', 'P58340'})"
"frozenset({'Q9NQ25', 'Notch', 'O60318'})"
"frozenset({'P83731', 'P60866', 'Notch'})"
"frozenset({'Q9HCE1', 'Notch', 'Q9HAZ1'})"
"frozenset({'P35268', 'Notch', 'P62891'})"
"frozenset({'P25787', 'P50454', 'Notch'})"
"frozenset({'Notch', 'Q8N257', 'Q6FI13'})"
"frozenset({'O43823', 'Notch', 'Q9UKB1'})"
"frozenset({'Notch', 'O60711', 'Q14289'})"
"frozenset({'Notch', 'P24928', 'Q15648'})"
"frozenset({'Q96MT4', 'Notch', 'O95967'})"
"frozenset({'Q9C0C4', 'P54709', 'Notch'})"
"frozenset({'P30419', 'Q969H0', 'Notch'})"
"frozenset({'Q6UX06', 'Notch', 'P05067'})"
"frozenset({'P0CG20', 'Notch', 'Q9H0C1'})"
"frozenset({'Q09028', 'Notch', 'P52294'})"
"frozenset({'Q9Y2D8', 'Notch', 'Q9C026'})"
"frozenset({'P57078', 'Notch', 'Q5SNT2'})"
"frozenset({'Notch', 'Q9H4D5', 'Q9UKK6'})"
"frozenset({'Q01344', 'Notch', 'P07948'})"
"frozenset({'Notch', 'Q8WXS5', 'Q15173'})"
"frozenset({'Q12952', 'Q15003', 'Notch'})"
"frozenset({'P16403', 'Notch', 'P24928'})"
"frozenset({'P51553', 'P61978', 'Notch'})"
"frozenset({'Q96A72', 'O75558', 'Notch'})"
"frozenset({'O75469', 'Notch', 'Q14686'})"
"frozenset({'Notch', 'P09914', 'P11498'})"
"frozenset({'P53367', 'Notch', 'P62805'})"
"frozenset({'Q99543', 'Q96EQ0', 'Notch'})"
"frozenset({'Q9Y5W3', 'Notch', 'Q09472'})"
"frozenset({'P29401', 'Notch', 'Q96IU4'})"
"frozenset({'Q9UGJ0', 'Notch', 'Q9UBI6'})"
"frozenset({'Notch', 'P35241', 'Q01469'})"
"frozenset({'Q9Y2K6', 'Notch', 'O43303'})"
"frozenset({'P60981', 'Notch', 'P63146'})"
"frozenset({'Q8N4P2', 'Notch', 'Q96LB3'})"
"frozenset({'Q8TEH3', 'Q12923', 'Notch'})"
"frozenset({'Q9BV68', 'Q13233', 'Notch'})"
"frozenset({'Notch', 'P86479', 'P23769'})"
"frozenset({'Q14938', 'Notch', 'Q13485'})"
"frozenset({'O60573', 'Notch', 'Q9UJF2'})"
"frozenset({'Notch', 'Q8NGQ3', 'P62873'})"
"frozenset({'P60604', 'Q9H1D9', 'Notch'})"
"frozenset({'O60508', 'Q8IWZ8', 'Notch'})"
"frozenset({'Notch', 'O43242', 'Q06210'})"
"frozenset({'Q9P0J7', 'Notch', 'Q9Y5K5'})"
"frozenset({'Notch', 'Q01085', 'P24522'})"
"frozenset({'Q6NUN9', 'Notch', 'P42285'})"
"frozenset({'Q14157', 'Notch', 'O75533'})"
"frozenset({'Notch', 'P05556', 'P04629'})"
"frozenset({'O15162', 'Notch', 'Q8WV24'})"
"frozenset({'Notch', 'Q9P0L0', 'O95169'})"
"frozenset({'Notch', 'O95817', 'Q9BVM2'})"
"frozenset({'Notch', 'P49746', 'P53708'})"
"frozenset({'Notch', 'Q03135', 'Q13501'})"
"frozenset({'Q99504', 'Notch', 'Q13315'})"
"frozenset({'Q02241', 'Notch', 'P53667'})"
"frozenset({'Notch', 'Q09028', 'Q9UBB5'})"
"frozenset({'P17707', 'Q15717', 'Notch'})"
"frozenset({'P57740', 'Notch', 'P12270'})"
"frozenset({'Notch', 'Q8IWF2', 'Q13438'})"
"frozenset({'Notch', 'Q86WW8', 'O95758'})"
"frozenset({'Q15311', 'Notch', 'Q969G3'})"
"frozenset({'Notch', 'P28324', 'Q16539'})"
"frozenset({'P49207', 'Notch', 'Q9HAT8'})"
"frozenset({'Q9NTJ3', 'O60232', 'Notch'})"
"frozenset({'Q14164', 'Notch', 'P43307'})"
"frozenset({'Notch', 'P33316', 'P04818'})"
"frozenset({'Notch', 'Q5XPI4', 'P46379'})"
"frozenset({'Notch', 'Q53G59', 'Q8IV04'})"
"frozenset({'Q13033', 'P61604', 'Notch'})"
"frozenset({'P04049', 'Notch', 'P45983'})"
"frozenset({'O60266', 'Notch', 'Q9HBU9'})"
"frozenset({'Q9P275', 'Notch', 'Q9H6R0'})"
"frozenset({'Q9UQE7', 'Notch', 'Q9H4L7'})"
"frozenset({'Q13643', 'Notch', 'P48380'})"
"frozenset({'Notch', 'P29350', 'Q8NHL6'})"
"frozenset({'P30048', 'Notch', 'P32119'})"
"frozenset({'Notch', 'Q7LBC6', 'Q8IWL3'})"
"frozenset({'P17947', 'Notch', 'O00206'})"
"frozenset({'Notch', 'Q9UJF2', 'O14807'})"
"frozenset({'Q9UQM7', 'P49593', 'Notch'})"
"frozenset({'Notch', 'Q14566', 'P42771'})"
"frozenset({'Q9NZ01', 'Q9Y463', 'Notch'})"
"frozenset({'P80723', 'Notch', 'Q08257'})"
"frozenset({'O43181', 'Notch', 'P05023'})"
"frozenset({'P62993', 'Notch', 'P22314'})"
"frozenset({'Notch', 'P02768', 'P25067'})"
"frozenset({'Q96K78', 'Notch', 'Q9P0L0'})"
"frozenset({'O00560', 'P13489', 'Notch'})"
"frozenset({'Q9NPF5', 'Notch', 'Q9NV56'})"
"frozenset({'P63218', 'Notch', 'Q00722'})"
"frozenset({'Notch', 'Q99570', 'P49116'})"
"frozenset({'Notch', 'P11441', 'P62424'})"
"frozenset({'Notch', 'P67870', 'P62805'})"
"frozenset({'Notch', 'Q14676', 'P08047'})"
"frozenset({'Notch', 'P30154', 'Q13936'})"
"frozenset({'Notch', 'Q13547', 'Q9H147'})"
"frozenset({'Q96LD4', 'Notch', 'Q92625'})"
"frozenset({'Q92974', 'Notch', 'Q15717'})"
"frozenset({'P50991', 'Notch', 'Q12834'})"
"frozenset({'Notch', 'O75817', 'Q9BQ90'})"
"frozenset({'P40763', 'Notch', 'P50750'})"
"frozenset({'Q03431', 'Notch', 'Q9Y320'})"
"frozenset({'Notch', 'Q8N5V2', 'Q9H9J2'})"
"frozenset({'P06733', 'Notch', 'Q99832'})"
"frozenset({'P29692', 'Notch', 'P19320'})"
"frozenset({'Notch', 'P31321', 'Q96C24'})"
"frozenset({'Notch', 'Q8TEK3', 'P16989'})"
"frozenset({'P42345', 'Notch', 'Q6PKG0'})"
"frozenset({'Notch', 'P49815', 'Q9BVC4'})"
"frozenset({'P62195', 'Notch', 'O60260'})"
"frozenset({'P52333', 'Notch', 'P84996'})"
"frozenset({'P62736', 'Q8NHR9', 'Notch'})"
"frozenset({'O15530', 'Notch', 'P45983'})"
"frozenset({'P16298', 'Notch', 'Q9H1A4'})"
"frozenset({'Q92731', 'Notch', 'Q9Y230'})"
"frozenset({'Notch', 'Q8TDI0', 'P63167'})"
"frozenset({'Notch', 'Q96GG9', 'Q8WXC6'})"
"frozenset({'P51681', 'Notch', 'P47992'})"
"frozenset({'Notch', 'P31025', 'P50053'})"
"frozenset({'P16104', 'Notch', 'O15379'})"
"frozenset({'Notch', 'Q9UNY5', 'Q9Y5X4'})"
"frozenset({'Q01538', 'Notch', 'Q15910'})"
"frozenset({'O43255', 'Notch', 'P08247'})"
"frozenset({'P23258', 'P01106', 'Notch'})"
"frozenset({'Q93077', 'Notch', 'Q9UBN7'})"
"frozenset({'Q02750', 'P36894', 'Notch'})"
"frozenset({'Q6YN16', 'Notch', 'Q16659'})"
"frozenset({'Notch', 'Q8N6Y0', 'Q969V4'})"
"frozenset({'Notch', 'Q9BXS4', 'Q13370'})"
"frozenset({'Notch', 'O14980', 'Q9ULX3'})"
"frozenset({'Notch', 'Q9P2K1', 'Q9NXB0'})"
"frozenset({'O75306', 'Notch', 'Q9NPL8'})"
"frozenset({'Q15645', 'Notch', 'Q7L2J0'})"
"frozenset({'Q96CS3', 'Q8N766', 'Notch'})"
"frozenset({'Q9BRD0', 'Notch', 'Q9UGY1'})"
"frozenset({'P41091', 'P02751', 'Notch'})"
"frozenset({'P27361', 'Notch', 'Q86UR1'})"
"frozenset({'Q5S007', 'Notch', 'P35354'})"
"frozenset({'Notch', 'Q99729', 'Q13620'})"
"frozenset({'P27986', 'P62736', 'Notch'})"
"frozenset({'P01876', 'P55107', 'Notch'})"
"frozenset({'Q12894', 'Notch', 'Q9Y6K5'})"
"frozenset({'O15083', 'Notch', 'Q8IUD2'})"
"frozenset({'P60981', 'Notch', 'P63261'})"
"frozenset({'Notch', 'Q16772', 'P05067'})"
"frozenset({'Q9P2P5', 'Q8N8S7', 'Notch'})"
"frozenset({'Q16617', 'P21757', 'Notch'})"
"frozenset({'Q9H7U1', 'Q68CZ1', 'Notch'})"
"frozenset({'O43189', 'Notch', 'Q15910'})"
"frozenset({'O95863', 'Q14694', 'Notch'})"
"frozenset({'A5YKK6', 'P19793', 'Notch'})"
"frozenset({'Notch', 'Q9Y664', 'O60282'})"
"frozenset({'Q9UER7', 'Notch', 'Q13315'})"
"frozenset({'P62987', 'Notch', 'O43561'})"
"frozenset({'Notch', 'Q9UI09', 'Q9NS69'})"
"frozenset({'Q96KQ7', 'Notch', 'O94776'})"
"frozenset({'Notch', 'Q9UH73', 'Q96HE7'})"
"frozenset({'Q8IUD6', 'Notch', 'Q9Y6A5'})"
"frozenset({'P19438', 'Notch', 'P16615'})"
"frozenset({'P15311', 'Notch', 'P42765'})"
