negatives
"('P63162', 'P49703')"
"('Q5JWF2', 'P01892')"
"('Q12789', 'P04629')"
"('Q9P0L2', 'Q68D86')"
"('O15379', 'Q99832')"
"('O95819', 'P38646')"
"('Q9BVX2', 'Q07325')"
"('P13725', 'P00533')"
"('Q6UXN9', 'O14686')"
"('Q13085', 'P33176')"
"('Q5H9R7', 'P13804')"
"('Q6VAB6', 'Q7L5N1')"
"('P53611', 'Q9Y305')"
"('Q9BRN9', 'P24468')"
"('Q8NCP5', 'Q93009')"
"('P20963', 'P33993')"
"('Q13191', 'Q99963')"
"('P42858', 'Q2NKX8')"
"('P52948', 'Q96EE3')"
"('O60828', 'P10275')"
"('P13569', 'Q99942')"
"('Q13573', 'Q14839')"
"('Q9BRJ6', 'Q02539')"
"('Q9NR12', 'Q8N3V7')"
"('P01106', 'Q53H12')"
"('Q01844', 'P63165')"
"('Q5TB80', 'Q96RK4')"
"('Q8WWM7', 'Q9NRC8')"
"('Q9NVV9', 'Q9Y4B4')"
"('Q8IXH7', 'P19387')"
"('P51946', 'O60504')"
"('Q6NUQ1', 'P55085')"
"('P32121', 'Q9GZM6')"
"('Q04206', 'O95071')"
"('Q15560', 'Q9UNF1')"
"('Q9Y4J8', 'P25100')"
"('Q9HBM0', 'P12830')"
"('P51668', 'Q8N5U6')"
"('P07942', 'P25391')"
"('Q969G3', 'Q07627')"
"('P61962', 'Q99728')"
"('Q99627', 'Q13616')"
"('Q9P1W8', 'P43405')"
"('Q9UHJ6', 'Q96D98')"
"('Q8TEW6', 'Q05397')"
"('P63167', 'P04406')"
"('Q96NS8', 'Q7L273')"
"('P62913', 'P49917')"
"('P40925', 'O14745')"
"('P20810', 'P00519')"
"('P05787', 'P52292')"
"('P01106', 'Q8IUF8')"
"('P14210', 'P18827')"
"('P86496', 'Q02446')"
"('P12931', 'O95157')"
"('Q96Q80', 'O75460')"
"('P62318', 'O14744')"
"('O95684', 'Q969Q6')"
"('Q5T5S1', 'Q04727')"
"('P04637', 'Q99608')"
"('P36873', 'O00299')"
"('P37173', 'Q9NP97')"
"('Q9H6F5', 'O75147')"
"('P53634', 'Q8IV38')"
"('O95758', 'Q9BXK1')"
"('Q13033', 'P14672')"
"('Q969G3', 'Q15532')"
"('P02686', 'P04229')"
"('Q9ULX6', 'Q68DV7')"
"('Q9UBV2', 'Q9H1C4')"
"('P25815', 'Q15582')"
"('Q86XR8', 'Q9UBL6')"
"('Q8TEK3', 'Q9BVP2')"
"('P09429', 'Q07021')"
"('P45973', 'P68431')"
"('Q6NUQ1', 'P51687')"
"('Q8WW01', 'Q96D03')"
"('P63208', 'Q96CW5')"
"('P52292', 'Q9H213')"
"('O00453', 'P29350')"
"('O75394', 'Q8N137')"
"('P02545', 'Q9UBU8')"
"('P28482', 'Q8N5H7')"
"('Q96T37', 'O60825')"
"('Q16719', 'O15355')"
"('P30260', 'O95922')"
"('Q12824', 'P48431')"
"('Q5BJF2', 'P00533')"
"('P45880', 'Q96A26')"
"('Q9ULV8', 'P40189')"
"('Q9H9S0', 'P43351')"
"('O14980', 'Q9H1J1')"
"('O95931', 'P12270')"
"('Q8NA54', 'Q86XT4')"
"('P98174', 'O00562')"
"('P49913', 'P25774')"
"('Q9Y230', 'Q9GZQ8')"
"('Q63ZY3', 'P48742')"
"('Q9NRC8', 'P62854')"
"('P55000', 'Q76L83')"
"('O94905', 'P54289')"
"('P52272', 'P25054')"
"('Q15208', 'Q9BWU1')"
"('Q13323', 'Q16548')"
"('Q8NBE8', 'Q8IVD9')"
"('P62993', 'Q9UM54')"
"('Q969Q1', 'Q8IX12')"
"('P29084', 'O94776')"
"('O15392', 'Q13489')"
"('P07900', 'Q9Y243')"
"('Q13535', 'O95402')"
"('Q8TCJ2', 'Q13454')"
"('Q9UQM7', 'P0DP25')"
"('P01106', 'P09603')"
"('P06737', 'P28074')"
"('Q12792', 'P55060')"
"('Q9Y320', 'P48039')"
"('Q9Y230', 'Q9ULG1')"
"('P61966', 'O75843')"
"('P55789', 'Q9NQA5')"
"('P60602', 'Q9C002')"
"('P25685', 'Q16543')"
"('P01106', 'O00159')"
"('Q96T76', 'O95104')"
"('Q13330', 'Q96K83')"
"('P20823', 'Q8IUE6')"
"('Q96DT6', 'Q13200')"
"('P17931', 'P12318')"
"('Q9H2P9', 'P23246')"
"('Q13753', 'P26012')"
"('Q13619', 'P38936')"
"('Q8NB12', 'Q2M3A8')"
"('P61289', 'P21731')"
"('Q96EK5', 'Q13573')"
"('Q2MKA7', 'Q9Y3Y2')"
"('Q9ULK4', 'Q8NBT2')"
"('O60721', 'P55157')"
"('P06396', 'Q9UMR2')"
"('O43290', 'Q53GS9')"
"('Q15257', 'P50990')"
"('P35580', 'P38919')"
"('Q9NS93', 'Q15717')"
"('O43865', 'P05412')"
"('Q96L21', 'P18124')"
"('P63261', 'P53708')"
"('P14210', 'P08069')"
"('Q92905', 'O43390')"
"('Q6IQ23', 'Q16643')"
"('P35968', 'P17301')"
"('P41182', 'Q13547')"
"('Q9UKJ1', 'O43598')"
"('Q96LZ3', 'P30260')"
"('Q96G74', 'P62987')"
"('Q15915', 'Q96AZ1')"
"('Q15797', 'Q9BRB3')"
"('P23246', 'P62136')"
"('Q15717', 'O14519')"
"('P35226', 'P60484')"
"('P43657', 'Q96KP1')"
"('P46734', 'Q13573')"
"('Q9HC77', 'P55197')"
"('Q01831', 'Q13156')"
"('Q01081', 'P15692')"
"('Q9UK80', 'Q6A162')"
"('P30154', 'Q9NRL3')"
"('Q8TBE0', 'Q13185')"
"('O76021', 'Q9NPJ6')"
"('Q9NQZ6', 'Q9BQD3')"
"('P54274', 'P14550')"
"('Q8NC51', 'P35222')"
"('Q9BYR5', 'Q9UKJ5')"
"('Q32MK0', 'P27986')"
"('Q6VAB6', 'O14974')"
"('O15360', 'P06241')"
"('Q9NZJ0', 'Q9HCU8')"
"('Q15306', 'Q8N3U4')"
"('Q7Z494', 'Q8TAD7')"
"('P17252', 'Q9C0K0')"
"('Q96B26', 'Q9GZX7')"
"('O95886', 'P46108')"
"('P61088', 'Q13064')"
"('Q9HAV5', 'Q16617')"
"('Q13362', 'Q08289')"
"('P14625', 'P31749')"
"('O75385', 'Q2TAZ0')"
"('Q8NBT0', 'Q9HAU0')"
"('Q08AM6', 'O75783')"
"('Q9UBU8', 'Q9BQA5')"
"('Q01844', 'Q96JN0')"
"('Q9NU53', 'O60503')"
"('Q9Y241', 'Q8NFA0')"
"('P36406', 'P62837')"
"('Q9UH99', 'O43707')"
"('P02686', 'P01903')"
"('P26371', 'P50222')"
"('Q9Y3B3', 'P57727')"
"('Q9NRC8', 'P62701')"
"('Q86X02', 'Q14241')"
"('O94761', 'Q96AP0')"
"('Q99836', 'P07900')"
"('Q13618', 'Q8TAF3')"
"('Q969S3', 'O94874')"
"('P32121', 'Q9P286')"
"('P55316', 'P28370')"
"('P43115', 'O76081')"
"('Q13162', 'P06748')"
"('Q15788', 'Q13796')"
"('Q8WWC4', 'Q9H2H9')"
"('Q9NQW6', 'Q13813')"
"('Q02156', 'P62993')"
"('P14868', 'Q9NQW7')"
"('Q9Y6W3', 'P04629')"
"('Q9BYR9', 'Q5T7P3')"
"('Q8IW00', 'A8MQ03')"
"('P22694', 'Q8NH01')"
"('Q9UBU9', 'Q9H0R3')"
"('P31947', 'O60841')"
"('Q93009', 'Q96EP1')"
"('Q9UBQ0', 'O75396')"
"('O95881', 'Q96EQ0')"
"('P63279', 'Q00987')"
"('Q13043', 'P61981')"
"('P02538', 'Q9BXB1')"
"('Q5UIP0', 'Q9NRC8')"
"('O00155', 'O95292')"
"('O75306', 'Q01860')"
"('Q9BZL1', 'Q9UL46')"
"('Q6PEW1', 'Q92624')"
"('P62837', 'O15033')"
"('O60524', 'P20674')"
"('P61927', 'P12830')"
"('Q13547', 'Q13263')"
"('P51965', 'O94941')"
"('P01033', 'P24534')"
"('Q6P1J9', 'P08670')"
"('O75448', 'O95402')"
"('Q04727', 'Q99853')"
"('P54707', 'Q86VR2')"
"('P35443', 'P17301')"
"('P27694', 'O95644')"
"('Q13257', 'Q14164')"
"('Q9UBI6', 'Q15759')"
"('Q9UKB1', 'Q86WG5')"
"('P17612', 'Q3V6T2')"
"('Q99828', 'Q05397')"
"('Q9BXW9', 'Q9H816')"
"('P38919', 'O43390')"
"('Q9NZC7', 'Q08211')"
"('P27986', 'Q14315')"
"('Q96GX1', 'Q9HD20')"
"('O75665', 'Q9GZQ8')"
"('P19784', 'Q8IVT5')"
"('Q16236', 'Q16621')"
"('Q12983', 'Q07817')"
"('O15371', 'P19320')"
"('P61024', 'P60411')"
"('O14965', 'Q17RY0')"
"('Q9UK32', 'Q9BSL1')"
"('Q9NR97', 'Q9NR96')"
"('P53567', 'Q68CJ9')"
"('O43184', 'Q9Y2Z4')"
"('P03372', 'Q9NPJ4')"
"('Q8NBT2', 'O14939')"
"('Q9BRJ6', 'Q15834')"
"('Q9BQK8', 'Q9BPZ7')"
"('Q9NPL8', 'O00217')"
"('P07355', 'P26368')"
"('Q96PU5', 'Q9UQB9')"
"('Q9NZI8', 'Q9NVX0')"
"('P01566', 'P09619')"
"('Q96GN5', 'Q9NRD5')"
"('P22695', 'O00410')"
"('O14576', 'P68363')"
"('Q96MA6', 'Q96Q83')"
"('P0DP25', 'O75360')"
"('Q15051', 'P17066')"
"('Q02878', 'P82912')"
"('Q9BRT2', 'B7ZAP0')"
"('A9UHW6', 'P62191')"
"('P32322', 'P19320')"
"('P02751', 'Q9UBB4')"
"('Q13418', 'O00139')"
"('Q9HD33', 'Q9Y3B7')"
"('P04259', 'Q9H0R8')"
"('Q13555', 'O95644')"
"('Q9NPH0', 'Q15404')"
"('Q9UK17', 'Q9Y265')"
"('Q15848', 'P02745')"
"('P22694', 'Q5T686')"
"('Q01167', 'Q14919')"
"('Q00059', 'Q13618')"
"('Q9GZQ8', 'P04264')"
"('O15162', 'Q9NYG5')"
"('Q9UPQ4', 'Q504Q3')"
"('O15169', 'Q93008')"
"('Q15554', 'P11532')"
"('Q13239', 'Q14139')"
"('P01106', 'Q15477')"
"('Q5TA79', 'Q9BYR2')"
"('P68400', 'Q05519')"
"('Q15323', 'Q8N5M4')"
"('Q96A08', 'Q05BQ5')"
"('P25398', 'P32969')"
"('O60832', 'O15160')"
"('Q9H334', 'P20226')"
"('P80723', 'P17980')"
"('P31689', 'P38646')"
"('Q15717', 'Q99801')"
"('Q14241', 'Q15369')"
"('Q9UKN8', 'Q9UGP4')"
"('O95619', 'Q96HH9')"
"('Q16891', 'P48643')"
"('P84103', 'Q2TAY7')"
"('Q8ND90', 'Q8TAE8')"
"('P05549', 'P37231')"
"('P08754', 'P09769')"
"('Q9P0U4', 'P55345')"
"('Q99496', 'Q8IZL8')"
"('O75530', 'P83731')"
"('Q8IWL3', 'Q9NX14')"
"('P24941', 'Q12778')"
"('P43243', 'Q15843')"
"('Q9Y5P8', 'Q99741')"
"('P35222', 'P15923')"
"('P08912', 'O95467')"
"('P18124', 'Q5C9Z4')"
"('Q9UJY4', 'P05067')"
"('Q9UHY7', 'Q5T3F8')"
"('Q8N344', 'Q96ST3')"
"('P27361', 'P10301')"
"('Q6IQ23', 'Q6ZW31')"
"('Q13077', 'O43353')"
"('O95817', 'P0DMV9')"
"('P19387', 'O94762')"
"('Q16659', 'P62195')"
"('P60410', 'Q9P0T4')"
"('Q13286', 'O60762')"
"('Q641Q2', 'Q8TES7')"
"('P63172', 'Q9BVV6')"
"('O15164', 'P15407')"
"('Q9UBC1', 'Q7Z794')"
"('P00519', 'O15320')"
"('O60260', 'P23588')"
"('P53396', 'Q13618')"
"('Q96EB6', 'Q9H165')"
"('Q13705', 'P18075')"
"('Q56NI9', 'P43243')"
"('O75398', 'Q13155')"
"('O43513', 'Q96CS2')"
"('P13861', 'P27815')"
"('Q14966', 'Q9NQ29')"
"('P52333', 'P10912')"
"('Q8IY31', 'Q9Y547')"
"('Q9H967', 'Q9NRZ9')"
"('P04637', 'Q13568')"
"('Q99549', 'Q9UBU9')"
"('Q14BN4', 'Q9NXC2')"
"('Q8IYI8', 'Q9BQ66')"
"('Q13315', 'Q96K21')"
"('Q5UIP0', 'P21673')"
"('P35228', 'Q92598')"
"('Q13435', 'P04629')"
"('Q6IQ23', 'O75326')"
"('Q9NYZ3', 'Q9Y6R0')"
"('Q641Q2', 'Q68CZ1')"
"('Q70UQ0', 'Q9NRD1')"
"('Q8TEQ6', 'O95071')"
"('Q13554', 'O95622')"
"('P67775', 'Q15172')"
"('Q8NCM8', 'P68366')"
"('Q13185', 'P10412')"
"('Q00325', 'P15313')"
"('Q99460', 'Q13618')"
"('Q9NRG0', 'O75575')"
"('O75153', 'Q58FF8')"
"('P55769', 'P23396')"
"('Q86X83', 'Q00653')"
"('Q9Y244', 'P60900')"
"('P10144', 'Q15185')"
"('O43318', 'P45983')"
"('P62805', 'Q7Z713')"
"('P41235', 'P11473')"
"('Q92838', 'O43865')"
"('Q9NRC8', 'Q96K76')"
"('Q9P0J7', 'Q6P2H3')"
"('Q16666', 'Q14690')"
"('Q99962', 'P54274')"
"('Q9H4A6', 'Q96D53')"
"('P62249', 'Q9Y3U8')"
"('Q12874', 'P08758')"
"('Q16526', 'P50991')"
"('Q86SE5', 'O60306')"
"('Q16186', 'P43686')"
"('P98179', 'P27635')"
"('P30260', 'O00268')"
"('Q9UM19', 'Q7Z699')"
"('P00533', 'P05023')"
"('Q9UQK1', 'Q8TD86')"
"('P60520', 'Q9H0Y0')"
"('Q16539', 'P68133')"
"('P28482', 'Q14686')"
"('Q86TM6', 'P23416')"
"('Q70EK8', 'P46109')"
"('Q9UPP1', 'P30260')"
"('Q13485', 'Q99805')"
"('O60341', 'P0DMV8')"
"('Q8IUH5', 'P01892')"
"('P01889', 'Q8TAF3')"
"('P32298', 'P32246')"
"('O00716', 'P10244')"
"('P62807', 'Q8IUE6')"
"('Q9Y2Y6', 'P13805')"
"('P50991', 'Q9NRD1')"
"('P69905', 'P60484')"
"('Q9UBB4', 'Q9Y5V3')"
"('P01375', 'P15291')"
"('Q17RB8', 'Q9UFD9')"
"('P30511', 'Q13241')"
"('Q6ZUB1', 'P01106')"
"('P30533', 'Q6IQ23')"
"('P21802', 'P19174')"
"('Q9BXB4', 'Q9P0L0')"
"('P01135', 'P09619')"
"('P08151', 'Q9UK73')"
"('P62805', 'P06493')"
"('P38646', 'Q96SL4')"
"('P57078', 'Q9Y5K5')"
"('Q13630', 'Q8WXX5')"
"('Q9Y295', 'P04629')"
"('Q96EK6', 'P21695')"
"('Q8N594', 'Q70CQ3')"
"('Q9Y4P3', 'P01106')"
"('Q15848', 'O60238')"
"('Q9H209', 'P38405')"
"('Q96EP0', 'Q9BYQ4')"
"('Q92734', 'P53990')"
"('Q9BV38', 'Q00839')"
"('Q9NX62', 'Q13635')"
"('Q9Y478', 'O75385')"
"('P42574', 'Q96EK4')"
"('O60841', 'P06737')"
"('O60884', 'Q9Y266')"
"('Q00839', 'Q92630')"
"('Q14D33', 'Q9UJW9')"
"('P55789', 'Q9Y2M5')"
"('O43739', 'O43482')"
"('Q9BQ66', 'Q02930')"
"('Q9BUN8', 'O00237')"
"('Q02878', 'Q9H444')"
"('Q9P206', 'Q8N474')"
"('P30414', 'Q05D60')"
"('Q12905', 'Q96GG9')"
"('Q8NFM7', 'Q9NRM6')"
"('O75400', 'Q9H307')"
"('O15264', 'P37802')"
"('Q9UHB6', 'P09497')"
"('O95630', 'Q9H444')"
"('Q8N766', 'Q96CS3')"
"('Q92833', 'Q92769')"
"('Q9Y4K3', 'P15121')"
"('P17252', 'P10599')"
"('P15407', 'Q8IUC6')"
"('Q9NZC7', 'Q9Y6M1')"
"('P29371', 'P50148')"
"('O94817', 'Q9HCM4')"
"('Q96IF1', 'Q15654')"
"('P63104', 'P78371')"
"('O75110', 'Q9NWB7')"
"('Q8IYS1', 'Q15717')"
"('Q96PU5', 'P25490')"
"('Q9NXG0', 'P56730')"
"('P05067', 'Q92841')"
"('P49750', 'Q9BXB1')"
"('P18084', 'Q14324')"
"('P78423', 'P49682')"
"('P33240', 'O43633')"
"('O00567', 'Q9UNX4')"
"('Q9UKB1', 'O15294')"
"('P62917', 'Q9NW13')"
"('Q96C19', 'P59998')"
"('Q15029', 'Q9BZL1')"
"('Q8NB46', 'P53350')"
"('Q9BT17', 'F7VJQ1')"
"('P48552', 'Q12933')"
"('Q9UI95', 'Q13443')"
"('P06454', 'O00193')"
"('Q9NZJ0', 'O14757')"
"('Q7Z2G1', 'P0C0S5')"
"('Q9BQ89', 'Q9ULR3')"
"('Q86XP1', 'Q9H6Y5')"
"('O14980', 'Q9H019')"
"('Q13523', 'Q9UPE1')"
"('P32249', 'Q52LW3')"
"('O75581', 'Q2MKA7')"
"('Q9NP98', 'Q08AM6')"
"('P04629', 'P78417')"
"('O43324', 'P51451')"
"('P21926', 'P50454')"
"('Q00577', 'Q86VP6')"
"('P15056', 'P63104')"
"('Q7KZF4', 'P06737')"
"('Q9UP38', 'Q92997')"
"('O60506', 'O43390')"
"('Q99469', 'Q9NZQ3')"
"('P62879', 'Q02078')"
"('P27105', 'O15397')"
"('P19012', 'Q9NYB9')"
"('P35222', 'P48436')"
"('P67809', 'Q15366')"
"('P05412', 'O75746')"
"('Q96B97', 'Q9Y2Y9')"
"('P49368', 'Q96EE3')"
"('Q99460', 'P60900')"
"('Q9BV38', 'Q07955')"
"('Q9NZI8', 'Q01826')"
"('P35658', 'P48431')"
"('P51572', 'P63027')"
"('Q2M1K9', 'Q01130')"
"('P48730', 'O75581')"
"('P49917', 'Q9UQ80')"
"('Q8TEP8', 'Q8NHV4')"
"('P68366', 'P68104')"
"('O00629', 'P20700')"
"('Q9Y478', 'P30085')"
"('P20674', 'Q13283')"
"('Q8IYU2', 'O75051')"
"('O95466', 'P11836')"
"('P0DMV8', 'P46379')"
"('Q8IWL3', 'P21912')"
"('P01106', 'O75081')"
"('O15379', 'P24468')"
"('P36954', 'Q93034')"
"('P05187', 'Q9BZE9')"
"('P25789', 'O43242')"
"('Q08499', 'Q08AF8')"
"('P11802', 'Q58FF6')"
"('Q9UET6', 'Q9P2D0')"
"('P35270', 'O43678')"
"('Q06190', 'Q9NY47')"
"('Q9P0T4', 'Q6A162')"
"('Q6W0C5', 'Q96FJ2')"
"('Q6P1J9', 'P22234')"
"('Q12873', 'A8MW92')"
"('Q08945', 'Q13616')"
"('P30260', 'P33981')"
"('Q16821', 'Q9NZT1')"
"('P03372', 'P62266')"
"('Q9BRP4', 'P35998')"
"('Q9Y2T1', 'Q15797')"
"('P61218', 'Q92570')"
"('Q9P032', 'Q8N4Q1')"
"('Q8TBB1', 'Q96MS0')"
"('P38398', 'O75330')"
"('P25705', 'P61981')"
"('Q9UQ35', 'Q6IQ23')"
"('P15927', 'P05067')"
"('P63208', 'O43504')"
"('Q14525', 'Q14533')"
"('P49639', 'Q96HB5')"
"('Q8WWY3', 'P05455')"
"('P14678', 'P09661')"
"('P11473', 'P12931')"
"('P10809', 'P00533')"
"('Q8N3V7', 'Q9ULJ8')"
"('Q9Y6K9', 'P42345')"
"('Q5JU85', 'P49746')"
"('P08151', 'P24941')"
"('Q99523', 'P00738')"
"('Q13503', 'O95402')"
"('Q9P275', 'Q13823')"
"('Q13546', 'Q04206')"
"('O43513', 'Q8NBB4')"
"('Q01167', 'Q9UGU5')"
"('Q16531', 'Q7Z569')"
"('O14980', 'Q9BWH6')"
"('P47755', 'Q96II8')"
"('Q92696', 'Q8NFW5')"
"('P01344', 'P48745')"
"('P60709', 'Q13347')"
"('P43355', 'Q8N7X4')"
"('Q12962', 'Q9Y6J9')"
"('Q29974', 'P79483')"
"('P62945', 'P62987')"
"('P42694', 'Q9BQ95')"
"('O00311', 'P25205')"
"('Q9BPU9', 'Q6W2J9')"
"('Q8TEH3', 'Q8TC76')"
"('Q15717', 'P0DP25')"
"('Q8WY54', 'Q9UKE5')"
"('Q92569', 'P49841')"
"('Q9UM63', 'P63279')"
"('Q96SB8', 'P51805')"
"('P31942', 'P50995')"
"('Q92993', 'P18847')"
"('P61513', 'P49756')"
"('O15496', 'O75716')"
"('P42224', 'P25791')"
"('Q99942', 'Q9Y5Y4')"
"('P01903', 'P20963')"
"('Q8NBT2', 'Q9H1I8')"
"('P62875', 'P52435')"
"('P43686', 'P28072')"
"('O43561', 'Q9Y6X8')"
"('Q9UHD2', 'Q86YT6')"
"('Q53QZ3', 'Q7L0Q8')"
"('Q16670', 'P60370')"
"('P20700', 'P35222')"
"('O00338', 'Q9UGP5')"
"('Q15654', 'P61586')"
"('Q9H8H2', 'Q14008')"
"('Q8N488', 'Q14209')"
"('Q13585', 'Q8WVE6')"
"('O15265', 'Q15276')"
"('P29353', 'Q00839')"
"('P28074', 'O00232')"
"('Q9NXR1', 'O95988')"
"('P61981', 'Q86X29')"
"('P24723', 'P08238')"
"('P48039', 'Q93052')"
"('Q13275', 'Q9UBU9')"
"('Q15019', 'P53621')"
"('Q8WXA9', 'Q13838')"
"('Q9UBV8', 'Q9ULX6')"
"('P06733', 'P22087')"
"('Q9H0R8', 'Q9BQS8')"
"('Q01844', 'P29083')"
"('Q04917', 'Q96CB9')"
"('Q5H9R7', 'O95835')"
"('P24941', 'O00159')"
"('P63104', 'Q96P16')"
"('P04083', 'P15336')"
"('Q9BVN2', 'Q86TV6')"
"('Q07157', 'P55196')"
"('Q9NXH9', 'Q15633')"
"('Q14694', 'P13569')"
"('P57086', 'Q15654')"
"('Q6NUS6', 'Q9BRK0')"
"('P14314', 'P41220')"
"('P09651', 'Q9BXP5')"
"('P61981', 'P63208')"
"('P26447', 'O95696')"
"('Q3LI66', 'Q9BVN2')"
"('P12755', 'P12236')"
"('Q92905', 'O95999')"
"('Q9NRD5', 'Q9HBH7')"
"('P62081', 'Q9P127')"
"('Q9P0N5', 'Q9H1E5')"
"('Q15761', 'Q9P0P0')"
"('Q9UMF0', 'Q8NI77')"
"('P15529', 'Q9UEW8')"
"('Q9NQW6', 'Q96CW1')"
"('Q86TJ5', 'Q92905')"
"('A8K8V0', 'Q9UJC3')"
"('P15336', 'O60356')"
"('Q8N5G2', 'P50222')"
"('Q15796', 'O75593')"
"('P17676', 'P13236')"
"('P48668', 'O95166')"
"('Q9Y2I6', 'Q7Z4H7')"
"('O95178', 'O15239')"
"('O76071', 'Q9H6Q4')"
"('P30443', 'P26715')"
"('P35244', 'Q14980')"
"('Q9BUE6', 'Q8WXH6')"
"('P08047', 'P19793')"
"('Q9NU22', 'P49662')"
"('Q9UMW8', 'P12004')"
"('O14746', 'Q9H0A0')"
"('P01344', 'P10721')"
"('O00267', 'P19338')"
"('P04629', 'P52888')"
"('P48047', 'Q9P286')"
"('Q8WUI4', 'Q6FI13')"
"('P05412', 'P18846')"
"('P36956', 'P25490')"
"('P12004', 'Q06609')"
"('P49336', 'P36894')"
"('P55769', 'Q5UIP0')"
"('Q96DX7', 'P46934')"
"('O75593', 'P54577')"
"('P61006', 'Q9H7D7')"
"('P30566', 'P25685')"
"('Q96A22', 'P05067')"
"('O15379', 'Q12873')"
"('Q9H5H4', 'Q9Y3S2')"
"('Q9H2C8', 'P62873')"
"('Q9HCE1', 'Q9NR31')"
"('O43303', 'Q9Y2I6')"
"('Q96RN5', 'O43513')"
"('P51149', 'O15554')"
"('Q9H9S0', 'Q9NWB6')"
"('P61221', 'P38919')"
"('Q7LC44', 'Q5UE93')"
"('Q6PI78', 'Q7KZN9')"
"('P61289', 'Q9NS39')"
"('P82650', 'Q86VP6')"
"('P45880', 'Q8N5M9')"
"('Q9NS73', 'Q16659')"
"('O75489', 'O14949')"
"('Q14209', 'P33993')"
"('P84077', 'P26641')"
"('P38398', 'Q12888')"
"('P26038', 'P08559')"
"('P31749', 'P38936')"
"('Q9BX59', 'P30460')"
"('O00425', 'O75147')"
"('Q53TS8', 'P38398')"
"('Q9Y3D9', 'P47897')"
"('P01889', 'O75964')"
"('Q92673', 'Q9NRD1')"
"('P12757', 'Q13219')"
"('P60411', 'P26371')"
"('O75127', 'Q6ZN17')"
"('P28300', 'O76061')"
"('P52292', 'Q9BR76')"
"('Q8N7W2', 'Q96JC9')"
"('P62899', 'P61254')"
"('P05067', 'Q92901')"
"('P11362', 'P46108')"
"('P78362', 'Q9BSQ5')"
"('Q15084', 'P07237')"
"('P60410', 'Q9Y3S2')"
"('P84022', 'Q9NP31')"
"('Q13315', 'Q14738')"
"('P52435', 'Q9Y5B0')"
"('P04792', 'A6NEK1')"
"('Q9NNW5', 'Q9Y463')"
"('Q9NWF9', 'Q9Y3C5')"
"('Q99675', 'P26715')"
"('Q13323', 'P26678')"
"('O60841', 'Q9NZM5')"
"('Q8NEY8', 'Q13352')"
"('P15923', 'P04150')"
"('Q9Y2Q3', 'Q29RF7')"
"('Q8N2K1', 'O60291')"
"('Q9UBU9', 'Q6PCD5')"
"('P60709', 'P18847')"
"('Q04721', 'O15084')"
"('Q9Y600', 'Q16637')"
"('P60369', 'Q5HYJ3')"
"('Q92905', 'Q9BVP2')"
"('Q8N3X6', 'P43360')"
"('P49006', 'P26367')"
"('Q7L2E3', 'P19320')"
"('Q8IVT5', 'Q9NNX6')"
"('P78424', 'P78413')"
"('Q9Y2Z0', 'A2A3N6')"
"('Q96K21', 'Q9UBT2')"
"('Q9H074', 'O95503')"
"('P61964', 'Q9NRZ9')"
"('Q8WXD5', 'O94842')"
"('Q01082', 'P60484')"
"('P20671', 'Q16778')"
"('O14807', 'Q9UQ13')"
"('O75794', 'O75312')"
"('Q8TAP4', 'Q96BR9')"
"('Q3KNV8', 'O00762')"
"('Q9UHL9', 'Q13835')"
"('Q13564', 'Q96C86')"
"('Q969R5', 'O75528')"
"('Q92925', 'P51531')"
"('Q92956', 'Q9NZL4')"
"('P63220', 'P31947')"
"('P47755', 'Q8WXE9')"
"('P40855', 'Q10469')"
"('O75494', 'P31946')"
"('Q9H2X0', 'P60411')"
"('P62263', 'P39023')"
"('Q07011', 'P43489')"
"('Q96EF6', 'O95678')"
"('Q9Y5L2', 'P35716')"
"('P15336', 'P08195')"
"('Q06203', 'O76071')"
"('P04629', 'Q7KZF4')"
"('Q02539', 'Q8TEK3')"
"('P58546', 'P28482')"
"('P46934', 'Q9Y2W1')"
"('P52948', 'Q14980')"
"('P21333', 'Q02952')"
"('Q15418', 'O95685')"
"('P08218', 'P08572')"
"('P46108', 'Q96B97')"
"('Q9UFF9', 'Q9H9A5')"
"('O76024', 'Q16659')"
"('Q13951', 'P59536')"
"('P49736', 'Q86YZ3')"
"('Q9H0L4', 'Q9Y6H3')"
"('Q9UNX3', 'P35249')"
"('Q9UJV9', 'P31943')"
"('Q9P2P5', 'O14578')"
"('Q9BU64', 'O43157')"
"('P63208', 'Q96PK6')"
"('Q15257', 'P56524')"
"('Q9UGN5', 'P61601')"
"('P62314', 'P11387')"
"('P57679', 'P34897')"
"('O94826', 'P57078')"
"('Q8IYB3', 'Q13347')"
"('Q96PK6', 'Q8IY81')"
"('Q6NUN9', 'P33778')"
"('Q13625', 'P62807')"
"('Q13625', 'Q9NRM7')"
"('P19338', 'Q9Y6D6')"
"('Q969U7', 'Q9Y3I1')"
"('Q9H8V3', 'O95639')"
"('Q8WWY3', 'Q12962')"
"('P21333', 'Q15646')"
"('P28838', 'Q9GZT8')"
"('Q01664', 'Q9BTC8')"
"('Q08117', 'Q9H8Y8')"
"('Q9Y295', 'Q9P2P5')"
"('P17844', 'Q96SB4')"
"('Q9BYM8', 'O60260')"
"('P84022', 'Q9Y2K7')"
"('Q96BY9', 'O43462')"
"('P49765', 'Q9BYJ1')"
"('Q9BXW9', 'Q8IZL9')"
"('Q8WV28', 'Q04864')"
"('Q09472', 'P02751')"
"('P22612', 'O95007')"
