negatives
"('Q92558', 'P63261')"
"('P50148', 'P39877')"
"('P58753', 'P21359')"
"('O75925', 'Q9P1Z2')"
"('Q9BUQ8', 'Q9Y333')"
"('Q9NQU5', 'Q15746')"
"('Q02556', 'P14316')"
"('Q9H1A4', 'A0JLT2')"
"('O00221', 'O14980')"
"('Q9Y3Q8', 'P25786')"
"('Q07817', 'Q9NP97')"
"('P02462', 'P18564')"
"('O43677', 'O95139')"
"('P10144', 'P55957')"
"('P16520', 'O60266')"
"('Q9UM00', 'P40337')"
"('Q9Y5L4', 'P49427')"
"('P09603', 'P00533')"
"('O00144', 'O75581')"
"('Q00005', 'Q13011')"
"('Q9Y691', 'O60840')"
"('P38484', 'O60674')"
"('Q9Y6K9', 'O75688')"
"('P62273', 'Q9NY93')"
"('P00533', 'Q13393')"
"('P84022', 'P24941')"
"('P52333', 'P10721')"
"('P62136', 'P42263')"
"('O95600', 'P56545')"
"('P32121', 'Q8NHB8')"
"('Q13107', 'P20073')"
"('Q6PI98', 'Q9C086')"
"('O14717', 'Q5UIP0')"
"('P41091', 'O15371')"
"('O60232', 'Q9Y230')"
"('Q13191', 'Q9Y371')"
"('P01857', 'P01781')"
"('Q9H8T0', 'Q96A84')"
"('P63096', 'Q14980')"
"('P35070', 'Q15303')"
"('Q7Z6L1', 'Q8WVT3')"
"('P01225', 'P43220')"
"('P51946', 'P33993')"
"('Q02156', 'Q9H0C2')"
"('P25963', 'Q9NYS0')"
"('Q13114', 'Q13077')"
"('P11229', 'P04899')"
"('Q96DF8', 'Q96N46')"
"('Q9Y5S2', 'P39023')"
"('Q15363', 'P01889')"
"('Q9H7D0', 'Q07890')"
"('O75116', 'P19105')"
"('Q8N1L9', 'P05412')"
"('Q9H993', 'O00422')"
"('Q5T3J3', 'P50453')"
"('Q99523', 'P14672')"
"('P41236', 'P62140')"
"('P51787', 'P17612')"
"('P35346', 'P04899')"
"('O15392', 'P07900')"
"('P61247', 'P46783')"
"('Q8N7H5', 'P53803')"
"('P57058', 'P23528')"
"('P14316', 'Q9Y5Z7')"
"('Q13620', 'Q92466')"
"('P63279', 'Q8TDB6')"
"('P67870', 'A4QPB2')"
"('Q04695', 'P58107')"
"('P67809', 'P55795')"
"('P56524', 'Q93077')"
"('P54259', 'Q96R06')"
"('Q92905', 'P50238')"
"('P29350', 'P09619')"
"('Q9Y4K3', 'P35998')"
"('Q14168', 'P53350')"
"('Q9BSB4', 'P27694')"
"('Q9NRI5', 'Q8WY54')"
"('Q9GZT3', 'P01889')"
"('Q66LE6', 'P17987')"
"('Q9UNS2', 'Q5VTR2')"
"('Q03405', 'P61956')"
"('O96017', 'Q9UBU7')"
"('P62487', 'O15514')"
"('Q7RTX0', 'Q7RTX1')"
"('Q9Y5V3', 'Q9Y5U8')"
"('Q9BQY4', 'Q8NEK8')"
"('Q07889', 'O43597')"
"('O75376', 'P04150')"
"('Q5VVX9', 'O94972')"
"('Q9UL18', 'P36578')"
"('O95870', 'Q8TCT9')"
"('406887', 'P01116')"
"('Q13748', 'P49642')"
"('P46108', 'Q8IZP0')"
"('P22612', 'Q02930')"
"('Q5UIP0', 'Q15102')"
"('P62807', 'Q9UBL3')"
"('Q13200', 'P13569')"
"('P83916', 'Q14739')"
"('Q9HAU0', 'Q7L8J4')"
"('Q9Y4K3', 'Q15185')"
"('P54132', 'P54274')"
"('Q96MW5', 'Q96JB2')"
"('Q14197', 'Q9H1K4')"
"('P59780', 'O00203')"
"('Q13751', 'P05106')"
"('Q9GZS3', 'Q9HCE7')"
"('Q16236', 'P37231')"
"('Q96GM5', 'Q13573')"
"('P49662', 'Q9P035')"
"('Q13191', 'Q9UKW4')"
"('Q8IZP0', 'P63000')"
"('Q71UI9', 'Q96RL1')"
"('Q8WYH8', 'Q6IE81')"
"('P24723', 'P11234')"
"('P98164', 'Q9P2M1')"
"('407014', 'P45985')"
"('Q9H5J8', 'P08238')"
"('Q8IY57', 'P35227')"
"('P61218', 'P05423')"
"('P21281', 'P21397')"
"('Q8N474', 'O14904')"
"('O00716', 'Q15910')"
"('P01579', 'P14784')"
"('406952', 'P21453')"
"('Q9HAV0', 'Q13936')"
"('Q04917', 'P10275')"
"('O95400', 'Q96DI7')"
"('Q92831', 'Q04206')"
"('Q9BPZ7', 'P31749')"
"('Q401N2', 'Q9HBE1')"
"('P31946', 'Q96NE9')"
"('P18077', 'P62899')"
"('Q13464', 'P26038')"
"('Q15287', 'Q9H307')"
"('Q07864', 'P56282')"
"('Q9Y2I7', 'P06396')"
"('P54259', 'Q92832')"
"('Q15528', 'Q96HR3')"
"('Q8WVB3', 'A5PKW4')"
"('O95382', 'P52564')"
"('P16333', 'O60287')"
"('P01106', 'Q13105')"
"('P63000', 'O76039')"
"('P35968', 'Q99961')"
"('P60709', 'P17844')"
"('Q96QK1', 'P40337')"
"('P62158', 'P29474')"
"('Q00978', 'P40763')"
"('Q9BTT4', 'Q6P2C8')"
"('P49716', 'P58340')"
"('O60383', 'Q96RU7')"
"('P36897', 'Q12931')"
"('P07332', 'P15311')"
"('P49736', 'O43913')"
"('P35544', 'P62857')"
"('O75815', 'P17812')"
"('P11021', 'P11387')"
"('Q9BX66', 'Q9H2E6')"
"('P62891', 'P47914')"
"('P55157', 'P34820')"
"('Q12986', 'P22626')"
"('Q9H160', 'O75446')"
"('Q15369', 'P13569')"
"('O43318', 'P41252')"
"('P39023', 'Q9H1Y0')"
"('P13639', 'P15170')"
"('P18146', 'Q9NQA5')"
"('Q04206', 'P42226')"
"('Q9UM11', 'P04183')"
"('P05771', 'Q96KS0')"
"('Q969G3', 'Q92922')"
"('P49767', 'P22607')"
"('Q9NXU5', 'Q9GZT6')"
"('P31751', 'Q00987')"
"('O15516', 'P68431')"
"('Q86SX6', 'P01889')"
"('Q9H3E2', 'P18146')"
"('P11274', 'Q13432')"
"('Q92769', 'P26358')"
"('P26367', 'O43186')"
"('P03886', 'O96000')"
"('Q99717', 'Q9BT81')"
"('P11171', 'P46940')"
"('Q14525', 'Q00005')"
"('Q9BWH6', 'P60510')"
"('P49711', 'Q9BQS6')"
"('P20226', 'Q00403')"
"('P26373', 'Q92901')"
"('Q8N2Y8', 'P36957')"
"('P62857', 'P22090')"
"('P38646', 'P21796')"
"('Q92747', 'Q9P1U1')"
"('Q00005', 'Q96EP5')"
"('O00750', 'P31947')"
"('P04637', 'Q9H3D4')"
"('P51946', 'Q7L4P6')"
"('P52756', 'Q12986')"
"('Q14164', 'Q13813')"
"('P78352', 'P22459')"
"('P31946', 'Q9P0K7')"
"('P01570', 'Q92793')"
"('Q96DI7', 'O75533')"
"('O95251', 'Q9P2R6')"
"('P10275', 'P55345')"
"('P32780', 'Q13889')"
"('P02768', 'P35527')"
"('Q9BQ89', 'Q9H2G2')"
"('O94762', 'P49959')"
"('Q92542', 'P49810')"
"('Q99558', 'P62917')"
"('P05388', 'P18077')"
"('Q9Y678', 'P61923')"
"('Q53ET0', 'P15336')"
"('O60858', 'Q9UKM9')"
"('Q7Z5H3', 'P84095')"
"('Q13432', 'P63146')"
"('406982', 'P38936')"
"('Q13356', 'Q96NB3')"
"('Q15303', 'P19174')"
"('Q9HC24', 'O95470')"
"('P51681', 'Q8TBK6')"
"('P38398', 'P67870')"
"('Q9BZI7', 'P38919')"
"('P48556', 'Q16401')"
"('Q12846', 'O00161')"
"('P01106', 'Q5VTL8')"
"('P62906', 'P62899')"
"('P04222', 'P49591')"
"('O15169', 'P49815')"
"('P68366', 'Q8NDZ2')"
"('P03901', 'O95299')"
"('P19174', 'P01008')"
"('Q8TCX5', 'Q13137')"
"('P62837', 'Q92560')"
"('P46060', 'P60520')"
"('Q8TAA9', 'Q96B18')"
"('Q16620', 'Q9UKW4')"
"('O75688', 'P09327')"
"('P11047', 'P16070')"
"('P25786', 'Q9Y5K5')"
"('O75506', 'Q9BSB4')"
"('P04637', 'O00767')"
"('Q6P1J6', 'Q09013')"
"('O14727', 'P62136')"
"('O75367', 'P56524')"
"('Q15366', 'P51991')"
"('P15056', 'P28482')"
"('Q13087', 'Q15654')"
"('P61224', 'Q13432')"
"('P02511', 'O75909')"
"('P18146', 'P54762')"
"('P36915', 'P14317')"
"('P35348', 'Q9Y210')"
"('Q16627', 'P41597')"
"('P63211', 'Q15759')"
"('Q99942', 'Q13404')"
"('Q9P2H0', 'P51159')"
"('P63167', 'Q13409')"
"('Q99519', 'P10619')"
"('P47898', 'P84996')"
"('Q99547', 'Q5T3J3')"
"('Q92597', 'P63261')"
"('P04637', 'Q9HCN2')"
"('Q9Y6M4', 'O14640')"
"('Q86Y07', 'P60953')"
"('Q9UNN5', 'P61224')"
"('Q9H171', 'Q9UHD2')"
"('Q9BY41', 'Q5QNW6')"
"('P23508', 'Q9NPJ3')"
"('Q04206', 'Q9NPF7')"
"('Q13158', 'P15311')"
"('P35609', 'P62736')"
"('Q15005', 'Q9NY93')"
"('O00308', 'Q93009')"
"('Q92845', 'P52306')"
"('P51114', 'Q9UKV8')"
"('P35900', 'P51116')"
"('Q8NGF0', 'P38405')"
"('P78334', 'P60520')"
"('Q9ULU4', 'P41182')"
"('O95163', 'P23508')"
"('Q9Y228', 'Q5VSL9')"
"('P32298', 'P32246')"
"('Q16539', 'Q9H869')"
"('P84077', 'O14579')"
"('P41221', 'O96014')"
"('Q9HAU4', 'Q6ZNA4')"
"('Q13114', 'P45984')"
"('Q86XK2', 'Q15843')"
"('P16402', 'Q86U86')"
"('Q9UGJ0', 'O43741')"
"('P00519', 'O15357')"
"('Q00987', 'Q8N488')"
"('P40337', 'O43809')"
"('P36941', 'O00463')"
"('O15379', 'Q9H4Z3')"
"('P35638', 'P15408')"
"('P27361', 'P29353')"
"('P0CG48', 'Q13485')"
"('Q9ULH7', 'P11831')"
"('Q8IYB3', 'Q9BZI7')"
"('Q9H7L9', 'Q9H160')"
"('Q9Y3U8', 'P18124')"
"('O75956', 'O95070')"
"('P63165', 'P19419')"
"('Q9UM54', 'P62993')"
"('Q8NFZ0', 'P63208')"
"('O15111', 'Q04206')"
"('P30530', 'P12931')"
"('P13671', 'P16333')"
"('Q15024', 'Q8TF46')"
"('P84022', 'Q13445')"
"('Q3MHD2', 'Q8NBJ4')"
"('P32121', 'Q8NGH9')"
"('Q16254', 'Q9BR39')"
"('P01106', 'Q96B67')"
"('P61586', 'P19105')"
"('Q15303', 'P98077')"
"('O95168', 'O95167')"
"('P26045', 'P20963')"
"('Q15047', 'P37231')"
"('P49888', 'Q9UKR5')"
"('P17301', 'O00459')"
"('Q00987', 'P20226')"
"('Q13263', 'Q99459')"
"('P46734', 'Q16512')"
"('P62333', 'P46108')"
"('Q9BYC9', 'Q14197')"
"('Q8NEB9', 'Q9C0C7')"
"('Q96ST3', 'P51610')"
"('P17612', 'Q9Y2B9')"
"('Q9NP31', 'P55072')"
"('P36956', 'P22415')"
"('P10809', 'Q14197')"
"('Q7Z6B7', 'O00238')"
"('Q9NTN9', 'Q9ULL4')"
"('P01375', 'Q14644')"
"('Q99459', 'P55060')"
"('P03915', 'P03897')"
"('P03905', 'O95299')"
"('Q92905', 'P38936')"
"('O95391', 'Q6P2Q9')"
"('P21675', 'P17480')"
"('P56704', 'Q9ULW2')"
"('Q9H0H5', 'Q9HBH0')"
"('P19784', 'Q92997')"
"('P18146', 'P01137')"
"('Q9NZN5', 'Q8IXI1')"
"('Q6UXN9', 'Q6DN03')"
"('P25398', 'P35544')"
"('P56746', 'O15551')"
"('P19012', 'P25054')"
"('Q9GZY0', 'P78406')"
"('Q9C0C7', 'Q14457')"
"('P11234', 'Q96KP1')"
"('Q15369', 'Q03164')"
"('Q9UQL6', 'Q99879')"
"('P01106', 'Q15181')"
"('P06734', 'P06241')"
"('O75626', 'Q9Y6W6')"
"('Q8IZD9', 'P52198')"
"('P62888', 'Q00005')"
"('Q8N1F7', 'P78406')"
"('P12814', 'P08567')"
"('O15042', 'Q13595')"
"('Q9BVW5', 'Q14691')"
"('P61981', 'P46527')"
"('Q9NQT4', 'Q9NPD3')"
"('P51610', 'A0JLT2')"
"('Q99677', 'P63092')"
"('P98164', 'P02768')"
"('O15198', 'Q9NR34')"
"('P55209', 'P01889')"
"('P02452', 'P09486')"
"('Q04724', 'P21673')"
"('P30101', 'P40763')"
"('P61224', 'P13196')"
"('P04637', 'Q07817')"
"('P51784', 'Q15170')"
"('Q13683', 'P35609')"
"('P62993', 'P31995')"
"('P63172', 'Q9BQS6')"
"('Q6AI08', 'Q13884')"
"('Q9Y617', 'Q9UKE5')"
"('Q92922', 'O14497')"
"('Q15717', 'P61026')"
"('P08134', 'O75914')"
"('Q9NXR8', 'Q9UBU8')"
"('P40225', 'Q9UHF4')"
"('Q5T1R4', 'Q12933')"
"('P40225', 'P40189')"
"('Q9UBN6', 'P12268')"
"('Q9HAV4', 'Q13485')"
"('Q9HB96', 'Q8NB91')"
"('O14508', 'P42229')"
"('P59768', 'P48051')"
"('A0JLT2', 'O43513')"
"('O75643', 'Q13573')"
"('406942', 'P11161')"
"('P54253', 'Q15942')"
"('P32121', 'A6NKK0')"
"('O95793', 'Q02878')"
"('P68366', 'Q8IUQ4')"
"('O00231', 'P68104')"
"('Q99447', 'Q9H324')"
"('P35998', 'P0CAP1')"
"('Q8IZI9', 'Q8N6P7')"
"('P62158', 'P35611')"
"('P21926', 'P60033')"
"('Q9H0H5', 'P58107')"
"('P26038', 'O76070')"
"('P17612', 'Q05586')"
"('O43818', 'Q9HCE7')"
"('Q9NYY1', 'Q9UHF4')"
"('Q9NYY1', 'P40189')"
"('Q9Y5L4', 'Q9Y3A3')"
"('P09486', 'P02452')"
"('P15036', 'O95551')"
"('Q96KQ7', 'Q5JSZ5')"
"('P54652', 'Q9NZL4')"
"('P29350', 'P10721')"
"('P53350', 'Q2NKX8')"
"('P60953', 'P60763')"
"('Q12873', 'Q13123')"
"('O60832', 'Q16659')"
"('Q9NRX1', 'P36542')"
"('Q9UET6', 'Q9H171')"
"('P46060', 'P62826')"
"('Q8IXH7', 'Q13685')"
"('P51668', 'Q6Q0C0')"
"('Q3ZCM7', 'P51149')"
"('P63208', 'Q86WB0')"
"('P35590', 'Q06124')"
"('P01106', 'Q14203')"
"('Q92925', 'Q8NFD5')"
"('P01111', 'Q04206')"
"('Q13535', 'O95707')"
"('Q04206', 'Q92769')"
"('Q9GZT8', 'Q15834')"
"('P51817', 'Q12879')"
"('O43255', 'Q9H2X6')"
"('P28070', 'P01889')"
"('P17693', 'O15533')"
"('Q9H7D0', 'Q99832')"
"('P62491', 'P40337')"
"('P19838', 'Q9UKB1')"
"('Q15750', 'Q96P50')"
"('Q15691', 'P04222')"
"('O60518', 'Q15796')"
"('Q13751', 'P53708')"
"('P37023', 'P36897')"
"('P98194', 'Q9Y219')"
"('P62993', 'Q14164')"
"('P62328', 'Q16637')"
"('O14543', 'Q8IU57')"
"('P63010', 'Q6WCQ1')"
"('P49841', 'Q15847')"
"('Q9UEF7', 'Q9NQA5')"
"('Q7L590', 'O94761')"
"('Q6PML9', 'P24385')"
"('P03989', 'P61769')"
"('O75899', 'O14610')"
"('P06241', 'O43390')"
"('P35222', 'Q13363')"
"('Q9Y4X3', 'P32246')"
"('Q9H237', 'O14905')"
"('P63165', 'P41212')"
"('P55055', 'P17405')"
"('O75716', 'Q05084')"
"('P56750', 'O95484')"
"('P22626', 'Q13573')"
"('Q9Y483', 'Q9BZL6')"
"('P16333', 'P35968')"
"('P01889', 'P20618')"
"('Q92831', 'O95359')"
"('P20073', 'Q9H553')"
"('Q8NFH5', 'P49790')"
"('O60262', 'O95622')"
"('O14933', 'Q96EQ8')"
"('Q8NFF5', 'O43809')"
"('P50552', 'P23229')"
"('P62310', 'P62304')"
"('Q92608', 'P15153')"
"('P51692', 'Q13469')"
"('Q9HCE7', 'P63010')"
"('P01106', 'Q8IVH2')"
"('Q5THR3', 'P18146')"
"('Q93009', 'Q96L34')"
"('O95182', 'P03897')"
"('P32121', 'Q8NH43')"
"('Q16659', 'O43837')"
"('Q15388', 'O60260')"
"('P05067', 'P01023')"
"('O95178', 'P51970')"
"('P04278', 'P41222')"
"('P60953', 'P16070')"
"('P11142', 'Q04206')"
"('P35637', 'P17947')"
"('Q9Y5N6', 'Q9UJX2')"
"('O95500', 'O14493')"
"('Q9NVW2', 'Q96LR5')"
"('Q99496', 'Q14781')"
"('Q13310', 'Q96DH6')"
"('P48023', 'Q8N1I0')"
"('Q6WCQ1', 'Q13748')"
"('P51159', 'Q9UKR5')"
"('Q15653', 'P19793')"
"('Q9Y2V2', 'Q92630')"
"('Q9GZX6', 'Q9HBE5')"
"('P14618', 'Q13526')"
"('Q9Y5I7', 'Q16625')"
"('P61086', 'P04637')"
"('Q8IUE6', 'Q99880')"
"('Q15836', 'P18615')"
"('Q9GZQ8', 'P51784')"
"('P61077', 'Q8ND25')"
"('P62333', 'O00233')"
"('P12956', 'P25942')"
"('Q5VVJ2', 'P08107')"
"('Q8TEC5', 'P61088')"
"('Q9H1B4', 'Q9NPJ8')"
"('P50453', 'Q13011')"
"('Q9UMN6', 'P84022')"
"('P22301', 'Q04206')"
"('407014', 'O43521')"
"('P16104', 'Q99714')"
"('Q16512', 'P46734')"
"('P12980', 'O43766')"
"('Q00688', 'Q00987')"
"('Q12905', 'P12956')"
"('O60220', 'Q9Y5L4')"
"('O00305', 'Q12816')"
"('Q9HAW0', 'O43264')"
"('Q9UGN5', 'Q9UHI6')"
"('P08670', 'P60709')"
"('Q16630', 'Q9H0M0')"
"('P78537', 'P46531')"
"('O43676', 'O43674')"
"('Q04206', 'O14654')"
"('P49792', 'P46060')"
"('Q96AP0', 'Q15554')"
"('P22105', 'P13612')"
"('P00505', 'P01241')"
"('P62244', 'Q01844')"
"('P62979', 'Q13233')"
"('P09651', 'Q92620')"
"('P43364', 'Q12906')"
"('Q13098', 'Q99627')"
"('Q9Y4K3', 'Q15691')"
"('Q16514', 'Q9UPT9')"
"('Q96PZ0', 'P23508')"
"('O00175', 'P51684')"
"('P0CG48', 'P12004')"
"('O00487', 'P35609')"
"('P48546', 'P09681')"
"('P28482', 'P24941')"
"('O95400', 'P52597')"
"('P01106', 'Q14444')"
"('Q9Y2T4', 'P62955')"
"('O75626', 'P26010')"
"('Q13315', '64397')"
"('O00238', 'Q8N653')"
"('P01111', 'O00329')"
"('Q07020', 'P36578')"
"('Q3LXA3', 'Q9BYX4')"
"('Q07889', 'P0CG47')"
"('O60508', 'O43390')"
"('P33240', 'Q10570')"
"('P12318', 'O43561')"
"('Q5T3J3', 'Q15102')"
"('P26012', 'O43707')"
"('Q9NYU2', 'Q9NRB3')"
"('O43164', 'Q9Y5V3')"
"('Q16514', 'Q9Y4A5')"
"('Q9P0N9', 'P49815')"
"('Q9BPY3', 'Q8NHQ1')"
"('Q9NPD3', 'Q8TAE8')"
"('Q9NPF7', 'Q13261')"
"('P26641', 'Q92597')"
"('P01100', 'P20226')"
"('P39687', 'P67775')"
"('Q9BUJ2', 'Q12986')"
"('O00571', 'O15264')"
"('Q8N5U6', 'Q96LR5')"
"('O00626', 'P32302')"
"('Q9P0V3', 'P27348')"
"('P48634', 'P52272')"
"('Q96RT1', 'P16144')"
"('P40692', 'Q8WXE1')"
"('Q15119', 'O00330')"
"('Q9NTN9', 'O15031')"
"('Q9Y3B8', 'P23508')"
"('Q9Y2W2', 'Q15428')"
"('Q16619', 'Q9UHF4')"
"('Q16619', 'P40189')"
"('P11802', 'P46379')"
"('Q9Y4K3', 'O00303')"
"('P49959', 'Q14676')"
"('Q01201', 'P29460')"
"('O14757', 'Q8IY92')"
"('Q02779', 'P45984')"
"('P62841', 'P60866')"
"('Q86V24', 'Q9Y478')"
"('Q92956', 'P20618')"
"('Q9H9B1', 'Q99459')"
"('P08107', 'P32745')"
"('P60520', 'Q8N1C3')"
"('Q9UNZ2', 'P55072')"
"('Q71U36', 'P10144')"
"('Q92569', 'P50570')"
"('Q01201', 'Q13489')"
"('P48023', 'Q9UKN7')"
"('Q06609', 'P51587')"
"('Q9P1Z2', 'Q9HA65')"
"('Q86U86', 'O00716')"
"('P49810', 'Q92542')"
"('Q969H4', 'P61586')"
"('P11021', 'Q12933')"
"('P05787', 'P00533')"
"('P62714', 'Q13033')"
"('O76100', 'P38405')"
"('P55157', 'P19174')"
"('Q9UHX1', 'P08670')"
"('P61077', 'Q99942')"
"('P04899', 'P63215')"
"('Q9HAU4', 'Q02790')"
"('P0CG48', 'P21980')"
"('Q12778', 'P55273')"
"('O43318', 'Q9H8E8')"
"('P0CG47', 'Q99759')"
"('P24043', 'Q14118')"
"('P26583', 'Q99684')"
"('P36406', 'Q13263')"
"('P01569', 'Q9HC73')"
"('O75251', 'O96000')"
"('Q9NZV5', 'P16333')"
"('O00214', 'Q14624')"
"('Q13469', 'O95644')"
"('Q9UPW5', 'P06733')"
"('Q96DE5', 'O60566')"
"('Q16718', 'O75306')"
"('Q9UER7', 'P10275')"
"('Q13315', 'Q9BVP2')"
"('Q04695', 'O95782')"
"('O43524', 'Q16665')"
"('P63104', 'P13639')"
"('Q01201', 'O60658')"
"('Q92769', 'P04908')"
"('P04183', 'Q7Z4K8')"
"('P0C5Y9', 'Q9Y5B9')"
"('P62081', 'P62851')"
"('P05387', 'P05388')"
"('Q9UFF9', 'Q9HB71')"
"('Q6P2Q9', 'Q99459')"
"('Q712K3', 'Q969U6')"
"('P62993', 'P60709')"
"('P01584', 'P09429')"
"('P84022', 'O43524')"
"('P61289', 'P51665')"
"('P41235', 'P49116')"
"('Q9BQY4', 'Q8N2M8')"
"('Q96RJ3', 'Q13114')"
"('P27540', 'P01344')"
"('O00483', 'O95178')"
"('P41250', 'P63104')"
"('O94817', 'Q15459')"
"('P61457', 'Q9Y463')"
"('P42766', 'P61313')"
"('Q13952', 'Q03001')"
"('Q9NYJ8', 'Q08380')"
"('O95819', 'Q969H6')"
"('Q96CW9', 'Q01844')"
"('Q15013', 'P04637')"
"('Q12851', 'P12956')"
"('P14678', 'P38432')"
"('Q13243', 'Q16659')"
"('P16471', 'P05204')"
"('O15162', 'Q9H7M9')"
"('P11940', 'Q8IYD1')"
"('O15265', 'O94864')"
"('P42766', 'Q02543')"
"('P40337', 'P26441')"
"('Q12802', 'P61981')"
"('P62829', 'P18621')"
"('Q8WVC0', 'P36954')"
"('P35244', 'Q9NZC9')"
"('P02768', 'P02538')"
"('P49716', 'P55061')"
"('P63151', 'Q92736')"
"('Q14289', 'P63000')"
"('Q9BZD4', 'Q99459')"
"('O15360', 'Q9Y5X3')"
"('P25054', 'P20929')"
"('Q14161', 'Q96DR7')"
"('Q13114', 'Q8TDR0')"
"('Q92905', 'Q13216')"
"('Q8IX12', 'P98175')"
"('Q8IX12', 'Q14103')"
"('P08151', 'P62258')"
"('P63104', 'P30307')"
"('Q16718', 'O75438')"
"('O15198', 'Q9H078')"
"('P08107', 'O00221')"
"('P0CG48', 'Q9H0E2')"
"('P60900', 'P11171')"
"('Q9UJY4', 'Q13526')"
"('P62979', 'P62081')"
"('Q99638', 'P27695')"
"('P01236', 'P14653')"
"('P63279', 'P15336')"
"('P19438', 'P40939')"
"('P26368', 'O95400')"
"('Q16659', 'P52788')"
"('P29466', 'Q9ULZ3')"
"('P22612', 'Q32MK0')"
"('P19174', 'Q9UP65')"
"('Q04206', 'Q9BWQ8')"
"('Q9UN74', 'Q9GZT6')"
"('P45973', 'Q9UER7')"
"('P07602', 'P55072')"
"('Q04864', 'P13501')"
"('Q15013', 'P51681')"
"('P30622', 'O14777')"
"('P01106', 'O75190')"
"('P46781', 'P62249')"
"('P37173', 'O00459')"
"('Q04637', 'P06730')"
"('Q9NYV6', 'O95602')"
"('Q96BN2', 'Q16514')"
"('P11836', 'P25942')"
"('Q6VMQ6', 'P61247')"
"('407044', 'Q13153')"
"('P22612', 'P16220')"
"('P01574', 'P23458')"
"('O95402', 'P19388')"
"('Q15819', 'Q5UIP0')"
"('O75791', 'Q7L4P6')"
"('Q02750', 'P45983')"
"('Q13427', 'Q15365')"
"('Q9NRA1', 'P08138')"
"('P26006', 'P30101')"
"('P56945', 'Q9H2G2')"
"('P35609', 'P63261')"
"('P81605', 'O95990')"
"('P56747', 'P56746')"
"('P17612', 'P23634')"
"('O60732', 'P0C0S5')"
"('Q9UBC9', 'P25963')"
"('Q16548', 'O43521')"
"('P10275', 'Q8NF64')"
"('P23511', 'P09619')"
"('P78369', 'A6NM45')"
"('Q13315', 'Q96K21')"
"('P06401', 'P07900')"
"('O75800', 'Q8ND25')"
"('P18564', 'Q08043')"
"('P62316', 'P62304')"
"('Q9BRP8', 'Q9Y5S9')"
"('P04183', 'P56537')"
"('P62993', 'P22681')"
"('P52630', 'P24385')"
"('P61978', 'P55795')"
"('P27348', 'O43524')"
"('Q14966', 'Q96EK5')"
"('P07550', 'Q13639')"
"('P62314', 'P62308')"
"('P06454', 'Q92769')"
"('Q9BQ66', 'Q9UBX3')"
"('Q15717', 'P15692')"
"('Q00653', 'O00255')"
"('P53708', 'P46109')"
"('P01889', 'P67812')"
"('P19086', 'P21918')"
"('Q8IZP0', 'O60861')"
"('P37108', 'Q9Y478')"
"('Q13177', 'Q9Y6X8')"
"('Q13098', 'P61201')"
"('P49642', 'P25788')"
"('P08631', 'Q15393')"
"('Q9NRI5', 'P27348')"
"('P42858', 'O95163')"
"('P63218', 'O60503')"
"('Q00978', 'P42229')"
"('Q9NZC9', 'P41182')"
"('P05067', 'O43464')"
"('P20671', 'Q96A08')"
"('P33778', 'Q13547')"
"('P19012', 'Q9BTA9')"
"('Q8N983', 'P32121')"
"('P11142', 'P16871')"
"('P50395', 'Q9Y478')"
"('P01133', 'P52735')"
"('P41235', 'Q12772')"
"('P18564', 'O75369')"
"('Q9C086', 'Q8NBZ0')"
"('O14933', 'Q9ULK6')"
"('P08575', 'P27361')"
"('P20827', 'P21802')"
"('Q11203', 'P60709')"
"('P42766', 'P62945')"
"('P01889', 'Q8WUM4')"
"('P01106', 'P42772')"
"('P51970', 'O43677')"
"('P16035', 'P50281')"
"('P0C7T5', 'Q06330')"
"('P42830', 'P46092')"
"('O15116', 'Q9Y4Z0')"
"('P35030', 'Q8TEW0')"
"('P49662', 'Q9P031')"
"('P04439', 'P43632')"
"('Q96QR1', 'Q9HC24')"
"('Q9HC24', 'Q99873')"
"('Q12965', 'P14317')"
"('P02743', 'P12314')"
"('P62917', 'P62910')"
"('P61981', 'Q7Z460')"
"('Q9Y5P4', 'P35520')"
"('P01106', 'Q9H9S3')"
"('Q92569', 'P35790')"
"('Q14839', 'Q13547')"
"('Q9H171', 'Q9ULE6')"
"('Q16659', 'Q99613')"
"('O75390', 'P23508')"
"('O60262', 'P27986')"
"('P49747', 'P18084')"
"('P00533', 'Q15811')"
"('Q8IWW6', 'Q07889')"
"('P01567', 'P24394')"
"('P08575', 'P06753')"
"('O75197', 'Q9NPG1')"
"('Q9ULK4', 'Q92731')"
"('Q15286', 'P63000')"
"('Q7Z434', 'O14879')"
"('P06737', 'P84022')"
"('Q14258', 'Q9Y2X8')"
"('Q16288', 'P19174')"
"('Q9NX70', 'Q9NWA0')"
"('Q8N4E4', 'Q96LC9')"
"('Q13546', 'O15111')"
"('P55957', 'O15111')"
"('Q02790', 'Q9NR46')"
"('Q9H237', 'O96014')"
"('P15880', 'P46782')"
"('P32121', 'Q8NGF1')"
"('Q9UQL6', 'P62258')"
"('P25940', 'P05106')"
"('Q96IJ6', 'Q9Y5P6')"
"('Q16394', 'Q93063')"
"('P51681', 'P78560')"
"('P37840', 'P49841')"
"('P01375', 'Q05215')"
"('Q9UKY1', 'P61604')"
"('O14981', 'Q13573')"
"('P30153', 'P23443')"
"('P35372', 'O14610')"
"('Q8NGI7', 'P38405')"
"('P51159', 'Q9P2H0')"
"('Q99459', 'O43684')"
