negatives
"('Q93008', 'P00533')"
"('Q13616', 'P63208')"
"('P27708', 'Q9BXB1')"
"('Q7Z589', 'Q9UBL3')"
"('P08621', 'Q9NRC8')"
"('P08238', 'P62906')"
"('Q92624', 'Q9P127')"
"('P51858', 'Q9NTK5')"
"('O60812', 'Q13616')"
"('P36542', 'P39656')"
"('P16104', 'Q13315')"
"('Q9UNZ2', 'P12830')"
"('Q96RS6', 'P53618')"
"('P10155', 'P19474')"
"('O43242', 'O95817')"
"('P20073', 'P14618')"
"('Q01196', 'Q15796')"
"('P41159', 'O15389')"
"('O15117', 'Q9UI08')"
"('Q01860', 'Q96T25')"
"('Q8NC51', 'Q14164')"
"('O14980', 'Q96CS2')"
"('P13473', 'Q9BW83')"
"('P62805', 'P46100')"
"('Q12789', 'P05412')"
"('P01563', 'P10912')"
"('P49761', 'O76064')"
"('P31946', 'Q07352')"
"('Q8IXZ2', 'Q9BYD6')"
"('P41208', 'Q96DD0')"
"('Q9UBF6', 'Q9UKB1')"
"('P29692', 'Q5TC82')"
"('P43243', 'P06702')"
"('Q9UP95', 'Q9BTV4')"
"('P13010', 'Q8N6T7')"
"('O76064', 'P12004')"
"('Q02156', 'P08047')"
"('Q9UHC7', 'Q96B02')"
"('Q6P0Q8', 'P84157')"
"('Q8TD16', 'P49792')"
"('P04629', 'Q9P2I0')"
"('Q9BRT9', 'P07195')"
"('P63000', 'O60331')"
"('P62979', 'Q16659')"
"('P62258', 'P10071')"
"('P01241', 'Q6UXL0')"
"('O60674', 'Q99650')"
"('P62879', 'P63092')"
"('P24539', 'P54829')"
"('Q16643', 'P09497')"
"('Q9UI30', 'P40337')"
"('Q96RU2', 'Q13107')"
"('P19525', 'Q00526')"
"('P01571', 'P16871')"
"('Q96B97', 'A6NC98')"
"('Q8TBA6', 'P62820')"
"('O00584', 'Q9UK22')"
"('P02766', 'Q9HB58')"
"('P27658', 'Q96NS8')"
"('Q86VI3', 'P48431')"
"('Q9NYV4', 'Q8IZL9')"
"('Q68DX3', 'Q16513')"
"('O43707', 'Q92614')"
"('P04899', 'P45984')"
"('P24941', 'Q15714')"
"('Q14145', 'Q9BWT7')"
"('P23193', 'P49336')"
"('Q9P0N5', 'Q12893')"
"('P40692', 'P09211')"
"('Q9UJX2', 'P14373')"
"('Q92541', 'Q8WVC0')"
"('Q8IXT1', 'A9UHW6')"
"('P23508', 'Q04323')"
"('Q15717', 'P06454')"
"('Q96RN5', 'Q9ULK4')"
"('Q9H4I9', 'Q9Y6E2')"
"('Q14974', 'P02751')"
"('Q52LG2', 'P57678')"
"('Q96ME7', 'Q6W2J9')"
"('P10275', 'Q9NSA3')"
"('P20963', 'Q6PIZ9')"
"('Q15323', 'Q9BYQ4')"
"('P49750', 'Q9BSM1')"
"('O76064', 'Q8IZU0')"
"('Q8N726', 'Q9Y230')"
"('P52298', 'Q6NZY4')"
"('Q9Y5P4', 'P49792')"
"('P25105', 'P0DP23')"
"('O75381', 'Q14203')"
"('P55040', 'Q86U28')"
"('Q9Y575', 'P07900')"
"('Q9P2F6', 'Q8IXI1')"
"('P08397', 'Q01844')"
"('O95238', 'Q13432')"
"('Q9GZU8', 'Q9UBD0')"
"('O14757', 'Q13469')"
"('Q9UJF2', 'Q9NYF3')"
"('Q9Y5Y5', 'Q8IUN9')"
"('O96020', 'P60484')"
"('P33993', 'Q86Y97')"
"('P36578', 'Q13148')"
"('Q96K80', 'Q5SWW7')"
"('Q8NG06', 'Q8TCX1')"
"('Q9NRC8', 'P09211')"
"('Q13315', 'Q96EP1')"
"('P05015', 'Q99650')"
"('P39880', 'P06400')"
"('Q9Y5K5', 'Q96EZ8')"
"('Q9Y6Q6', 'P22681')"
"('P42858', 'Q02779')"
"('Q8N653', 'Q96JM7')"
"('Q92609', 'Q96QK1')"
"('P61353', 'O95478')"
"('P60660', 'O15111')"
"('Q9H1E5', 'Q401N2')"
"('Q9BUJ2', 'Q13148')"
"('P57078', 'P51617')"
"('P26639', 'Q9BPX7')"
"('Q8NBU5', 'Q9NWT6')"
"('Q14152', 'P35579')"
"('Q9NVD3', 'Q96AG4')"
"('Q13620', 'Q8N726')"
"('Q15643', 'Q86X19')"
"('O14639', 'Q12933')"
"('P24468', 'Q96IP4')"
"('Q96FF9', 'Q6PKG0')"
"('Q2M2I5', 'Q9NX04')"
"('O60826', 'P63261')"
"('Q9BXJ5', 'P27540')"
"('O95295', 'O43567')"
"('P62745', 'P06213')"
"('Q9Y2X3', 'P62701')"
"('Q9Y5Y2', 'Q9BYQ0')"
"('P46940', 'O94973')"
"('P05412', 'P26373')"
"('Q96GX1', 'Q5T9L3')"
"('Q9UQM7', 'P16949')"
"('Q93009', 'Q16543')"
"('Q9NZL4', 'P0DMV9')"
"('P06748', 'P62424')"
"('Q9NPF5', 'P12004')"
"('O43143', 'Q9BQ95')"
"('Q96GG9', 'P05388')"
"('Q9Y5P6', 'Q13404')"
"('Q96HQ2', 'Q16514')"
"('Q8WUM9', 'O95999')"
"('Q96EE3', 'Q12980')"
"('Q8TB72', 'Q6SPF0')"
"('P63104', 'P27448')"
"('P10276', 'P55317')"
"('P69892', 'P19320')"
"('P60896', 'Q9UHD9')"
"('P00441', 'Q9BUN8')"
"('P29372', 'Q9NVX7')"
"('O14735', 'Q15051')"
"('Q9H074', 'Q9UKX7')"
"('Q13507', 'P19174')"
"('Q9BYV2', 'Q86UP8')"
"('Q13315', 'Q8IY67')"
"('Q96D09', 'O43747')"
"('P05230', 'P36888')"
"('O75533', 'Q86XP3')"
"('O95684', 'Q8IXW5')"
"('P61011', 'Q96FW1')"
"('P04183', 'Q6P0Q8')"
"('Q8WUM4', 'Q14145')"
"('Q9HB40', 'O14732')"
"('P98179', 'Q13617')"
"('O75461', 'P60409')"
"('P62834', 'P63104')"
"('Q3V5L5', 'Q8NBS9')"
"('O75937', 'Q9ULW0')"
"('Q9BWU1', 'P51532')"
"('P12830', 'P49207')"
"('O14901', 'Q96BI3')"
"('Q99856', 'P23497')"
"('P35270', 'P30041')"
"('Q00610', 'Q6UUV7')"
"('P04629', 'P07195')"
"('Q13509', 'P16949')"
"('Q96LR5', 'Q9UKA9')"
"('P55209', 'Q9H492')"
"('Q04917', 'P30305')"
"('Q9HCP0', 'Q8IW50')"
"('Q9UHQ9', 'Q99614')"
"('P62820', 'P20648')"
"('Q9P107', 'P17081')"
"('Q9Y478', 'O43741')"
"('P61421', 'P30837')"
"('P50748', 'O75695')"
"('Q9UI26', 'Q00613')"
"('Q15717', 'P42566')"
"('Q96S15', 'P78406')"
"('Q07666', 'Q13509')"
"('Q14164', 'P31948')"
"('P24666', 'P24941')"
"('Q02108', 'Q9Y6K9')"
"('Q03060', 'Q99598')"
"('P04637', 'P20338')"
"('Q96HA8', 'P43365')"
"('P98173', 'Q8N7B6')"
"('P13667', 'Q8NBP7')"
"('Q9NZL9', 'Q15717')"
"('Q86SJ6', 'Q96GX9')"
"('Q8IWL3', 'Q7Z3C6')"
"('Q9NYL9', 'P49407')"
"('O95274', 'Q6ZRP7')"
"('Q8WTW4', 'Q7L523')"
"('Q3KNT9', 'Q99828')"
"('Q13595', 'Q9BYN8')"
"('Q96DA0', 'Q659A1')"
"('O43255', 'O94966')"
"('Q9NS69', 'Q9BWM7')"
"('P62979', 'P22314')"
"('O75379', 'Q8TF50')"
"('Q9NRG1', 'Q96G04')"
"('P06733', 'O43318')"
"('P15336', 'P28290')"
"('Q16514', 'Q96ES7')"
"('Q9H3P2', 'Q8IZ63')"
"('P09960', 'P26885')"
"('Q03164', 'Q96ST3')"
"('P05067', 'Q86XZ4')"
"('P78424', 'Q9Y3C6')"
"('P31513', 'P17676')"
"('O95155', 'O95182')"
"('Q15459', 'Q9UKV3')"
"('P12268', 'P49736')"
"('Q96GD4', 'O43521')"
"('Q9P0N5', 'Q9BXB4')"
"('Q7Z6Z7', 'Q9NRC8')"
"('Q9UBC3', 'O75925')"
"('P02766', 'P60709')"
"('P62714', 'P49407')"
"('Q8TDG4', 'O75771')"
"('Q9BYQ4', 'P32242')"
"('O95989', 'Q6ZN04')"
"('Q13509', 'Q92598')"
"('Q9UQ35', 'P55072')"
"('O95278', 'Q6VVB1')"
"('Q4KMQ1', 'P35579')"
"('P01023', 'P05108')"
"('P57678', 'Q9NY27')"
"('O95816', 'Q12933')"
"('Q9NRF8', 'O60493')"
"('Q96RG2', 'P22087')"
"('Q00597', 'P61247')"
"('P14866', 'Q96SW2')"
"('Q99798', 'P24539')"
"('Q9BTW9', 'P67936')"
"('Q8IWL3', 'O94813')"
"('Q00839', 'P54289')"
"('Q15750', 'Q15654')"
"('P40939', 'O75323')"
"('Q13416', 'Q12952')"
"('Q13795', 'P43220')"
"('P41182', 'Q92793')"
"('Q96A09', 'P78424')"
"('Q8TB45', 'P42345')"
"('O60934', 'Q92547')"
"('P03886', 'Q6ZW49')"
"('Q15118', 'Q9NPB6')"
"('Q96HF1', 'Q93098')"
"('Q96F07', 'P62993')"
"('P29692', 'Q99853')"
"('Q9NWY4', 'P56537')"
"('O75319', 'Q13242')"
"('Q6PKG0', 'Q8IVT5')"
"('P31930', 'Q8NA72')"
"('Q92844', 'Q13191')"
"('Q9Y2H9', 'P11712')"
"('Q8WXC3', 'O14920')"
"('P30154', 'Q86Y56')"
"('O15514', 'P19388')"
"('P98082', 'Q92614')"
"('P13489', 'P60981')"
"('P51148', 'P19320')"
"('Q6K0P9', 'Q9P0M6')"
"('Q15836', 'O75558')"
"('Q14839', 'P61956')"
"('Q8TCX1', 'Q9HBV2')"
"('Q9NPA5', 'Q99496')"
"('O75143', 'Q969V5')"
"('Q92995', 'Q969Q1')"
"('Q15942', 'Q9H4A3')"
"('Q96EP0', 'Q9Y6K9')"
"('O14980', 'O95067')"
"('Q6ZU80', 'Q9P1Y5')"
"('Q07960', 'Q13043')"
"('Q9Y2L1', 'P49903')"
"('P01106', 'Q9Y2G9')"
"('Q9HCU8', 'O76064')"
"('Q16795', 'O75489')"
"('O43586', 'Q86YD7')"
"('P63000', 'P30622')"
"('P48730', 'Q5SW24')"
"('P07355', 'Q9H0W5')"
"('P05067', 'Q99999')"
"('P04629', 'Q9NVH0')"
"('O95905', 'Q9NWS0')"
"('Q16254', 'Q9UBU9')"
"('P18505', 'P46459')"
"('O60543', 'Q05516')"
"('Q9UHD9', 'P55036')"
"('Q15717', 'Q9Y2D0')"
"('Q9HCU9', 'Q8NHQ1')"
"('Q9Y4A5', 'Q92831')"
"('Q0VDI3', 'P05067')"
"('Q9NRD1', 'P22626')"
"('Q96PN8', 'P55039')"
"('P04080', 'P01889')"
"('Q8WZ74', 'Q9P289')"
"('O14933', 'P43490')"
"('O95433', 'P02786')"
"('P01709', 'P01857')"
"('Q9Y3B3', 'Q9NPH3')"
"('Q9UBP6', 'O15144')"
"('Q6UY14', 'O60336')"
"('Q15475', 'Q9UI36')"
"('Q5JTW2', 'Q9UBU9')"
"('P52565', 'P09972')"
"('P08865', 'P33897')"
"('Q9UKT9', 'P46531')"
"('P03372', 'P35222')"
"('P60002', 'O43463')"
"('P51970', 'P17568')"
"('Q9BWG6', 'Q9BYU1')"
"('Q9Y2K1', 'P11142')"
"('Q15654', 'O00762')"
"('P35606', 'O43156')"
"('Q12905', 'Q9NP81')"
"('P68371', 'Q9ULC4')"
"('O75815', 'Q8NC51')"
"('P17096', 'P50579')"
"('Q86UK5', 'P61160')"
"('P19525', 'Q6PJG2')"
"('P26368', 'P14317')"
"('Q9UJ70', 'Q6UXN9')"
"('O60232', 'Q96S82')"
"('O00635', 'P11142')"
"('P49407', 'Q16352')"
"('P35244', 'O94822')"
"('Q9UHY7', 'O75928')"
"('P60370', 'P60369')"
"('Q8WWI1', 'P47755')"
"('P36542', 'P26599')"
"('Q8N6L0', 'Q8N2M4')"
"('Q5VWQ8', 'P19438')"
"('P62888', 'P62249')"
"('Q9UHD2', 'O95786')"
"('Q9Y324', 'Q92544')"
"('P22612', 'Q8NGS5')"
"('Q15532', 'P55197')"
"('P57775', 'Q02978')"
"('Q2WGJ6', 'Q96NS8')"
"('P46379', 'Q7Z434')"
"('O00311', 'Q9UBU7')"
"('P20930', 'Q8IY92')"
"('P05412', 'Q03014')"
"('P43246', 'Q9BV68')"
"('Q9NPL8', 'O43674')"
"('P78537', 'Q99624')"
"('Q13191', 'P42701')"
"('P33993', 'Q9P219')"
"('Q9NXC5', 'Q7L591')"
"('P61224', 'P51693')"
"('Q15029', 'Q9NR30')"
"('Q8WXD5', 'P62316')"
"('P26368', 'Q9BUJ2')"
"('Q8N6T3', 'P43351')"
"('Q13227', 'Q96RI1')"
"('P08700', 'P14784')"
"('O94888', 'P54727')"
"('P98179', 'O14818')"
"('Q92879', 'P49336')"
"('P02741', 'Q02539')"
"('O94782', 'Q6ZVD8')"
"('P83731', 'O00469')"
"('P59022', 'Q92922')"
"('Q99708', 'P56545')"
"('Q9BPW4', 'Q92754')"
"('P55209', 'Q9UK17')"
"('Q9UKB1', 'Q16540')"
"('P27482', 'Q96NX5')"
"('Q9UGI0', 'O95714')"
"('P48023', 'P15884')"
"('Q9H4B7', 'Q9NY25')"
"('Q8NHV4', 'P22626')"
"('Q6P1L8', 'P82664')"
"('Q14129', 'Q8HWS3')"
"('Q9GZQ8', 'P35527')"
"('P42677', 'Q13151')"
"('P41229', 'Q8N1G0')"
"('Q6IQ23', 'Q99829')"
"('Q14524', 'P0DP23')"
"('Q9H981', 'Q9H9F9')"
"('P60033', 'Q9Y281')"
"('Q9UDV6', 'Q70SY1')"
"('P11021', 'P26038')"
"('O60880', 'P08581')"
"('Q8WUN7', 'Q9NRX2')"
"('P16220', 'Q86UK5')"
"('P42694', 'Q9H4W6')"
"('Q15020', 'O43172')"
"('P01889', 'Q16630')"
"('Q2KHM9', 'Q9NVX0')"
"('P27694', 'P60709')"
"('P32121', 'P55795')"
"('Q3LI66', 'Q9BQY4')"
"('Q9BYV2', 'Q92882')"
"('Q13616', 'P25787')"
"('Q96H55', 'Q09666')"
"('Q9BXL8', 'Q00005')"
"('Q92845', 'Q9BUQ8')"
"('Q6NYC8', 'Q8N1B4')"
"('O43791', 'P03372')"
"('P54829', 'P78383')"
"('Q9BYN8', 'P82650')"
"('P32121', 'P41597')"
"('Q9UBN6', 'Q13310')"
"('Q9C029', 'P50895')"
"('Q9HC77', 'Q6DN90')"
"('Q9P2W9', 'Q96AJ1')"
"('Q6UVJ0', 'O43172')"
"('P62136', 'Q00604')"
"('Q9UBU9', 'Q6P1M0')"
"('Q8WU90', 'Q9P2K1')"
"('Q9H0E2', 'Q96D03')"
"('Q03135', 'O75955')"
"('Q9Y478', 'Q49AN0')"
"('Q7Z7L7', 'O75436')"
"('Q7L014', 'Q5T4S7')"
"('P46108', 'P08727')"
"('Q9BT49', 'Q8IUH5')"
"('Q9H079', 'Q9BQE3')"
"('P49768', 'P49810')"
"('Q06124', 'Q9Y3P8')"
"('O75530', 'Q06587')"
"('P03372', 'O60563')"
"('P07550', 'Q14974')"
"('Q8ND61', 'Q9NR09')"
"('Q9NYJ8', 'Q9NPA5')"
"('P35226', 'P15531')"
"('Q9GZX7', 'P24522')"
"('Q14011', 'Q15428')"
"('Q9H6L2', 'Q6UX41')"
"('Q7Z3S9', 'P08246')"
"('O95751', 'Q96M91')"
"('O00165', 'O43572')"
"('O95376', 'Q2NL67')"
"('Q9BYR3', 'Q6L8G4')"
"('P62750', 'Q9Y3U8')"
"('P60411', 'Q969U6')"
"('Q3LI70', 'O95872')"
"('Q9HCE1', 'Q9UKM9')"
"('Q9BW66', 'Q9BX70')"
"('O60216', 'P78371')"
"('Q9Y5P6', 'Q9NVS9')"
"('P54253', 'Q03989')"
"('Q5SZK8', 'Q8NBA8')"
"('Q12905', 'P11021')"
"('Q6P5Z2', 'P67775')"
"('Q9HCE1', 'Q9BUB4')"
"('P78371', 'Q99759')"
"('Q8TES7', 'Q9UDY2')"
"('Q15554', 'Q96AP0')"
"('Q15058', 'Q9NSK0')"
"('O95990', 'Q9BQ66')"
"('Q8NHW5', 'P62266')"
"('P62979', 'P60866')"
"('Q8N4X5', 'Q9BSI4')"
"('Q13618', 'Q96KV7')"
"('Q9UHX1', 'Q99996')"
"('P22626', 'Q15717')"
"('Q9UKV5', 'Q9BZF1')"
"('P62258', 'Q712K3')"
"('Q92878', 'Q13573')"
"('P57678', 'Q8N715')"
"('P42679', 'P10721')"
"('P63172', 'O95425')"
"('Q8IX12', 'Q13247')"
"('Q86WT1', 'Q3KP44')"
"('Q16385', 'Q99996')"
"('P0CG06', 'P01857')"
"('Q92731', 'Q96ST3')"
"('Q13315', 'Q7L590')"
"('P30049', 'P56385')"
"('Q9UK45', 'O43172')"
"('P15336', 'P25490')"
"('Q8N162', 'O95817')"
"('Q96E35', 'P14373')"
"('P49407', 'O15446')"
"('Q8TCE9', 'Q969V4')"
"('Q96KR1', 'Q92905')"
"('P55209', 'P62750')"
"('Q9ULK4', 'Q15008')"
"('Q13162', 'Q9H0R8')"
"('Q5S007', 'P35354')"
"('P27635', 'Q9Y5A9')"
"('Q9BWD1', 'Q16836')"
"('P32745', 'P0DMV8')"
"('Q5THR3', 'Q99497')"
"('Q99615', 'P09493')"
"('P63010', 'P13987')"
"('Q6UWL2', 'Q9NRD1')"
"('Q00013', 'Q96LW4')"
"('O14735', 'O75503')"
"('Q9HD42', 'Q9C0E8')"
"('Q8IY92', 'Q9BTT6')"
"('Q9UNX3', 'P47897')"
"('P0C0S5', 'P0C1H6')"
"('Q16777', 'Q03468')"
"('P57678', 'Q16637')"
"('P15391', 'P0CAP2')"
"('Q9UHB6', 'Q9UBU9')"
"('Q14103', 'P26599')"
"('P55957', 'P99999')"
"('Q05639', 'P60033')"
"('Q06830', 'P29401')"
"('P78527', 'Q9BSI4')"
"('O75578', 'Q9HBI0')"
"('Q9BTL3', 'Q8IUC2')"
"('Q9BT78', 'P34947')"
"('Q14527', 'Q9Y5J5')"
"('Q9UKB1', 'Q06203')"
"('Q9P2E3', 'Q15118')"
"('Q5T7P8', 'Q8WXG6')"
"('O14980', 'Q5JU85')"
"('P19320', 'P31269')"
"('Q15334', 'Q96AP0')"
"('Q9Y3Y2', 'Q15022')"
"('Q9Y3A4', 'P32969')"
"('Q13185', 'Q9UER7')"
"('Q06830', 'P54274')"
"('P22415', 'P61244')"
"('P05412', 'P52565')"
"('Q8N490', 'Q8NAN2')"
"('P06748', 'Q96JB5')"
"('Q68CZ1', 'Q9BVI4')"
"('P61006', 'Q9Y512')"
"('Q00688', 'Q00987')"
"('Q9NW61', 'P05067')"
"('P34897', 'Q5W0Q7')"
"('Q8N1V2', 'Q8WVJ2')"
"('Q99459', 'P53999')"
"('O14757', 'P12004')"
"('Q07955', 'Q9Y6M5')"
"('P55854', 'Q05086')"
"('Q14103', 'O60888')"
"('Q99622', 'P21399')"
"('P10124', 'Q8NHQ1')"
"('Q99700', 'Q13772')"
"('Q96AQ6', 'Q9UGM1')"
"('O43602', 'P62136')"
"('P12830', 'Q9Y2J2')"
"('Q03252', 'O94817')"
"('Q96BD5', 'Q6NSJ2')"
"('Q8TD55', 'Q8NFF5')"
"('Q00987', 'Q03468')"
"('Q8NGI4', 'Q9P2W3')"
"('P67809', 'Q13283')"
"('Q8IW41', 'P49137')"
"('P09467', 'Q07817')"
"('Q9NR56', 'P05067')"
"('O95467', 'O60262')"
"('Q9UBE0', 'Q53GS9')"
"('Q14587', 'Q06330')"
"('P62258', 'O75312')"
"('Q99496', 'Q14444')"
"('P10809', 'Q96EB6')"
"('P20749', 'P01100')"
"('Q8NI35', 'Q9H4B6')"
"('Q96NC0', 'P50222')"
"('O75525', 'Q15637')"
"('P37173', 'Q9H223')"
"('Q12800', 'P28482')"
"('Q8NAV1', 'Q14181')"
"('P05387', 'P42766')"
"('O43638', 'P35453')"
"('Q96L50', 'P51148')"
"('P35244', 'P20700')"
"('P42772', 'Q9GZT8')"
"('P35580', 'Q9BSJ8')"
"('Q86Y39', 'Q86X76')"
"('Q53RT3', 'Q13617')"
"('P12109', 'P06756')"
"('O15525', 'P08670')"
"('Q96QH2', 'P01023')"
"('Q92905', 'P31689')"
"('Q8TEU7', 'Q12923')"
"('Q15843', 'P35637')"
"('P49773', 'P15374')"
"('Q96CS3', 'P40855')"
"('Q9BWD1', 'Q9NP77')"
"('Q06830', 'Q15022')"
"('P0DP25', 'P19429')"
"('P26639', 'Q7Z6Z7')"
"('O75140', 'Q96IQ9')"
"('P0DP24', 'P63027')"
"('P63104', 'Q6ICG6')"
"('P24071', 'Q8IYS5')"
"('Q9BVK6', 'O75533')"
"('Q01664', 'P56282')"
"('P01100', 'P47712')"
"('O95816', 'P23258')"
"('O14965', 'Q6ZNB6')"
"('P27361', 'P63000')"
"('P55082', 'Q8NBA8')"
"('Q9HAT0', 'Q9UHL3')"
"('O14640', 'Q9HCE7')"
"('P30050', 'P17931')"
"('P07948', 'P05129')"
"('Q5T8P6', 'Q3V6T2')"
"('Q13310', 'Q13618')"
"('Q09028', 'Q8IZL9')"
"('Q9BTE3', 'Q9NXL9')"
"('Q13224', 'P35609')"
"('Q69YQ0', 'P25963')"
"('Q96FA3', 'Q15735')"
"('P17676', 'P53567')"
"('O00257', 'Q99741')"
"('O96008', 'Q9Y6E7')"
"('Q9BV73', 'Q16531')"
"('Q03154', 'Q9NUG6')"
"('Q93062', 'O43189')"
"('P25398', 'P62979')"
"('Q96AA8', 'Q96HA8')"
"('P37287', 'O95274')"
"('P24928', 'P25963')"
"('Q8WXE1', 'Q9BTP7')"
"('Q9UQM7', 'A1A580')"
"('Q13049', 'P62837')"
"('Q5HYI8', 'Q9H2H9')"
"('Q9Y6G5', 'Q9UBI1')"
"('P54257', 'Q13501')"
"('P01036', 'Q9UHD9')"
"('P30101', 'O75665')"
"('Q99816', 'Q15233')"
"('P05412', 'Q9NZI8')"
"('O95801', 'Q9H2G2')"
"('Q5JWF2', 'Q99615')"
"('Q96B26', 'Q9GZX7')"
"('Q8TC44', 'O95816')"
"('O60664', 'Q9UJU6')"
"('Q16531', 'Q96CS3')"
"('Q13526', 'Q9UI15')"
"('Q8ND90', 'O14530')"
"('P05187', 'Q5TA77')"
"('Q8WWY8', 'Q9NXH9')"
"('Q96S97', 'Q9BVX2')"
"('P78371', 'Q13573')"
"('Q9NYU2', 'Q13616')"
"('P51965', 'Q99728')"
"('P52799', 'P29323')"
"('Q68CZ1', 'Q5VSY0')"
"('P19387', 'P36954')"
"('Q9C0F1', 'Q6P158')"
"('Q8IYT8', 'Q16643')"
"('P62269', 'P62993')"
"('Q96E29', 'P08247')"
"('P61981', 'Q3LI72')"
"('P78352', 'Q13224')"
"('Q9BTT6', 'Q9NY12')"
"('P30837', 'Q5FBB7')"
"('Q9C0F1', 'Q96SQ5')"
"('Q96D46', 'Q8IY92')"
"('Q9Y6A5', 'P07199')"
"('Q15717', 'Q16690')"
"('Q9H171', 'Q9NRG4')"
"('Q9UM54', 'Q6ZVM7')"
"('Q5VY43', 'Q7Z417')"
"('Q14653', 'P49327')"
"('O76003', 'Q6NX45')"
"('P13727', 'Q8N4L4')"
"('O00764', 'O60749')"
"('Q9ULV4', 'P30101')"
"('Q9Y230', 'Q9UDY4')"
"('Q9UMX0', 'Q8TD06')"
"('Q9H9Q2', 'Q13287')"
"('P56545', 'Q63HK5')"
"('P32239', 'Q06124')"
"('Q13573', 'Q6P2Q9')"
"('Q96F07', 'P06730')"
"('Q9Y478', 'P54646')"
"('P05388', 'Q13618')"
"('Q99570', 'Q99624')"
"('Q9H8Y8', 'Q96TC7')"
"('Q8TD10', 'Q9H0I2')"
"('Q9NPB6', 'Q96II8')"
"('P53597', 'P01008')"
"('Q66GS9', 'Q9UKL0')"
"('Q13325', 'P02649')"
"('Q8WUN7', 'P07902')"
"('P68431', 'Q16576')"
"('Q7Z3J2', 'P35613')"
"('Q86UF1', 'Q6IQ23')"
"('P18827', 'O00488')"
"('P09651', 'P13645')"
"('Q11201', 'P42229')"
"('Q9H3U1', 'O00159')"
"('Q96HR8', 'Q9UMF0')"
"('Q9BVK8', 'P43220')"
"('O75487', 'P24863')"
"('P15336', 'P30048')"
"('Q96CS2', 'O14950')"
"('Q5TCX8', 'Q14966')"
"('Q9NTJ4', 'Q86Y33')"
"('P68400', 'Q96EZ8')"
"('P38646', 'P38919')"
"('P38646', 'P47985')"
"('P19838', 'Q15365')"
"('Q9NP87', 'P51965')"
"('Q86XR8', 'P61626')"
"('Q9H334', 'P24844')"
"('Q96CF2', 'Q8WUM4')"
"('Q13131', 'Q9UKX7')"
"('P27824', 'P14867')"
"('Q92769', 'P29375')"
"('Q9UPP5', 'Q16594')"
"('Q92905', 'Q9UJX6')"
"('Q8IUH5', 'Q9UHC1')"
"('Q15078', 'Q01581')"
"('P47914', 'P62987')"
"('O15372', 'O60573')"
"('Q8NAF0', 'Q86U06')"
"('P60369', 'Q8NDP4')"
"('P78560', 'Q8NEU8')"
"('Q16650', 'O14936')"
"('Q96QS3', 'Q8NAN2')"
"('O95376', 'Q9H4M9')"
"('O14745', 'P62829')"
"('Q96BT7', 'P05067')"
"('P46934', 'P63000')"
"('Q9HCE1', 'Q6N063')"
"('Q9BZE4', 'Q9BVJ6')"
"('P55072', 'O60678')"
"('Q9H160', 'P84243')"
"('Q92966', 'O14980')"
"('P38919', 'P35527')"
"('P08581', 'P08631')"
"('P39210', 'P11233')"
"('Q9NUX5', 'Q9Y281')"
"('Q9UBU9', 'P61289')"
"('Q9Y277', 'P12236')"
"('Q9UI42', 'Q9NP90')"
"('P36405', 'Q14191')"
"('Q9HCS7', 'Q12874')"
"('P09651', 'Q6UXN9')"
"('Q9BRU9', 'P14373')"
"('P14555', 'P45974')"
"('P00338', 'O15264')"
"('P15586', 'P06241')"
"('P24941', 'Q9UQR0')"
"('P46379', 'O00139')"
"('Q15555', 'Q14203')"
"('P01040', 'P23490')"
"('Q92973', 'P24588')"
"('P15336', 'P06400')"
"('Q9UKV0', 'O75367')"
"('Q13315', 'Q92575')"
"('P24941', 'Q92614')"
"('Q8NFT6', 'P60484')"
"('Q86TI2', 'P04629')"
"('Q15833', 'Q9NP77')"
"('O43920', 'Q9BUB7')"
"('P54274', 'Q92736')"
"('P62258', 'P01106')"
"('P01857', 'O75364')"
"('O75787', 'Q8WUF5')"
"('Q14571', 'P47755')"
"('Q9Y250', 'P61024')"
"('P04637', 'O15355')"
"('O75116', 'O14986')"
"('Q9P2G9', 'Q13618')"
"('P62266', 'P20618')"
"('P11274', 'P60953')"
"('Q14213', 'P84022')"
"('Q00535', 'Q9UM11')"
"('P17252', 'Q9BZL6')"
"('P83731', 'Q93034')"
"('P07737', 'Q9C019')"
"('Q9NNX6', 'Q08AM6')"
"('P53350', 'P28066')"
"('P12814', 'P48039')"
"('Q96N67', 'Q9H0W5')"
"('Q14807', 'O60337')"
"('Q9NQ31', 'Q04206')"
"('Q9UJX6', 'O95067')"
"('O15498', 'Q8N6S5')"
"('P63167', 'Q9UKI8')"
"('Q9BVJ6', 'P62310')"
"('P24941', 'O43242')"
"('Q6NW29', 'Q15717')"
"('Q16539', 'Q9H1K0')"
"('Q13422', 'Q15014')"
"('P18075', 'P60328')"
"('P62891', 'P05388')"
"('P27635', 'Q9UI10')"
"('Q9GZS1', 'Q53T94')"
"('Q96JN0', 'Q9HC52')"
"('P46781', 'P61927')"
"('P23467', 'P09382')"
"('P49639', 'P17482')"
"('Q8NAT2', 'P49736')"
"('P09493', 'Q8WXA3')"
"('P26232', 'Q04917')"
"('P61978', 'Q9BUJ2')"
"('Q7Z6Z7', 'Q92585')"
"('Q03164', 'P46527')"
"('Q9NXZ2', 'Q00341')"
"('Q96IQ9', 'Q96NS8')"
"('Q9BVA0', 'P68371')"
"('P45985', 'Q8TEQ6')"
