negatives
"('P61978', 'Q9Y297')"
"('P45973', 'Q14739')"
"('O14717', 'P58107')"
"('Q9NVI7', 'P20333')"
"('Q12873', 'Q9UKY1')"
"('O95429', 'P19438')"
"('P0C7T5', 'O75376')"
"('O75448', 'Q9UBS9')"
"('Q96T76', 'O43395')"
"('P0DP24', 'P49407')"
"('O95721', 'Q01844')"
"('P06454', 'Q504Q3')"
"('Q9BXY8', 'O95678')"
"('P23634', 'Q6DKI2')"
"('P63215', 'O14807')"
"('P49327', 'Q16526')"
"('Q9Y597', 'Q5TCZ1')"
"('P56192', 'Q9Y478')"
"('Q01094', 'P04637')"
"('O60831', 'Q8IWL3')"
"('Q9UGI9', 'Q53ET0')"
"('Q5T5C0', 'Q13277')"
"('Q8WZA2', 'Q9P2N4')"
"('O43432', 'Q6PD62')"
"('P07550', 'P62873')"
"('P00533', 'P35354')"
"('Q9UJU5', 'Q14919')"
"('Q9Y4B4', 'Q13285')"
"('Q96AQ6', 'P49069')"
"('Q13206', 'Q9NRC8')"
"('O75947', 'Q8WWC4')"
"('Q13007', 'P16871')"
"('P09016', 'Q8TBC5')"
"('O60318', 'Q9NSK0')"
"('Q92890', 'Q9Y5A7')"
"('P09429', 'Q9H967')"
"('P61247', 'Q96HE9')"
"('Q01844', 'P54709')"
"('Q9NV56', 'Q9BQ75')"
"('Q9BZE4', 'Q86VP6')"
"('Q96GD4', 'Q69YH5')"
"('Q9BVJ6', 'Q9Y3B4')"
"('Q9Y4P8', 'Q01813')"
"('Q15717', 'Q9H492')"
"('P0DI81', 'P13929')"
"('P20701', 'Q05397')"
"('Q9NNW5', 'Q9P0N5')"
"('P52597', 'Q6P1W5')"
"('P20936', 'Q96QB1')"
"('Q9P2P5', 'Q8WUU5')"
"('P34897', 'Q96ST2')"
"('P02549', 'P29353')"
"('Q15172', 'Q9H246')"
"('Q86Z02', 'Q8TDD1')"
"('Q7L3B6', 'Q9P260')"
"('Q9BTE1', 'O00399')"
"('Q9NTM9', 'Q14697')"
"('P54920', 'P16871')"
"('P34932', 'Q92598')"
"('Q14207', 'P78396')"
"('O95433', 'P62263')"
"('P20823', 'Q9H0N5')"
"('Q00325', 'Q99805')"
"('Q9UM47', 'P62937')"
"('Q8WU90', 'Q9UNN5')"
"('P08865', 'P62424')"
"('Q9Y6M9', 'P39210')"
"('Q9ULR0', 'Q96DI7')"
"('Q96NL6', 'P50993')"
"('Q9H0N5', 'Q8IUE0')"
"('O00459', 'O95199')"
"('P31260', 'P05423')"
"('P48643', 'Q6RFH8')"
"('P46940', 'Q03001')"
"('P63010', 'P58107')"
"('Q02880', 'Q93034')"
"('Q07869', 'P63279')"
"('O95967', 'Q5VTD9')"
"('P98082', 'Q14457')"
"('Q9BT43', 'P50222')"
"('O00716', 'Q9BPX3')"
"('Q8IZH2', 'O75886')"
"('Q8IWF2', 'P78527')"
"('Q92629', 'Q16585')"
"('P49286', 'Q9H8M9')"
"('Q5T7P8', 'Q9BZW7')"
"('Q8N8S7', 'Q13263')"
"('P63151', 'Q6NZY4')"
"('Q8TB45', 'Q9UKB1')"
"('Q9H9S0', 'O15371')"
"('Q14498', 'P08621')"
"('Q15818', 'P67775')"
"('O00170', 'P13385')"
"('O75030', 'P19532')"
"('P62837', 'Q9UGP5')"
"('Q9Y2Q9', 'Q9Y6A4')"
"('Q96MA6', 'Q96LA8')"
"('Q15717', 'Q4VC44')"
"('Q08379', 'O15169')"
"('P60410', 'Q9BQ24')"
"('Q05D60', 'P63165')"
"('Q9Y3B3', 'P57727')"
"('Q15436', 'P48023')"
"('Q9BSC4', 'Q6VAB6')"
"('Q8IUH5', 'P01116')"
"('P32322', 'P35637')"
"('P62993', 'Q13561')"
"('P31947', 'Q9P2M7')"
"('Q5TBB1', 'Q8N6N3')"
"('Q07890', 'O15144')"
"('Q8N5M9', 'Q9P0N5')"
"('Q9Y2J2', 'Q8IYB3')"
"('O00189', 'P49354')"
"('P11441', 'P62888')"
"('P22087', 'P55769')"
"('Q9UKN8', 'O75530')"
"('P06400', 'Q66K89')"
"('P46736', 'Q15329')"
"('Q7L5N1', 'Q8NEZ5')"
"('O95199', 'P63279')"
"('P35270', 'P27348')"
"('Q86VQ3', 'P35638')"
"('Q9Y289', 'Q86X19')"
"('Q9BSF8', 'Q9UKV3')"
"('Q03164', 'Q92922')"
"('Q96P70', 'Q68CZ1')"
"('Q09472', 'P02751')"
"('O00329', 'Q9H1I8')"
"('Q9H974', 'Q02338')"
"('P52306', 'P63096')"
"('Q15797', 'Q8NCP5')"
"('Q8NFC6', 'Q14134')"
"('P50914', 'P46782')"
"('Q14258', 'P16410')"
"('Q92734', 'Q15811')"
"('P07199', 'Q8IZT6')"
"('Q8IYB3', 'Q9H9Z2')"
"('Q9BUZ4', 'P78317')"
"('P60484', 'P49411')"
"('P43146', 'O60911')"
"('Q14541', 'Q9UJW3')"
"('P55060', 'Q9UHD1')"
"('P18124', 'O00567')"
"('Q6IN85', 'Q9BWD1')"
"('Q00796', 'P52209')"
"('P31689', 'Q9Y2Q3')"
"('Q96GX1', 'Q9Y394')"
"('Q9H4P4', 'Q13049')"
"('Q03164', 'Q9H4L4')"
"('Q14847', 'Q96AP0')"
"('P13797', 'O60493')"
"('Q9UBM7', 'P04626')"
"('P46937', 'Q9UKK9')"
"('P27348', 'Q9H9J4')"
"('Q9NRC8', 'Q02539')"
"('Q6DKK2', 'Q9P286')"
"('P50213', 'P54274')"
"('Q96PK6', 'Q9HCE1')"
"('P0DP25', 'Q14164')"
"('P09651', 'P67809')"
"('Q13077', 'Q3ZCQ8')"
"('P13725', 'Q14626')"
"('P54259', 'Q9ULU4')"
"('Q9BYX4', 'Q15365')"
"('O14964', 'O95155')"
"('Q01094', 'P10415')"
"('Q05639', 'Q9NYY3')"
"('Q9NZI8', 'Q92905')"
"('Q9Y2C5', 'P49736')"
"('Q6P2C8', 'O75478')"
"('Q9UPT9', 'O95274')"
"('P32969', 'P56537')"
"('Q17RB8', 'P04792')"
"('Q9BRX9', 'P28482')"
"('Q13315', 'P17098')"
"('P07333', 'O95231')"
"('Q14954', 'Q95604')"
"('P52209', 'P07237')"
"('P07900', 'Q13523')"
"('Q96JM7', 'O75461')"
"('P05067', 'P62280')"
"('P52815', 'P0DPB5')"
"('Q96RT1', 'P22681')"
"('O00257', 'P27348')"
"('Q5U5Q3', 'Q14152')"
"('Q86VP1', 'P55072')"
"('Q9UBN7', 'P14373')"
"('P22897', 'P20648')"
"('Q13261', 'P29597')"
"('P11474', 'Q9Y4A5')"
"('P13611', 'Q96GW7')"
"('P35968', 'Q9Y297')"
"('Q16787', 'P05556')"
"('Q8IWV7', 'Q9UBU9')"
"('O14561', 'P13804')"
"('P11308', 'O14979')"
"('Q02078', 'Q96A08')"
"('Q14152', 'Q9BV68')"
"('Q9P2N2', 'P48039')"
"('O60496', 'Q92835')"
"('Q5VVX9', 'Q8WU17')"
"('P43088', 'Q14344')"
"('Q15046', 'Q5K651')"
"('Q7Z7A1', 'P61020')"
"('Q96JN2', 'Q9NP66')"
"('P41273', 'P13598')"
"('O00501', 'O75508')"
"('O00459', 'P42336')"
"('Q96LY2', 'Q99666')"
"('Q13227', 'Q9ULX6')"
"('P62280', 'P49207')"
"('Q9C0D9', 'Q15717')"
"('Q86SZ2', 'Q99798')"
"('O00267', 'O15514')"
"('Q9H5J8', 'Q96JC9')"
"('P62854', 'P05388')"
"('Q13435', 'P53618')"
"('Q96I25', 'Q01860')"
"('P50150', 'P54646')"
"('P03372', 'O43513')"
"('Q96T23', 'Q15796')"
"('Q00613', 'Q14683')"
"('P07814', 'Q9H492')"
"('P31327', 'P15884')"
"('P11021', 'Q96GG9')"
"('Q96PK6', 'Q9HAU4')"
"('Q9H2X6', 'P0DMV8')"
"('Q99848', 'Q9H2P0')"
"('Q92833', 'Q9Y483')"
"('Q13115', 'O15264')"
"('Q7Z6Z7', 'Q13107')"
"('P19623', 'P02751')"
"('O95718', 'P12236')"
"('Q9Y2K1', 'P62280')"
"('Q5VSL9', 'Q9ULQ0')"
"('P50222', 'P15408')"
"('P43631', 'Q14953')"
"('Q8IYE1', 'Q15311')"
"('Q9UQF2', 'O43318')"
"('P68400', 'Q9H6Y2')"
"('P51532', 'Q92614')"
"('Q6ZW31', 'O75420')"
"('Q6NUM9', 'O43291')"
"('Q01844', 'Q92567')"
"('Q12967', 'Q15118')"
"('P42766', 'P61353')"
"('Q14155', 'P15153')"
"('P06241', 'Q9Y6W5')"
"('O95644', 'Q92785')"
"('P30038', 'P06733')"
"('O75865', 'P48553')"
"('Q92905', 'Q7Z2W4')"
"('Q5BJF6', 'P53350')"
"('P29558', 'O15198')"
"('O75369', 'P53708')"
"('Q9ULA0', 'O60343')"
"('P84103', 'P26599')"
"('O95721', 'O15400')"
"('P06753', 'P12532')"
"('P0DP24', 'P30504')"
"('O75385', 'Q96PV0')"
"('O43542', 'Q86UK7')"
"('Q8IWX8', 'Q5S007')"
"('Q15643', 'Q14324')"
"('P60411', 'P51504')"
"('P14373', 'Q17RB8')"
"('P26038', 'P26368')"
"('Q00796', 'P04278')"
"('Q96EQ0', 'P10451')"
"('Q92616', 'Q8NBM4')"
"('Q9NQC3', 'Q3SXM5')"
"('P10914', 'P05161')"
"('O95274', 'Q12767')"
"('Q8NCW6', 'Q9H6D8')"
"('Q9Y5Q3', 'Q9NPA5')"
"('P17947', 'Q01892')"
"('A8MV81', 'Q17RD7')"
"('O75665', 'Q86VQ0')"
"('P01241', 'P00533')"
"('P52701', 'P39748')"
"('P55072', 'P10275')"
"('Q86VN1', 'Q9UKK6')"
"('Q13868', 'Q14974')"
"('P35544', 'P62701')"
"('Q13322', 'Q92600')"
"('Q9GZQ8', 'O95714')"
"('P60709', 'Q9H981')"
"('P42285', 'Q5JTH9')"
"('Q99959', 'P05783')"
"('Q9H160', 'Q71DI3')"
"('Q9UJS0', 'O00483')"
"('Q9Y228', 'P48643')"
"('Q16623', 'Q96C28')"
"('Q8IYB3', 'P52272')"
"('P41227', 'Q5H9L4')"
"('Q8IU60', 'Q05639')"
"('O95292', 'P23771')"
"('Q13535', 'P54277')"
"('P02545', 'P33992')"
"('Q99626', 'Q16819')"
"('P14598', 'P60484')"
"('P48382', 'Q9H9E1')"
"('Q8NC44', 'P48047')"
"('Q9BW61', 'Q13610')"
"('O95819', 'P16333')"
"('Q5VTR2', 'Q6P1J9')"
"('Q99714', 'Q02218')"
"('Q9NZC7', 'P31025')"
"('P60410', 'Q9BQ89')"
"('Q14134', 'Q9UMR2')"
"('O75381', 'Q9NRH3')"
"('P02788', 'Q15744')"
"('Q9BYX7', 'P63104')"
"('P33316', 'Q03181')"
"('P34059', 'P22304')"
"('P0DMV9', 'P08473')"
"('Q7L0Q8', 'Q9BYC2')"
"('Q01094', 'Q16654')"
"('Q9UPG8', 'Q9UN19')"
"('O15297', 'Q96J88')"
"('Q9UGL9', 'Q9NRQ2')"
"('P08708', 'P05386')"
"('Q9UI09', 'P03891')"
"('P20671', 'O95931')"
"('P26368', 'P54253')"
"('Q9NYP9', 'Q13155')"
"('P54709', 'Q15008')"
"('P05976', 'P19320')"
"('Q9NQR4', 'P52815')"
"('P62753', 'P02751')"
"('P48736', 'P61073')"
"('P60369', 'Q8TBZ8')"
"('P42229', 'Q92731')"
"('O43166', 'P56524')"
"('Q969Q1', 'P13929')"
"('P06744', 'P24941')"
"('P33992', 'Q02413')"
"('O43865', 'Q9Y2Z0')"
"('P56199', 'P26012')"
"('O95467', 'P40145')"
"('P04908', 'Q9HC52')"
"('P51553', 'P50213')"
"('Q9UKX3', 'Q08379')"
"('P17301', 'P35968')"
"('P09497', 'Q96H55')"
"('Q96DT7', 'Q9Y4Z0')"
"('O15357', 'P68104')"
"('Q92731', 'Q13439')"
"('Q9NXI6', 'P62837')"
"('Q14974', 'P55060')"
"('O43189', 'P68431')"
"('O14965', 'P49810')"
"('Q8IYI6', 'Q9BYU1')"
"('Q6P2E9', 'Q8WX92')"
"('Q9NRP4', 'Q9NPH0')"
"('Q9UPW6', 'Q12948')"
"('Q14722', 'Q13303')"
"('Q6NT76', 'Q9Y3B7')"
"('P08047', 'P06401')"
"('P04629', 'P40818')"
"('P15941', 'Q15303')"
"('P01106', 'P09603')"
"('Q9NRD1', 'Q8IYK4')"
"('Q8TBB1', 'Q96B26')"
"('Q9UL18', 'F7VJQ1')"
"('Q9Y4Y9', 'Q9UK45')"
"('P02533', 'Q8N6Y0')"
"('Q13573', 'P61964')"
"('P50542', 'Q13011')"
"('P78536', 'Q99075')"
"('Q14994', 'P51843')"
"('Q9NYF5', 'P62258')"
"('Q12772', 'Q9UBW7')"
"('Q8NEU8', 'Q9BYZ2')"
"('Q93062', 'Q8WVV9')"
"('O43248', 'Q9UQL6')"
"('P56377', 'Q14677')"
"('P09661', 'O75147')"
"('P0C7P0', 'O94925')"
"('P42357', 'Q01860')"
"('Q9H8T0', 'P00533')"
"('P78382', 'Q9H3P7')"
"('Q15154', 'Q2M1P5')"
"('Q15323', 'P61981')"
"('Q9HCN4', 'Q16531')"
"('Q9BV73', 'P62318')"
"('P08579', 'Q13435')"
"('O60260', 'P82650')"
"('P61586', 'Q92499')"
"('P22352', 'Q9UMX0')"
"('Q68D86', 'Q5JST6')"
"('P12980', 'P14406')"
"('Q15029', 'Q92905')"
"('P01912', 'Q30154')"
"('P32969', 'P62249')"
"('Q9GZT3', 'Q9BQ83')"
"('P61218', 'Q96HR3')"
"('Q8IUQ4', 'Q15819')"
"('Q8IYB0', 'P05067')"
"('P68104', 'Q15796')"
"('Q9Y366', 'Q96LJ8')"
"('P09758', 'O95471')"
"('O76003', 'Q9BYR2')"
"('Q16348', 'P61968')"
"('P78358', 'O95231')"
"('Q9UKP5', 'Q99496')"
"('P63244', 'O14730')"
"('P41182', 'Q9NQT8')"
"('O95239', 'P62807')"
"('Q96EQ8', 'P62837')"
"('Q9UQL6', 'Q9UQE7')"
"('Q13797', 'P46109')"
"('O14980', 'Q9NX24')"
"('P55318', 'O00148')"
"('Q14943', 'P20930')"
"('Q9H0R8', 'Q9UKV8')"
"('Q9BRR8', 'O15078')"
"('P22626', 'Q96SW2')"
"('P61313', 'P62891')"
"('P54252', 'P98177')"
"('P38936', 'O94921')"
"('P35226', 'Q96H79')"
"('Q86VP6', 'Q9BVP2')"
"('P30153', 'Q03113')"
"('P27348', 'Q8WUI4')"
"('Q9Y6G9', 'O95613')"
"('O14807', 'O43157')"
"('O60583', 'Q9UHB7')"
"('Q96A72', 'B2RXF5')"
"('P35579', 'P51572')"
"('Q00653', 'Q14164')"
"('O43447', 'O95816')"
"('P24941', 'Q01167')"
"('Q9UHB7', 'A5YKK6')"
"('Q92616', 'P20333')"
"('Q13489', 'Q9UNH6')"
"('Q49AN0', 'O00327')"
"('Q5VX71', 'A2RU67')"
"('Q9NP79', 'P04629')"
"('P51170', 'O00308')"
"('P51148', 'Q8WY36')"
"('Q01094', 'Q9UBI4')"
"('Q02539', 'P05412')"
"('P62847', 'P62979')"
"('Q9NTJ3', 'Q14164')"
"('P51965', 'Q9ULK6')"
"('P49768', 'P10636')"
"('P21675', 'Q5VWG9')"
"('Q8IXJ6', 'O43524')"
"('Q9P0J7', 'Q9UNM6')"
"('P32119', 'Q13162')"
"('P31749', 'P09651')"
"('P60709', 'Q92925')"
"('P51965', 'P61088')"
"('P40818', 'P00533')"
"('P63165', 'Q96EE3')"
"('P61165', 'Q9P0B6')"
"('Q9HCE1', 'O95239')"
"('Q00978', 'P54259')"
"('P35241', 'P0DP23')"
"('Q6P1K2', 'Q8N6Y0')"
"('Q53G59', 'Q9UBV8')"
"('P49757', 'P63010')"
"('Q8WXF8', 'Q9Y5X4')"
"('Q15910', 'P37231')"
"('Q93009', 'Q13489')"
"('O95347', 'Q99853')"
"('Q86YQ8', 'Q05D32')"
"('Q9UK41', 'Q9BYG5')"
"('P38646', 'O15498')"
"('P68400', 'P16383')"
"('O43615', 'Q9Y6H1')"
"('Q16819', 'P01042')"
"('P23258', 'Q9UHV9')"
"('Q5SW79', 'Q8WTS6')"
"('Q9NPJ6', 'Q9P2S5')"
"('Q9NQZ5', 'Q8WYQ3')"
"('Q13535', 'P46013')"
"('Q9P0J0', 'O95167')"
"('Q9H4L7', 'Q07955')"
"('P23246', 'Q15717')"
"('Q9H9B4', 'P01889')"
"('P17275', 'P18846')"
"('Q99832', 'O15442')"
"('Q9UBW8', 'O15417')"
"('P23246', 'Q8IYB3')"
"('Q15427', 'Q86XP3')"
"('P37837', 'P22392')"
"('O95831', 'Q16762')"
"('O95218', 'O00762')"
"('Q8WVD3', 'Q8IY92')"
"('Q99471', 'Q9BQ89')"
"('Q9H4Y5', 'O15160')"
"('P52597', 'P17844')"
"('Q9H9S0', 'Q9BWW4')"
"('P30086', 'O43318')"
"('Q9NYF8', 'P49407')"
"('Q9BUN8', 'P51572')"
"('P13645', 'Q9H492')"
"('Q9UJF2', 'Q86X19')"
"('Q15306', 'O43248')"
"('P51610', 'Q9UQL6')"
"('O00165', 'P11137')"
"('P05129', 'Q15139')"
"('Q12778', 'Q15036')"
"('P02751', 'P46782')"
"('P0DP24', 'Q8IW35')"
"('Q12913', 'Q92560')"
"('O75530', 'Q13242')"
"('Q15527', 'Q8N567')"
"('P51610', 'Q9NVP2')"
"('P51668', 'P13805')"
"('Q96GE6', 'O95622')"
"('Q15038', 'Q9BTL3')"
"('P35573', 'P68106')"
"('Q8IZU0', 'Q16548')"
"('Q9UL18', 'P62913')"
"('Q9NWM3', 'Q5S007')"
"('Q9Y371', 'Q9NRY5')"
"('Q15391', 'P10114')"
"('P15311', 'O00764')"
"('P51957', 'P54132')"
"('P30480', 'P15170')"
"('O00214', 'O60503')"
"('O43674', 'O60506')"
"('Q9NR50', 'Q6P2E9')"
"('P07585', 'P01375')"
"('Q12905', 'Q0VD86')"
"('Q6P587', 'Q9NPD3')"
"('Q86UE4', 'Q8IXJ6')"
"('Q5MJ09', 'Q9UKB1')"
"('Q13547', 'Q9H3R0')"
"('Q9HCE7', 'Q15057')"
"('P33991', 'Q96CS2')"
"('O43933', 'O95714')"
"('Q99816', 'Q9H7P6')"
"('Q14249', 'Q13635')"
"('Q8TAD2', 'P38484')"
"('P36405', 'P04637')"
"('Q6ULP2', 'P51692')"
"('Q7Z6E9', 'P12004')"
"('Q9Y580', 'Q9NQT5')"
"('Q63HR2', 'P63241')"
"('P62136', 'P13807')"
"('Q15717', 'A5PLL7')"
"('Q9NQS1', 'P10415')"
"('Q02539', 'O75533')"
"('P28356', 'O00470')"
"('Q6EMB2', 'O15350')"
"('P54709', 'Q9Y2Y6')"
"('O14757', 'Q8NG66')"
"('P14174', 'P60520')"
"('Q9C002', 'P14735')"
"('Q9H0W5', 'Q86SQ0')"
"('Q02543', 'P62081')"
"('O14561', 'Q8TBB1')"
"('Q86Y07', 'P78371')"
"('Q9P2M7', 'Q6ZV73')"
"('P20700', 'O43567')"
"('Q9UJX3', 'O95067')"
"('Q96CT7', 'Q14203')"
"('Q15650', 'P03372')"
"('Q9UKV8', 'Q13618')"
"('P51784', 'Q96C19')"
"('Q9C009', 'P46060')"
"('P01106', 'Q96N96')"
"('P36896', 'Q96PU5')"
"('Q9BQ52', 'O95373')"
"('P01106', 'Q86T82')"
"('Q13557', 'P54284')"
"('P08575', 'Q99704')"
"('P17612', 'P54253')"
"('Q6PKG0', 'P60520')"
"('P16144', 'P08670')"
"('P30153', 'P11310')"
"('Q8NE71', 'Q9NX58')"
"('O43175', 'P19320')"
"('Q9NQB0', 'Q6P1J9')"
"('Q13131', 'Q9UKX7')"
"('P63010', 'P37173')"
"('P56524', 'O60765')"
"('Q01664', 'Q12800')"
"('Q53EZ4', 'Q96GS4')"
"('P07900', 'Q9NXK8')"
"('Q9Y3D2', 'Q15717')"
"('Q9Y6E2', 'O60939')"
"('Q8IYT8', 'P24534')"
"('P50552', 'P60709')"
"('P03372', 'P62847')"
"('Q5VVX9', 'O75382')"
"('P03372', 'Q92793')"
"('P43487', 'P27707')"
"('Q92802', 'Q99675')"
"('P62987', 'P46934')"
"('Q13007', 'Q8IU57')"
"('Q86VP6', 'Q8WVM0')"
"('P15313', 'O43795')"
"('P10276', 'Q15650')"
"('P43405', 'O14964')"
"('Q08945', 'O75533')"
"('Q96CS3', 'Q8N766')"
"('Q8NBZ0', 'Q01664')"
"('Q6L8H2', 'Q5T5B0')"
"('Q86VR2', 'Q99442')"
"('P56545', 'P15884')"
"('P09619', 'O14745')"
"('Q8NHQ1', 'Q15561')"
"('Q9NZ01', 'P03372')"
"('P63208', 'P10244')"
"('Q9Y3M2', 'Q8WUI4')"
"('Q8N715', 'Q9NR12')"
"('Q15025', 'O43257')"
"('O75367', 'P53778')"
"('Q9H270', 'Q8WUH2')"
"('P30480', 'O14737')"
"('P49736', 'Q9NVP2')"
"('Q9H7N4', 'O75147')"
"('Q6ZWI9', 'Q9GZT9')"
"('Q70EK8', 'P60900')"
"('O75643', 'Q70CQ2')"
"('Q9NYN1', 'Q13643')"
"('P05067', 'Q92930')"
"('Q9Y4K3', 'P10914')"
"('Q96G23', 'O15245')"
"('P22694', 'Q8NH51')"
"('P11142', 'O15354')"
"('P06239', 'Q96IF1')"
"('Q2M2I5', 'P40222')"
"('P46783', 'O75934')"
"('P08047', 'Q06609')"
"('O14497', 'Q92925')"
"('P51692', 'Q9UIQ6')"
"('Q9Y2T2', 'Q9H9G7')"
"('O95273', 'P36507')"
"('Q6IA86', 'O95163')"
"('P10599', 'P61086')"
"('Q13573', 'Q8TDN6')"
"('Q8WUW1', 'Q02413')"
"('Q9UHD8', 'Q96CS2')"
"('Q16620', 'P42679')"
"('A6NLX3', 'P24941')"
"('P30501', 'Q9H2H9')"
"('Q9NRC8', 'Q96I24')"
"('P13807', 'Q9GZV8')"
"('O43639', 'O75031')"
"('P06702', 'P62993')"
"('Q13617', 'P11142')"
"('O00159', 'Q8IXM2')"
"('Q15165', 'Q86X52')"
"('P05067', 'Q9BUA6')"
"('P30153', 'Q92974')"
"('P20073', 'Q15047')"
"('Q13277', 'O95405')"
"('O75420', 'Q9UPN6')"
"('P46937', 'Q99598')"
"('P62857', 'Q7Z3S9')"
"('Q16513', 'Q96AT9')"
"('P06753', 'Q8TAB5')"
"('P49821', 'P42858')"
"('Q9Y266', 'Q9UMS4')"
"('P42785', 'Q01860')"
"('O00625', 'P67775')"
"('O15067', 'Q9BS26')"
"('P36896', 'Q9UER7')"
"('Q8N5A5', 'Q9UBB9')"
"('P10124', 'Q9UHD9')"
"('P26038', 'O95757')"
"('Q8N3V7', 'Q6WCQ1')"
"('P40425', 'Q96SQ5')"
"('Q01094', 'Q96AV8')"
"('P98161', 'Q9H2C0')"
"('P06241', 'Q9Y2J2')"
"('Q5T3F8', 'Q9BQB6')"
"('P21333', 'P06396')"
"('Q9Y388', 'P20226')"
"('Q93062', 'Q9NPC6')"
"('Q9NPF5', 'Q9H0E9')"
"('P04792', 'Q96G03')"
"('P51149', 'A6NHL2')"
"('Q9Y297', 'Q8TF40')"
"('Q9Y2W1', 'P62993')"
"('Q9H496', 'O14656')"
"('Q8TCJ0', 'Q969P5')"
"('P25440', 'Q96Q83')"
"('Q96F63', 'Q9UBU9')"
"('P78371', 'P02751')"
"('Q96FW1', 'P30041')"
"('P01567', 'P24394')"
"('Q04864', 'Q16548')"
"('Q7RTX7', 'Q96ES7')"
"('P60409', 'O43257')"
"('Q9BQ67', 'Q9Y3T9')"
"('Q92890', 'Q96CS3')"
"('Q9BRJ6', 'P05067')"
"('P26373', 'P23396')"
"('Q16531', 'P12004')"
"('Q14258', 'Q9H944')"
"('Q9UHD9', 'P20809')"
"('P17844', 'P29350')"
"('Q9NYB9', 'Q00534')"
"('P56545', 'Q9BQ52')"
"('P25445', 'Q8NB90')"
"('Q9Y5Y2', 'Q15008')"
"('P98164', 'Q5SW96')"
"('O95486', 'O95166')"
"('P35443', 'O75578')"
"('Q8TAU3', 'P60369')"
"('Q8IWL3', 'Q9Y2H6')"
"('Q08211', 'P61353')"
"('Q96EL3', 'O43819')"
"('Q5JVL4', 'Q9NSC5')"
"('P03372', 'P82979')"
"('Q15437', 'Q96GG9')"
"('P19174', 'O75335')"
"('P12956', 'O14746')"
"('P38919', 'Q15287')"
"('Q9UPN3', 'Q9C0B7')"
"('P20671', 'Q9BY41')"
"('Q9HAV0', 'P01112')"
"('Q99471', 'Q15370')"
"('Q2NL98', 'Q6P5R6')"
"('P01892', 'P00533')"
"('P46782', 'P62993')"
"('P04075', 'Q9P253')"
"('Q86VP6', 'P35637')"
"('P20151', 'P05154')"
"('P51668', 'Q9UKV5')"
"('P61326', 'P61313')"
"('P78563', 'Q96SI9')"
"('P17027', 'P60410')"
"('Q9H492', 'P05412')"
"('Q9NZS9', 'Q96GM5')"
"('Q07021', 'P84996')"
"('O60307', 'Q9HAU0')"
"('Q96GG9', 'Q8WUJ3')"
"('O15519', 'Q13191')"
"('P19338', 'P49759')"
"('P24928', 'Q9UHW5')"
"('P00533', 'O75038')"
"('Q5TEU4', 'P69905')"
"('P12268', 'Q92905')"
"('P05412', 'Q9UGR2')"
"('Q9Y6G9', 'Q9BVA1')"
"('Q9UGU5', 'O95278')"
"('P05814', 'Q9H0E2')"
"('Q9Y4E8', 'Q9H6E5')"
"('Q92597', 'P12955')"
"('Q16666', 'O95793')"
"('Q02539', 'P29558')"
"('Q14164', 'O75800')"
"('P60409', 'Q9UGP5')"
"('O43741', 'Q13077')"
"('Q6A162', 'Q9HC98')"
"('P48681', 'Q9BQ75')"
"('Q5U5Q3', 'Q00325')"
"('P67775', 'P30154')"
"('Q9HC52', 'Q6ZW49')"
"('Q504Q3', 'P04264')"
"('P46776', 'P62913')"
"('P53621', 'Q9Y6K9')"
"('P17612', 'O60266')"
"('Q9NZ56', 'Q7KYR7')"
"('P52803', 'Q96EC8')"
"('Q92858', 'P12694')"
"('P36896', 'P07900')"
"('P01911', 'P50995')"
"('P43686', 'Q9BRP4')"
"('Q15007', 'Q96B97')"
"('P62263', 'P62987')"
"('Q6AI39', 'Q13952')"
"('P40424', 'O75182')"
"('Q96CN9', 'P13995')"
"('P04899', 'P48549')"
"('O60506', 'Q9NR22')"
"('Q8IUH5', 'Q92633')"
"('O14763', 'P55957')"
"('P05388', 'P62888')"
"('Q5H9S7', 'Q16531')"
"('P0C862', 'Q92615')"
"('Q5GLZ8', 'Q8N2K1')"
"('Q6P4R8', 'P08238')"
"('P29372', 'Q71RC2')"
"('Q15014', 'Q71UI9')"
"('Q9HD26', 'Q96K17')"
"('Q8IWL3', 'Q9NRG9')"
"('Q8IX01', 'Q6W2J9')"
"('P05067', 'Q9BTP7')"
"('Q7L4P6', 'Q8TAU3')"
"('P21580', 'O43353')"
"('Q9NW15', 'Q96GX1')"
"('P26640', 'Q9Y6K9')"
"('Q99459', 'Q92922')"
"('Q16720', 'P30556')"
"('Q9UJ41', 'Q53FD0')"
"('Q9Y2M5', 'Q8WWM7')"
"('P21964', 'P08123')"
"('P46776', 'P49736')"
"('Q13547', 'P42229')"
"('Q5T5X7', 'Q12888')"
"('P62873', 'Q8N3V7')"
"('Q8IWE2', 'Q8WUD1')"
"('P68032', 'Q92614')"
"('Q14166', 'P25685')"
"('P46109', 'P42566')"
"('P62191', 'Q99460')"
"('P78337', 'P86481')"
"('P63208', 'P08621')"
"('Q9Y5N6', 'O00311')"
"('Q9NVN8', 'Q9BRK4')"
"('Q13620', 'Q8WXC6')"
"('P21912', 'Q15070')"
"('O95835', 'P53350')"
"('Q9ULV4', 'Q92614')"
"('Q13133', 'Q9NRL3')"
"('Q8TCE9', 'Q96R06')"
"('Q86Y13', 'Q5R372')"
"('Q99624', 'P46934')"
"('Q9UK11', 'Q9NP86')"
