negatives
"('P07951', 'P23508')"
"('O75643', 'Q13435')"
"('P14784', 'P61586')"
"('Q92900', 'Q9NR19')"
"('Q15645', 'O95865')"
"('P62877', 'Q9UK22')"
"('Q14008', 'Q9H2G2')"
"('Q9UQ13', 'Q96RT1')"
"('P02787', 'P07711')"
"('Q92915', 'P07333')"
"('Q15233', 'P18206')"
"('Q92598', 'P01106')"
"('P46379', 'Q96IP4')"
"('P62993', 'O43707')"
"('P04049', 'P07900')"
"('O00755', 'P41221')"
"('O95373', 'P13569')"
"('P62854', 'P62263')"
"('P49767', 'P22607')"
"('P48740', 'P16104')"
"('Q13950', 'O15198')"
"('Q13546', 'Q99759')"
"('P36873', 'P04637')"
"('O75390', 'O75400')"
"('Q96BN2', 'O75478')"
"('P13196', 'P38936')"
"('P33076', 'Q09472')"
"('Q9UJX5', 'Q13042')"
"('Q6ZUJ8', 'P27986')"
"('P18146', 'P13693')"
"('Q9Y4K3', 'P05455')"
"('Q9HC98', 'Q7Z6G3')"
"('Q07666', 'Q8N3X1')"
"('Q96FW1', 'P61077')"
"('Q9NRP7', 'Q6P0Q8')"
"('P53365', 'P62330')"
"('Q92769', 'Q5VTD9')"
"('Q12778', 'O43521')"
"('Q12905', 'O95819')"
"('Q03001', 'P14550')"
"('P13010', 'Q9NP87')"
"('Q9BXN2', 'P08962')"
"('P04626', 'Q13153')"
"('P06241', 'O43909')"
"('P08754', 'P48544')"
"('P04150', 'O75626')"
"('P19174', 'Q15139')"
"('P15924', 'Q14457')"
"('Q93009', 'Q13114')"
"('P35626', 'Q8NH04')"
"('P35222', 'P63208')"
"('P54646', 'P04637')"
"('Q15669', 'Q969H4')"
"('Q96AJ1', 'P43364')"
"('Q02080', 'Q12968')"
"('406997', 'P00374')"
"('P30153', 'Q13136')"
"('Q06830', 'Q9Y6P5')"
"('O60566', 'Q9UJX2')"
"('P45973', 'Q13111')"
"('P11802', 'Q9UJX2')"
"('Q5UIP0', 'P04183')"
"('Q92985', 'Q8IZI9')"
"('Q9P209', 'P23258')"
"('Q15573', 'Q53T94')"
"('Q9Y5J5', 'O75962')"
"('Q96PV7', 'Q16513')"
"('P61254', 'P83881')"
"('P15144', 'P54253')"
"('Q13547', 'P0C0S5')"
"('407010', 'Q9UI32')"
"('Q86V97', 'P60520')"
"('O43557', 'Q92956')"
"('Q9NYV6', 'Q9H9Y6')"
"('O95402', 'O95071')"
"('P01857', 'P15502')"
"('P08670', 'P02766')"
"('P78344', 'O75822')"
"('P62987', 'P04637')"
"('P61978', 'Q99459')"
"('O00299', 'P62330')"
"('O96019', 'P25440')"
"('P01106', 'P48449')"
"('Q9BRX5', 'P49736')"
"('O60238', 'O14775')"
"('P04183', 'Q5R3I4')"
"('Q9Y265', 'Q9Y4K3')"
"('P28482', 'P05412')"
"('P08758', 'P38484')"
"('P21554', 'Q9UBI6')"
"('O15123', 'P08138')"
"('Q8WV28', 'P62993')"
"('P78344', 'Q14240')"
"('P68400', 'P83916')"
"('Q8NEM2', 'Q96AP4')"
"('P40939', 'Q14197')"
"('O15530', 'P00533')"
"('Q15181', 'P04792')"
"('P07478', 'P25116')"
"('P14210', 'P17948')"
"('P11308', 'P15036')"
"('P43626', 'Q06124')"
"('P00519', 'Q8N8S7')"
"('P41091', 'O15371')"
"('Q92945', 'P60520')"
"('P32519', 'Q13469')"
"('P05129', 'Q9NYA1')"
"('Q8N612', 'O95197')"
"('Q9NR46', 'P22607')"
"('Q5VVX9', 'Q86YT6')"
"('P00533', 'O15357')"
"('O00232', 'Q9BRP4')"
"('Q96N46', 'Q9UQ35')"
"('Q9BYM8', 'P05060')"
"('Q68CP9', 'Q8NFD5')"
"('O43390', 'Q14683')"
"('P31947', 'Q99959')"
"('Q15750', 'P07437')"
"('P15336', 'Q02930')"
"('O75376', 'Q99459')"
"('P22694', 'P54709')"
"('P51671', 'P51686')"
"('Q9HB75', 'Q15834')"
"('Q9H228', 'Q03113')"
"('P84098', 'P62906')"
"('P62330', 'Q9Y266')"
"('Q13087', 'P06241')"
"('Q8IXJ6', 'Q9NP81')"
"('P38936', 'Q9UNN5')"
"('P56645', 'P05412')"
"('Q86U86', 'P51531')"
"('P61289', 'P23508')"
"('P01889', 'Q13241')"
"('P57739', 'O95832')"
"('P25788', 'O00488')"
"('P25116', 'P48736')"
"('Q8NBQ5', 'O75365')"
"('Q10586', 'Q14683')"
"('P51654', 'P41221')"
"('Q9BZJ0', 'Q9NRI5')"
"('O15162', 'O94817')"
"('Q8NEM7', 'P54253')"
"('Q9BV38', 'P20073')"
"('P23510', 'P43489')"
"('Q16795', 'Q9Y5V3')"
"('Q6WCQ1', 'P29353')"
"('O14737', 'Q5T3J3')"
"('Q92879', 'Q9BX46')"
"('P01023', 'Q92890')"
"('Q9P286', 'Q86YV6')"
"('P14316', 'Q92831')"
"('O75800', 'Q9H6Y7')"
"('P19438', 'P62987')"
"('P50914', 'P40429')"
"('Q9UQE7', 'Q13573')"
"('Q9Y2X8', 'O43164')"
"('Q9H270', 'P56945')"
"('P04843', 'Q92782')"
"('P51693', 'P20073')"
"('P05556', 'P08195')"
"('Q6FI13', 'P18754')"
"('Q9Y376', 'Q9UEW8')"
"('P20594', 'Q09472')"
"('Q15459', 'Q14164')"
"('Q96JQ0', 'P25942')"
"('P18146', 'Q8WUM0')"
"('P00519', 'P29323')"
"('Q75N90', 'P55957')"
"('P20333', 'P14625')"
"('Q14781', 'Q8IXK0')"
"('Q13131', 'P54840')"
"('P04049', 'Q16539')"
"('Q8TD19', 'Q08945')"
"('P53420', 'P16144')"
"('P55198', 'Q9NRR5')"
"('P10275', 'P49841')"
"('Q96QR1', 'O94817')"
"('P10275', 'O15393')"
"('P51636', 'P18084')"
"('P12544', 'P13010')"
"('Q13387', 'Q8WXH0')"
"('P30273', 'P42336')"
"('P83916', 'P45973')"
"('Q13115', 'P28482')"
"('P21796', 'Q9H0C2')"
"('Q8TBH0', 'O00308')"
"('Q9H9E3', 'Q96JB2')"
"('O60729', 'P04637')"
"('P84022', 'Q9HCK8')"
"('P26012', 'Q13683')"
"('P01889', 'P61019')"
"('Q14457', 'P51784')"
"('P35070', 'P26447')"
"('P78543', 'Q9HBU9')"
"('Q14831', 'O14775')"
"('Q9BUH8', 'O60941')"
"('P67870', 'Q09028')"
"('P10721', 'Q99962')"
"('P62993', 'P50454')"
"('O00401', 'P06239')"
"('Q00839', 'Q9UKV8')"
"('Q9UJX2', 'P01106')"
"('P60484', 'Q9Y243')"
"('P54646', 'Q05469')"
"('Q13557', 'Q07343')"
"('Q96Q15', 'Q9Y5S9')"
"('P07741', 'P01241')"
"('Q9GZT8', 'Q96MA1')"
"('P08172', 'O95837')"
"('Q16695', 'Q9NPI1')"
"('Q96A08', 'P51610')"
"('P63215', 'P51828')"
"('Q14781', 'P35226')"
"('P62987', 'Q15034')"
"('Q9Y4G6', 'Q13683')"
"('Q15287', 'Q12986')"
"('P62937', 'P06400')"
"('Q68DV7', 'Q9Y2X8')"
"('O75486', 'Q9UPT9')"
"('Q9NSA3', 'Q9BZK3')"
"('P19105', 'P63261')"
"('Q99759', 'P17066')"
"('Q9NPD3', 'Q06265')"
"('Q9UKW6', 'P62244')"
"('P36578', 'P61254')"
"('P63000', 'Q00722')"
"('P62241', 'P62081')"
"('Q8NER5', 'Q13485')"
"('O15121', 'P18146')"
"('Q93008', 'O95163')"
"('Q6PKG0', 'Q14141')"
"('P35998', 'Q9Y5K5')"
"('P51116', 'Q8N5R6')"
"('Q00005', 'P24534')"
"('Q14956', 'Q13485')"
"('O76003', 'Q6UY14')"
"('P61981', 'Q05519')"
"('Q9H2C8', 'P38405')"
"('Q9Y4K3', 'P46060')"
"('P47881', 'O75970')"
"('P27348', 'Q8IUF1')"
"('P22612', 'O95622')"
"('P84022', 'P04637')"
"('O15504', 'O14980')"
"('P40938', 'Q13573')"
"('Q03135', 'Q969G5')"
"('P04049', 'P09619')"
"('Q8NHJ6', 'P12318')"
"('P83731', 'Q9HCK5')"
"('Q15154', 'P19012')"
"('P62263', 'Q9NX58')"
"('Q9Y6K9', 'Q8N2W9')"
"('Q9Y4K3', 'Q68J44')"
"('P15976', 'P17947')"
"('P61077', 'Q96G75')"
"('Q13526', 'Q01538')"
"('P23560', 'P08138')"
"('P31644', 'P46459')"
"('P25791', 'P42224')"
"('P00519', 'P09603')"
"('P29274', 'Q08043')"
"('P49918', 'P30279')"
"('P60520', 'Q92609')"
"('P01242', 'P01589')"
"('Q9NRG9', 'P12270')"
"('Q16630', 'O75554')"
"('O00159', 'Q9H9Y6')"
"('Q9Y4W2', 'Q9H4L4')"
"('P11802', 'P06400')"
"('P13611', 'P16109')"
"('P35626', 'Q8NH37')"
"('P04637', 'Q9BX70')"
"('Q6IEU7', 'P38405')"
"('P49792', 'Q8NFH5')"
"('P35626', 'Q8N148')"
"('P62879', 'P16520')"
"('O15350', 'Q96PG8')"
"('O75665', 'Q9Y383')"
"('P63218', 'P18146')"
"('P27797', 'P10275')"
"('P62330', 'Q9UMR2')"
"('Q96L34', 'Q9NPB6')"
"('P01781', 'P01857')"
"('Q14833', 'P62879')"
"('Q96HP0', 'Q92730')"
"('Q9NSB8', 'P42336')"
"('P00533', 'P63104')"
"('P04626', 'P48357')"
"('P37840', 'P99999')"
"('P21580', 'Q15025')"
"('P50914', 'P61513')"
"('P62979', 'Q16236')"
"('P10275', 'P11387')"
"('O95425', 'P37231')"
"('Q9H492', 'Q9Y4P1')"
"('P12931', 'P42229')"
"('Q6NZ67', 'Q14164')"
"('P82933', 'Q9NR30')"
"('Q15022', 'P49716')"
"('O95782', 'Q92963')"
"('Q8N0Z3', 'P49840')"
"('Q9UEU0', 'O14662')"
"('P27348', 'Q02241')"
"('Q9Y6B2', 'Q05086')"
"('P12314', 'Q6PI73')"
"('Q99961', 'Q96B97')"
"('P20701', 'P52735')"
"('O43909', 'P19174')"
"('Q02809', 'P16104')"
"('P46776', 'P62945')"
"('Q12824', 'P51531')"
"('P62241', 'P62857')"
"('Q13200', 'Q12933')"
"('Q86UK5', 'O15198')"
"('P49411', 'O15519')"
"('Q13315', 'Q12872')"
"('Q9BRX2', 'P55036')"
"('P84996', 'P62873')"
"('P22392', 'P54819')"
"('P04049', 'P55211')"
"('O94907', 'P56704')"
"('Q9UPR3', 'Q06190')"
"('O00483', 'O75251')"
"('P62913', 'Q9UHD2')"
"('O75344', 'Q9Y5B8')"
"('O95295', 'P54257')"
"('P28566', 'P63096')"
"('P62745', 'P18031')"
"('Q9C0F1', 'O76064')"
"('Q8TD86', 'P06737')"
"('Q9HC24', 'Q6P1M0')"
"('Q92832', 'P54259')"
"('O14827', 'O14807')"
"('P56537', 'P04181')"
"('Q9NQ50', 'P01889')"
"('P35869', 'Q9Y618')"
"('P29274', 'P35609')"
"('P56556', 'O00217')"
"('Q8WVZ9', 'Q13867')"
"('Q04206', 'P21580')"
"('Q9BUZ4', 'O15162')"
"('P24522', 'O75689')"
"('Q12962', 'Q92831')"
"('P40225', 'Q99062')"
"('P21333', 'P19174')"
"('P08138', 'Q9NWZ3')"
"('P52272', 'O00141')"
"('P05771', 'Q9BZL6')"
"('Q9Y2M5', 'Q5UIP0')"
"('P53816', 'P30153')"
"('Q9Y5X1', 'P42768')"
"('Q00610', 'P63010')"
"('O75365', 'Q92616')"
"('Q9BV68', 'P53350')"
"('P27986', 'Q96L33')"
"('406884', 'Q4VC05')"
"('Q13797', 'Q07890')"
"('P08134', 'O96013')"
"('Q5VTR2', 'P62191')"
"('Q9HBE4', 'P24394')"
"('Q8N1F7', 'Q8IY92')"
"('O43924', 'P54725')"
"('Q9ULK4', 'Q9Y4A5')"
"('P15391', 'P40259')"
"('Q96KP1', 'Q9UHD2')"
"('Q12913', 'P10721')"
"('O75626', 'Q9Y6W6')"
"('Q9Y478', 'Q9BZZ5')"
"('P25490', 'P43629')"
"('Q96DI7', 'Q9BUQ8')"
"('Q9H492', 'Q13618')"
"('Q9UL15', 'Q13233')"
"('O15372', 'O14602')"
"('Q9P2W3', 'O00459')"
"('P46109', 'Q8WU20')"
"('P07359', 'Q8WYR1')"
"('P06729', 'Q96B97')"
"('Q13330', 'Q13547')"
"('Q9BWH2', 'Q13352')"
"('O60477', 'Q00653')"
"('P48059', 'Q9UHF1')"
"('P01106', 'Q659C4')"
"('P00519', 'Q13233')"
"('P19784', 'Q07021')"
"('Q16649', 'P53567')"
"('P08238', 'Q9Y3M8')"
"('Q13573', 'Q9Y6E2')"
"('O60504', 'O14641')"
"('Q5JQF8', 'Q96EP5')"
"('Q9H2G2', 'Q04759')"
"('P78317', 'O14933')"
"('P30050', 'P61927')"
"('P16220', 'Q16798')"
"('P08571', 'P16220')"
"('P25054', 'Q99418')"
"('P28715', 'Q03468')"
"('Q15907', 'O75154')"
"('Q15672', 'Q9UBK2')"
"('Q9NPF4', 'Q86YV9')"
"('Q07021', 'P62891')"
"('P04234', 'P04150')"
"('O75534', 'Q9Y4K3')"
"('P14625', 'P16104')"
"('Q96F46', 'Q96PD4')"
"('O00329', 'Q9UKM9')"
"('Q92945', 'P52597')"
"('P46783', 'P43146')"
"('P10398', 'P53778')"
"('Q96EQ8', 'P61077')"
"('P01243', 'P56537')"
"('P17947', 'P10914')"
"('Q9Y2M2', 'Q99459')"
"('P55055', 'P08670')"
"('Q13573', 'Q9Y490')"
"('P62993', 'P05067')"
"('Q92783', 'P29597')"
"('O15084', 'O00743')"
"('Q96SB3', 'Q9UQK1')"
"('P42568', 'Q6W2J9')"
"('P37173', 'Q9HAU4')"
"('P18124', 'P49207')"
"('P01589', 'P61586')"
"('Q96GM8', 'O95782')"
"('Q9BSL1', 'Q13576')"
"('Q9Y5A9', 'P18146')"
"('O43776', 'Q9H4B6')"
"('P35268', 'Q14164')"
"('O15287', 'Q9HB96')"
"('P08173', 'P62993')"
"('P13639', 'P54725')"
"('Q99570', 'Q8NEB9')"
"('Q96IZ6', 'Q16659')"
"('P45983', 'P17535')"
"('Q12974', 'P29323')"
"('O95229', 'Q6P1K2')"
"('B5ME19', 'O14602')"
"('Q92630', 'Q9Y2V2')"
"('Q9Y6K5', 'Q9BVP2')"
"('P25054', 'Q9NR80')"
"('Q96L14', 'Q8TAB5')"
"('P38432', 'Q16594')"
"('O60437', 'Q8NEY8')"
"('P08107', 'P16104')"
"('406987', 'P35556')"
"('P52907', 'Q9Y572')"
"('Q9UQ03', 'Q15714')"
"('P36406', 'Q9Y6K9')"
"('P62834', 'P15498')"
"('Q04206', 'O95985')"
"('Q86YM7', 'Q8WYR1')"
"('O95433', 'P30793')"
"('P35968', 'P49023')"
"('P63104', 'Q9NSK0')"
"('Q13573', 'Q13123')"
"('Q13573', 'Q07864')"
"('P04637', 'Q03701')"
"('P61254', 'P63173')"
"('Q99750', 'Q8TBE0')"
"('Q8IY92', 'Q9Y678')"
"('O60739', 'Q15836')"
"('Q99558', 'Q16543')"
"('Q99496', 'P51784')"
"('Q13315', 'Q9NRY4')"
"('O15235', 'P58062')"
"('P62837', 'P78545')"
"('Q92974', 'Q99459')"
"('Q14457', 'Q5VTD9')"
"('Q08211', 'Q9UBC1')"
"('O60934', 'P49959')"
"('P16220', 'Q04743')"
"('Q7Z3B3', 'Q8TDR0')"
"('Q92879', 'Q96AE4')"
"('P29692', 'Q05639')"
"('Q86TG7', 'Q15306')"
"('Q9UL18', 'P39656')"
"('P25067', 'P02452')"
"('O95347', 'Q6IBW4')"
"('P27361', 'P10828')"
"('Q13573', 'P42166')"
"('Q14164', 'Q5VWQ8')"
"('Q13485', 'Q00887')"
"('P09919', 'P16471')"
"('Q99941', 'P35638')"
"('P83731', 'O15479')"
"('P0C0S5', 'Q99879')"
"('P06241', 'P42336')"
"('Q9P2S5', 'P42704')"
"('P27986', 'Q05397')"
"('Q9NZS9', 'Q96GM5')"
"('Q14686', 'Q8NEZ4')"
"('P22670', 'Q13547')"
"('P21741', 'P31431')"
"('P19387', 'P13984')"
"('P31946', 'Q9BZJ0')"
"('P22694', 'Q9NZT1')"
"('P27540', 'P17813')"
"('P30480', 'P61086')"
"('P05067', 'P62993')"
"('Q13315', 'O75152')"
"('P78330', 'Q9H8S9')"
"('Q96JB5', 'P23258')"
"('Q92997', 'Q99466')"
"('Q13573', 'Q8WVM7')"
"('Q14194', 'O60318')"
"('Q8WZ42', 'P63104')"
"('Q9BRK4', 'Q9BQY4')"
"('Q96EY1', 'P08621')"
"('P19387', 'P52434')"
"('P42224', 'Q07325')"
"('Q16666', 'Q9ULZ3')"
"('O94761', 'Q9BRT9')"
"('P16220', 'P00813')"
"('P06241', 'Q86YH6')"
"('Q9H2X3', 'Q9NZN5')"
"('Q96PM5', 'Q13547')"
"('P02489', 'Q07817')"
"('P11487', 'Q12951')"
"('Q71UI9', 'P33778')"
"('P62140', 'O14965')"
"('P31994', 'P46108')"
"('P54257', 'P45378')"
"('Q9UQM7', 'P49593')"
"('Q02556', 'Q02108')"
"('Q04206', 'Q9BVA1')"
"('P41235', 'P37059')"
"('P15172', 'P41134')"
"('Q13148', 'Q01085')"
"('O60493', 'P30480')"
"('Q13557', 'O75369')"
"('Q15672', 'P62805')"
"('Q03014', 'P56545')"
"('Q9UBN6', 'P27797')"
"('P19404', 'Q92993')"
"('O60869', 'P19793')"
"('Q13435', 'Q01081')"
"('P51787', 'P17612')"
"('Q9UKL0', 'P51532')"
"('O15350', 'P84022')"
"('Q02809', 'P30101')"
"('P14921', 'P11831')"
"('P12273', 'O00141')"
"('P62195', 'P35998')"
"('P52272', 'Q14164')"
"('Q16665', 'Q03468')"
"('Q9UKR5', 'Q9UN74')"
"('Q13568', 'Q7Z434')"
"('P63244', 'P12931')"
"('O75376', 'P54253')"
"('P11171', 'P13693')"
"('O94973', 'Q9NZN4')"
"('Q96B26', 'Q9HCG8')"
"('P16333', 'P15153')"
"('P18146', 'Q04900')"
"('O15111', 'Q16543')"
"('Q9UNH5', 'Q8NHZ8')"
"('P12004', 'P24385')"
"('P08047', 'P29460')"
"('O60674', 'P06241')"
"('P19438', 'P34931')"
"('Q9HAU0', 'A6NC98')"
"('Q9NZN5', 'O95477')"
"('P63010', 'Q9NVV9')"
"('P16220', 'P14060')"
"('Q7RTV0', 'Q15428')"
"('P24385', 'P28749')"
"('Q93079', 'P61964')"
"('Q92918', 'P06241')"
"('P63165', 'Q99856')"
"('Q96LR5', 'Q99942')"
"('Q86US8', 'P30153')"
"('P60510', 'P49368')"
"('Q9UKX3', 'P63261')"
"('P60520', 'Q9BPW8')"
"('O43251', 'Q9BTD8')"
"('P29590', 'P10276')"
"('Q9Y675', 'Q9P2D0')"
"('Q96Q83', 'Q9H0E9')"
"('P15036', 'P14921')"
"('Q07889', 'P14921')"
"('P05106', 'P08514')"
"('P41220', 'Q9P244')"
"('Q96DI7', 'P61964')"
"('Q9BXW4', 'Q676U5')"
"('O95685', 'P13807')"
"('P41743', 'P07900')"
"('P63104', 'O43491')"
"('Q96FW1', 'Q9P2G9')"
"('Q9P031', 'Q12834')"
"('P35626', 'Q8NGM9')"
"('O60573', 'Q8TF46')"
"('P50453', 'Q13885')"
"('Q5T3J3', 'P61224')"
"('P35232', 'P60709')"
"('Q7Z7G0', 'P62993')"
"('Q00653', 'Q8IZL8')"
"('Q9BSM1', 'O00257')"
"('Q99547', 'Q9Y448')"
"('P62258', 'Q14188')"
"('P46779', 'P61077')"
"('Q92529', 'P12931')"
"('P23921', 'P23508')"
"('Q9NWA0', 'Q96RN5')"
"('O00206', 'Q8N1F8')"
"('Q5JZY3', 'P16220')"
"('Q9Y581', 'Q9UM73')"
"('P61978', 'Q96IZ5')"
"('Q7L5N1', 'Q99417')"
"('P49756', 'Q86U06')"
"('O43149', 'Q92561')"
"('Q5T5U3', 'P84077')"
"('Q9BXR0', 'Q99963')"
"('Q9UDY2', 'P26232')"
"('P01100', 'P17535')"
"('Q15366', 'P52756')"
"('P46109', 'Q14511')"
"('P07355', 'O75608')"
"('Q13573', 'O15042')"
"('Q96RT8', 'Q9H853')"
"('Q14686', 'Q92793')"
"('Q9HCE7', 'Q92870')"
"('Q2TAY7', 'Q07889')"
"('Q9P2W3', 'Q13972')"
"('Q05586', 'Q12879')"
"('O15162', 'Q16526')"
"('Q8WXE9', 'Q9UBC2')"
"('P43629', 'P16220')"
"('P41227', 'Q9NTK1')"
"('P50542', 'Q8IY92')"
"('P02787', 'P01834')"
"('P54646', 'Q15654')"
"('Q13546', 'Q13501')"
"('O75554', 'O00571')"
"('Q9Y239', 'Q15027')"
"('O60762', 'Q05516')"
"('P04626', 'P20936')"
"('O75038', 'O94806')"
"('Q96B33', 'O14493')"
"('Q15828', 'P01889')"
"('O60566', 'Q9UJX6')"
"('P61513', 'P62906')"
"('O14746', 'P42345')"
"('Q14188', 'Q14209')"
"('Q9BUJ2', 'Q13247')"
"('Q3V6T2', 'Q9GZM8')"
"('Q969Q6', 'Q7Z3S7')"
"('Q8IYI6', 'Q8N6Y0')"
"('Q9UPQ3', 'Q14451')"
"('Q92796', 'Q8WV44')"
"('Q9P1W9', 'P46778')"
"('Q13315', 'P30876')"
"('P01106', 'P28288')"
"('Q9BRJ6', 'Q9NX58')"
"('P23258', 'Q9BQE3')"
"('Q9NPB6', 'Q9Y2Z0')"
"('Q9Y2Q3', 'Q7Z4Q2')"
"('Q96EZ8', 'Q9Y230')"
"('P01106', 'Q9Y2X3')"
"('P29466', 'P58753')"
"('P30153', 'P53041')"
"('P02794', 'Q14194')"
"('P63104', 'P60520')"
"('O43353', 'Q96CX2')"
"('Q96KP1', 'Q9NV70')"
"('Q9NRG9', 'Q9UKX7')"
"('P14902', 'Q96I34')"
"('Q08211', 'Q9Y4K3')"
"('Q7L190', 'P23443')"
"('Q13233', 'P53779')"
"('Q13114', 'P28908')"
"('Q96AH8', 'Q9BUF5')"
"('Q9HBZ2', 'Q93009')"
"('Q9NX00', 'Q9H0R8')"
"('P62993', 'Q92952')"
"('P33240', 'Q92499')"
"('P13647', 'P08729')"
"('P55854', 'Q7Z3J3')"
"('P31785', 'P29353')"
"('P01892', 'P43627')"
"('O95819', 'P11940')"
"('P54252', 'P55072')"
"('P42702', 'P62993')"
"('P61020', 'Q9H223')"
"('Q05397', 'P43146')"
"('Q9Y281', 'P68032')"
"('P08575', 'P41240')"
"('A1A4S6', 'Q8IXI1')"
"('P42224', 'Q13315')"
"('P27361', 'Q96BA8')"
"('Q8NH69', 'P38405')"
"('Q13153', 'P46734')"
"('Q7Z5K2', 'Q8WVM7')"
"('P17096', 'Q9Y5N6')"
"('P13805', 'Q8IUR7')"
"('P60484', 'Q70Z35')"
"('P18124', 'P62987')"
"('P19793', 'Q9BT22')"
"('Q15109', 'P50281')"
"('O95785', 'Q16637')"
"('P98175', 'P17844')"
"('Q96PY6', 'Q12888')"
"('Q9NPB6', 'O14640')"
"('Q6R327', 'Q9BVC4')"
"('P20823', 'P61457')"
"('P49916', 'P00519')"
"('Q9Y2X0', 'Q9BWU1')"
"('Q9H492', 'Q14677')"
"('Q99459', 'Q13838')"
"('Q5MJ70', 'P24941')"
"('O95619', 'Q9UBU8')"
"('Q92561', 'P56181')"
"('O15264', 'Q99733')"
"('Q15654', 'O43353')"
"('Q9NZQ3', 'P82933')"
"('P11387', 'Q92522')"
"('P60709', 'P08648')"
"('P08047', 'P01375')"
"('P22736', 'Q14181')"
"('O75365', 'Q8TC07')"
"('P80075', 'P51684')"
"('O14929', 'Q99525')"
"('Q63HN8', 'Q96EZ8')"
"('Q96B97', 'O15056')"
"('P20936', 'Q15303')"
"('Q05086', 'O15198')"
"('P35626', 'P47887')"
"('Q9Y4E8', 'O15519')"
"('Q8IZJ1', 'P43146')"
"('P33992', 'P33993')"
"('Q9P031', 'P49662')"
"('P40938', 'P35251')"
"('P20338', 'Q12846')"
"('P62304', 'Q9Y4Z0')"
"('P08047', 'P01106')"
"('P68400', 'P30305')"
"('Q99708', 'Q08999')"
"('Q96RG2', 'P04792')"
"('P01106', 'Q9BRA0')"
"('P13500', 'P46094')"
"('P22087', 'Q9UKV8')"
"('P01889', 'P61163')"
"('Q01094', 'P51991')"
"('P15976', 'P01589')"
"('Q9UPT9', 'Q16531')"
"('P83916', 'Q13263')"
"('P34932', 'P51617')"
"('Q9UBN6', 'P43487')"
"('Q9BUV8', 'Q9UNF1')"
"('P16885', 'P29474')"
"('Q9Y297', 'P16471')"
"('Q13535', 'Q9H6E5')"
"('Q12873', 'O00444')"
"('Q08043', 'P49023')"
"('P08648', 'P12931')"
"('Q13535', 'Q13573')"
"('P17301', 'P27658')"
"('Q96AE7', 'O00238')"
"('Q8NFF5', 'P36406')"
"('Q9NT62', 'Q9BXW4')"
"('P05019', 'P08069')"
"('Q13315', 'Q8IW35')"
"('A6NHT5', 'O75674')"
"('Q96SI9', 'Q9NVV9')"
"('P26012', 'P17252')"
"('Q13952', 'P06493')"
"('P49321', 'P23508')"
"('Q8N2H9', 'P51617')"
"('Q9H307', 'P25788')"
"('P50613', 'P10827')"
"('Q12824', 'Q13387')"
"('Q8N163', 'Q9NYJ8')"
"('P35443', 'P13612')"
"('P09466', 'P12956')"
"('P21980', 'P42858')"
"('Q9H2M9', 'P62330')"
"('P06400', 'O00257')"
"('Q02556', 'P61769')"
"('P07910', 'P35637')"
"('Q9UIF9', 'P16333')"
"('O43567', 'P51965')"
"('P62256', 'Q96DV4')"
"('Q9BZ23', 'Q14240')"
"('O43493', 'P55157')"
"('Q13233', 'Q8NHW5')"
"('P14415', 'O00168')"
"('Q9NSA1', 'P21802')"
"('Q9NPB9', 'O00585')"
"('Q9H361', 'P15170')"
"('O15360', 'O95433')"
"('P28482', 'P47712')"
"('Q13557', 'Q14524')"
"('O95873', 'P09104')"
"('Q9UP52', 'Q30201')"
"('Q9UDY2', 'Q9UI47')"
"('P09327', 'P12931')"
"('P05771', 'P50281')"
"('P30153', 'P57087')"
"('Q9Y691', 'Q13936')"
"('Q15287', 'Q9BU76')"
"('Q9H2X6', 'Q9UBE8')"
"('P31947', 'O14639')"
"('P04745', 'P21246')"
"('P35244', 'Q9NZC9')"
"('P30153', 'Q9NY47')"
"('P32121', 'Q8NGJ7')"
"('Q8NEC5', 'Q15654')"
"('P63244', 'Q9Y3Q8')"
"('Q9HBE4', 'Q9HBE5')"
"('Q14847', 'Q15038')"
"('Q15038', 'P29400')"
"('P07948', 'Q01344')"
"('O60583', 'P50750')"
"('O00221', 'P08107')"
"('P62826', 'Q9P2H0')"
"('P49674', 'Q9BZL6')"
"('O75581', 'Q14696')"
"('P10275', 'P51843')"
"('P41182', 'Q9UKI9')"
"('Q96B26', 'Q01780')"
"('O75528', 'Q12962')"
"('Q96EZ8', 'Q15834')"
"('A0JLT2', 'Q9BWU1')"
"('Q96SB3', 'P32238')"
"('O94819', 'P12980')"
"('P61978', 'Q13151')"
"('Q9BXI2', 'Q9Y619')"
"('P48995', 'P20591')"
"('Q14164', 'Q969Y2')"
"('Q9UBN7', 'P0C5Y9')"
"('P13612', 'P56945')"
"('P17844', 'P40763')"
"('Q9Y2I8', 'Q04864')"
"('Q8TAQ5', 'Q13547')"
"('P08648', 'Q13797')"
"('Q8N5V2', 'P60953')"
"('P49407', 'Q13428')"
"('P26373', 'P35268')"
"('P29350', 'Q6PI73')"
"('P17612', 'Q9P2W3')"
"('P63165', 'P52952')"
"('Q9UJX6', 'Q96DE5')"
"('O75365', 'Q99653')"
"('Q9H9Y6', 'P60709')"
"('O75197', 'O60353')"
"('P63211', 'P08172')"
"('P63000', 'Q96Q42')"
"('O00716', 'O75530')"
"('Q9Y2U5', 'P45985')"
"('Q9H422', 'P02745')"
"('Q05513', 'Q13546')"
"('P15336', 'Q6UUV7')"
"('P10599', 'P32119')"
"('P06400', 'P37231')"
"('P10147', 'P25024')"
