negatives
"('Q9H7J1', 'P54840')"
"('Q9UK23', 'Q9NQ25')"
"('P52272', 'P62888')"
"('P13928', 'Q9UMR2')"
"('Q8IW35', 'Q8NHV4')"
"('P47884', 'A2RU14')"
"('Q9H0W8', 'Q15323')"
"('Q9UI95', 'Q6ZVL6')"
"('Q5T754', 'P49901')"
"('P61201', 'P57775')"
"('P46108', 'P21333')"
"('Q9H0A0', 'P04629')"
"('O75528', 'Q96ES7')"
"('P12931', 'Q9UL51')"
"('Q96GJ1', 'Q8NI37')"
"('P17858', 'Q96CS3')"
"('Q2TBE0', 'Q9UNP9')"
"('O14929', 'Q99525')"
"('Q12929', 'P13569')"
"('Q13535', 'Q8N5P1')"
"('P35249', 'P07814')"
"('O95271', 'O15084')"
"('P61927', 'P12830')"
"('O94966', 'P41252')"
"('Q8IUN9', 'O95159')"
"('P17568', 'Q14197')"
"('Q8WWV3', 'Q9UPT5')"
"('P04183', 'Q9BZE1')"
"('P38936', 'Q96FS4')"
"('Q99638', 'Q9UJX2')"
"('P38159', 'Q96RR1')"
"('P02751', 'Q92797')"
"('Q86WV1', 'Q7KZ85')"
"('P05067', 'Q6ZW49')"
"('Q53S58', 'Q96IR7')"
"('Q92793', 'P19784')"
"('Q9UHB4', 'Q5JR59')"
"('Q53T94', 'P50222')"
"('P05161', 'P26639')"
"('P52701', 'Q13277')"
"('P62993', 'P78386')"
"('P19320', 'P49591')"
"('P08575', 'P40259')"
"('Q5C9Z4', 'P46776')"
"('Q9H0P7', 'Q9UJM3')"
"('Q8NDC4', 'Q16143')"
"('O15391', 'Q06587')"
"('Q96EE3', 'P02511')"
"('P25788', 'Q9BTD8')"
"('P08047', 'P11474')"
"('P22607', 'Q92540')"
"('P11142', 'P54725')"
"('O95678', 'Q99523')"
"('Q9H7Z6', 'Q9UBU8')"
"('Q9NZJ0', 'P31946')"
"('P62277', 'P18621')"
"('Q15050', 'Q9BYG3')"
"('P22309', 'P01889')"
"('Q53S58', 'Q9NQR4')"
"('Q00987', 'Q9P016')"
"('P02751', 'P62136')"
"('P28222', 'P61952')"
"('Q9UHB6', 'Q76I76')"
"('P16104', 'Q08945')"
"('Q9BUZ4', 'Q07011')"
"('Q14596', 'P45985')"
"('P31942', 'Q92993')"
"('Q9Y305', 'Q01860')"
"('O14980', 'Q8IUC6')"
"('Q9Y2R0', 'Q9H9B4')"
"('Q9NYZ3', 'P42566')"
"('P55036', 'Q12772')"
"('Q14CZ7', 'P11021')"
"('Q9UBU9', 'Q9Y3T9')"
"('Q99750', 'B2RXF5')"
"('P63279', 'O94864')"
"('Q92731', 'P62910')"
"('O00625', 'P25963')"
"('Q9BTY7', 'Q9NXK8')"
"('P47755', 'Q92614')"
"('Q9NRD1', 'Q8IWB1')"
"('Q9BYE7', 'P49770')"
"('Q14978', 'Q504Q3')"
"('O00232', 'Q96GF1')"
"('Q8IZH2', 'Q9UHL4')"
"('Q13617', 'P63241')"
"('O76003', 'P07237')"
"('O43242', 'Q9C0C7')"
"('P01106', 'O14802')"
"('Q08117', 'P08246')"
"('P56545', 'P62701')"
"('P51668', 'O95714')"
"('Q93077', 'Q93079')"
"('Q9H2B2', 'Q14596')"
"('P05067', 'P05091')"
"('Q15836', 'P40337')"
"('O94875', 'A5D8V6')"
"('P62820', 'Q08945')"
"('Q8TEP8', 'Q66GS9')"
"('Q8NDC0', 'Q96NL6')"
"('P23443', 'Q9BY77')"
"('Q9BVC3', 'Q8IWZ6')"
"('O75533', 'Q96HR8')"
"('P17844', 'O76070')"
"('P27918', 'O95231')"
"('O00214', 'Q9BXP2')"
"('P21333', 'O94966')"
"('Q9NPB6', 'P23258')"
"('P25963', 'P49642')"
"('O14976', 'P08047')"
"('Q12986', 'P18621')"
"('Q4VC44', 'Q96IK5')"
"('Q9Y613', 'Q8NFJ9')"
"('P15735', 'Q96H55')"
"('P62258', 'Q14974')"
"('Q96EQ0', 'Q6UWT4')"
"('Q9NRE2', 'Q12933')"
"('P84022', 'Q12778')"
"('Q9H019', 'Q9ULJ3')"
"('P42025', 'Q13618')"
"('P31150', 'P20340')"
"('Q15714', 'P50454')"
"('O00555', 'P67870')"
"('Q9Y5Q9', 'P04637')"
"('O60884', 'Q9UG63')"
"('P27361', 'Q9UBN7')"
"('Q9UPN4', 'P62714')"
"('P28288', 'P39210')"
"('P16220', 'P14060')"
"('Q92905', 'Q13620')"
"('Q16531', 'P24752')"
"('P62873', 'P63215')"
"('Q05D60', 'Q08379')"
"('P38159', 'P14866')"
"('P13631', 'P31321')"
"('Q13131', 'P13639')"
"('Q9UKR5', 'Q12972')"
"('P33993', 'P19838')"
"('P49407', 'Q8NGL3')"
"('Q01968', 'Q8TBA6')"
"('P10828', 'Q09472')"
"('Q12906', 'P62244')"
"('P20674', 'O00231')"
"('Q9Y6A5', 'Q8IYW5')"
"('O15105', 'P18146')"
"('Q9NPD3', 'P10412')"
"('P82979', 'P04080')"
"('P61221', 'P42167')"
"('P05412', 'Q9H8H0')"
"('Q9H6T0', 'Q9Y6R0')"
"('Q6UB35', 'Q15008')"
"('Q8NDX5', 'Q9BQE3')"
"('Q9NPF4', 'Q9ULC0')"
"('O00567', 'P52294')"
"('Q8TD55', 'Q9Y6A5')"
"('P10914', 'Q9ULK4')"
"('Q13618', 'Q9P2J5')"
"('Q9NX65', 'P10073')"
"('P35080', 'P49736')"
"('Q15942', 'P12814')"
"('P56524', 'Q15678')"
"('O75400', 'Q9BYD6')"
"('P62244', 'Q6NUN9')"
"('O94888', 'P62877')"
"('Q16514', 'Q14CW9')"
"('P83916', 'Q9HCM9')"
"('Q8IZJ1', 'Q92859')"
"('Q9Y3R0', 'P31946')"
"('Q15717', 'Q96GC9')"
"('P12956', 'O75534')"
"('O95190', 'Q15717')"
"('O43464', 'P49821')"
"('P35625', 'P16104')"
"('P68104', 'P60900')"
"('Q8N668', 'O15524')"
"('P22460', 'P55854')"
"('P50221', 'Q8N402')"
"('Q6L8Q7', 'Q9UHD9')"
"('Q16629', 'P38919')"
"('Q96LK0', 'O75044')"
"('P08151', 'P51114')"
"('P54132', 'P07900')"
"('P08865', 'P04792')"
"('Q13620', 'Q08170')"
"('P35251', 'P40692')"
"('Q00005', 'Q92736')"
"('P25205', 'Q9UJX2')"
"('Q15306', 'Q92826')"
"('P10606', 'P11171')"
"('Q9GZK7', 'P62873')"
"('P63244', 'Q9UK73')"
"('P32927', 'P01111')"
"('O95299', 'P53350')"
"('Q12933', 'P56704')"
"('P19793', 'O00327')"
"('O15264', 'Q92499')"
"('P51610', 'P15927')"
"('P16157', 'Q14571')"
"('P62714', 'O95819')"
"('Q13045', 'O00425')"
"('P31943', 'Q9NSE4')"
"('P25205', 'P25788')"
"('P84243', 'P61978')"
"('P11473', 'P30281')"
"('P11021', 'Q9NXR8')"
"('P17980', 'P35998')"
"('Q15102', 'P32456')"
"('O75665', 'Q15907')"
"('Q9BY89', 'O94986')"
"('Q96DH6', 'P11940')"
"('Q96HB5', 'Q5TA45')"
"('O14490', 'Q12879')"
"('P55347', 'Q8TC76')"
"('P09884', 'P49643')"
"('P07315', 'P07316')"
"('P54105', 'P14174')"
"('P61158', 'O75147')"
"('P00533', 'Q96PD2')"
"('Q969G3', 'Q8N0S2')"
"('Q9P0L0', 'Q15006')"
"('Q9UPN7', 'O15212')"
"('P17544', 'P41182')"
"('Q96IX9', 'Q9H0H5')"
"('Q8TAF3', 'Q96SB3')"
"('Q02556', 'P02708')"
"('O14818', 'Q86TM6')"
"('P30039', 'O75791')"
"('Q06190', 'P03372')"
"('Q7Z7H8', 'Q16540')"
"('Q9Y3Y2', 'Q86V81')"
"('P35998', 'P33076')"
"('Q14839', 'Q13469')"
"('Q8WXH5', 'Q9UHF4')"
"('Q96FW1', 'P63313')"
"('Q9NT62', 'Q7Z6L1')"
"('Q96EY1', 'Q9Y6K9')"
"('Q96P63', 'Q9P2P5')"
"('Q9Y6E7', 'Q3SY69')"
"('P62837', 'Q99728')"
"('Q9NYB0', 'O94761')"
"('Q5T751', 'P60410')"
"('P06493', 'P68400')"
"('P47872', 'P62158')"
"('P03372', 'Q9BQ39')"
"('P53367', 'P34896')"
"('Q96HR3', 'Q9BTT4')"
"('O95169', 'P03923')"
"('Q9P086', 'O43513')"
"('O75147', 'Q13247')"
"('Q12946', 'Q9BRK5')"
"('Q8WVM7', 'O95072')"
"('Q7Z5U6', 'Q9HA92')"
"('P49736', 'P0DP24')"
"('P04040', 'Q9HCE1')"
"('P49841', 'Q9NYF8')"
"('Q96MT8', 'Q96M89')"
"('O14641', 'P31749')"
"('Q99941', 'P18846')"
"('O95684', 'Q96ST8')"
"('O15078', 'P13807')"
"('Q96M89', 'P57078')"
"('Q13326', 'O75190')"
"('Q99759', 'P63104')"
"('Q8N4V1', 'Q9P206')"
"('P28482', 'P98177')"
"('Q96SW2', 'Q99729')"
"('P78362', 'O60292')"
"('Q9GZP0', 'P16234')"
"('P04637', 'Q07812')"
"('Q9UKF6', 'P62140')"
"('P62834', 'P13612')"
"('Q6PIL6', 'Q9NS61')"
"('P55795', 'Q8IYB3')"
"('Q9HCE1', 'Q14562')"
"('Q9Y3A3', 'O60383')"
"('P35625', 'P08253')"
"('P43353', 'Q15323')"
"('Q15833', 'Q15349')"
"('Q15185', 'Q8TCT1')"
"('O94817', 'Q9NSB4')"
"('P05771', 'Q9P2D0')"
"('P49448', 'P49736')"
"('O14530', 'Q16891')"
"('P23786', 'P54709')"
"('Q14103', 'Q08170')"
"('O94986', 'Q16718')"
"('Q9UPY6', 'P27986')"
"('P50990', 'Q9BYE7')"
"('O75521', 'P57078')"
"('P35626', 'Q8NGG8')"
"('Q13547', 'P48552')"
"('Q96A08', 'Q9Y232')"
"('O43815', 'Q9Y228')"
"('Q96TC7', 'P38606')"
"('P48380', 'Q12933')"
"('Q99683', 'P49407')"
"('O00232', 'Q13616')"
"('Q9Y4L5', 'P55083')"
"('Q96P70', 'P01106')"
"('Q16763', 'Q6PJT7')"
"('Q7L0Q8', 'Q96A25')"
"('Q16181', 'P18583')"
"('Q00839', 'Q96I51')"
"('Q13393', 'P23528')"
"('P62380', 'P04637')"
"('Q13526', 'Q99708')"
"('Q14814', 'P42858')"
"('P49327', 'O60216')"
"('Q92764', 'Q8WWY3')"
"('P16150', 'Q13144')"
"('O95793', 'P12882')"
"('P84098', 'Q8NHW5')"
"('Q9H9S0', 'Q8WXI7')"
"('P35221', 'Q02750')"
"('P62333', 'Q13619')"
"('Q9Y291', 'Q00987')"
"('P60709', 'Q8WXK4')"
"('Q15038', 'Q3LI72')"
"('Q9UKY7', 'Q9Y3D6')"
"('O60308', 'Q9UPN4')"
"('P48729', 'P34932')"
"('O60885', 'Q6NYC1')"
"('Q9BXS5', 'Q9NP64')"
"('Q6NW34', 'P05023')"
"('P0DI82', 'Q96KC9')"
"('Q02535', 'Q96HC4')"
"('P62140', 'Q06432')"
"('Q7L1Q6', 'P24941')"
"('O43396', 'P50991')"
"('Q9UBF6', 'P55072')"
"('P80303', 'Q6P1J9')"
"('P78527', 'Q13263')"
"('P06756', 'P18564')"
"('P78371', 'Q12834')"
"('P43356', 'O15379')"
"('Q8N4Y2', 'P05067')"
"('Q9Y5U2', 'Q13077')"
"('O00214', 'Q9Y6X5')"
"('Q05655', 'Q96C90')"
"('Q9Y6C9', 'O60664')"
"('Q9Y6N5', 'Q9HCE1')"
"('P18146', 'P84243')"
"('Q9UPU3', 'P01138')"
"('Q9NY65', 'P04637')"
"('Q92552', 'Q9Y676')"
"('P17987', 'P20645')"
"('O95450', 'P29016')"
"('Q12955', 'P52732')"
"('Q9UJX2', 'P63000')"
"('Q96CW5', 'O75190')"
"('Q9UBN7', 'Q9UBU9')"
"('Q12906', 'P04818')"
"('Q9Y314', 'Q9NZC7')"
"('P12755', 'P17844')"
"('Q9Y2R9', 'Q96RP9')"
"('O95295', 'P54257')"
"('Q12906', 'P62829')"
"('Q9UMX0', 'P10147')"
"('P09651', 'Q9NWU5')"
"('Q99551', 'Q9UBT7')"
"('Q01081', 'P26368')"
"('P52732', 'P84243')"
"('Q92925', 'Q16719')"
"('Q9Y4P8', 'Q9UJ70')"
"('P09651', 'O60306')"
"('P55072', 'O15027')"
"('Q14152', 'P60896')"
"('Q9Y6D6', 'P10644')"
"('P63208', 'P25788')"
"('Q96F86', 'Q8WXF0')"
"('Q96L21', 'P63173')"
"('Q13315', 'P04637')"
"('Q8N5F7', 'Q15366')"
"('P19320', 'P48643')"
"('Q92913', 'P36888')"
"('Q9H0E2', 'P47710')"
"('Q96R06', 'P62875')"
"('P51784', 'Q99523')"
"('Q13084', 'Q9BYD1')"
"('P49841', 'Q6R327')"
"('O75347', 'Q9UGU5')"
"('Q7Z2W9', 'Q9BYC8')"
"('P05412', 'P20618')"
"('Q00610', 'Q8WV92')"
"('Q04760', 'Q03154')"
"('Q8IW50', 'O94952')"
"('Q49AN0', 'P49792')"
"('Q96HA8', 'Q9H773')"
"('Q969T4', 'Q9BTV5')"
"('P31151', 'P35219')"
"('Q9UKW4', 'P08581')"
"('Q7Z6Z7', 'O95140')"
"('Q8N5R6', 'P51451')"
"('Q12772', 'Q15648')"
"('Q14653', 'O94826')"
"('Q14194', 'P04629')"
"('P30281', 'P46527')"
"('Q9NSI5', 'Q8N448')"
"('O43920', 'P19404')"
"('Q9HAU0', 'Q9UL45')"
"('Q9Y6D9', 'Q96ST3')"
"('Q9UKY7', 'Q15717')"
"('Q7Z5Y7', 'P62136')"
"('Q06210', 'Q96D46')"
"('Q8N4P3', 'Q08AF8')"
"('Q15306', 'Q9H6S0')"
"('P49768', 'Q9UM47')"
"('Q13418', 'P35222')"
"('Q5T8P6', 'Q92538')"
"('P17098', 'P45973')"
"('Q99496', 'P0C0S8')"
"('Q14160', 'O00429')"
"('Q12962', 'Q14CW9')"
"('O95352', 'Q9BXW4')"
"('Q14781', 'P0C7H8')"
"('Q96GE4', 'P62310')"
"('P24941', 'P53621')"
"('Q8NB49', 'O95274')"
"('P08473', 'Q86U38')"
"('Q9ULK4', 'P60468')"
"('Q8N9M5', 'P22061')"
"('P55040', 'P14373')"
"('P00441', 'Q13501')"
"('Q92830', 'Q9Y4A5')"
"('Q8IWL3', 'P61927')"
"('Q12906', 'P67809')"
"('Q9NVA2', 'O75396')"
"('P33993', 'Q96QK1')"
"('Q8N0Z3', 'O00410')"
"('P06746', 'O43542')"
"('Q07020', 'Q71UM5')"
"('Q9HCU4', 'O00148')"
"('P18065', 'Q8TAX9')"
"('Q15628', 'Q9NVI7')"
"('P35221', 'P18206')"
"('Q9UPY6', 'Q9UQB8')"
"('O96019', 'Q86U86')"
"('O14965', 'P09651')"
"('P12830', 'P26641')"
"('P04114', 'O60216')"
"('Q86YV0', 'P09012')"
"('P46926', 'P11172')"
"('Q13642', 'Q14164')"
"('Q5SRE5', 'P80370')"
"('Q04726', 'O43865')"
"('Q9NPJ6', 'Q658Y4')"
"('O96006', 'Q16385')"
"('P04792', 'P38646')"
"('P63104', 'P06576')"
"('Q08426', 'P04629')"
"('O60784', 'Q9HCE7')"
"('O95714', 'P35222')"
"('P48039', 'P31939')"
"('P05023', 'P30153')"
"('Q13885', 'P0C5J1')"
"('P06899', 'Q9UKV0')"
"('Q969G3', 'Q9NVX0')"
"('Q15599', 'Q16762')"
"('Q15911', 'Q13562')"
"('P11308', 'Q15233')"
"('Q9NRD1', 'Q9BU23')"
"('Q9GZL7', 'Q9H3P7')"
"('P27361', 'Q13404')"
"('P22694', 'P13637')"
"('Q9BRX9', 'Q5BJF6')"
"('Q9UQM7', 'Q9BXT2')"
"('Q5TDH0', 'Q96BR5')"
"('P32121', 'Q8N146')"
"('Q96CT7', 'O75569')"
"('P05067', 'Q9NWW6')"
"('P29353', 'Q14118')"
"('P05112', 'Q13651')"
"('Q01844', 'O75438')"
"('O75791', 'P54646')"
"('Q5JST6', 'Q63ZY3')"
"('O95299', 'O75306')"
"('Q01538', 'O14965')"
"('Q15382', 'P15056')"
"('P22694', 'Q96RC9')"
"('Q16186', 'A2A3N6')"
"('P34931', 'O95817')"
"('P20248', 'Q86T82')"
"('Q86X19', 'Q8N4V1')"
"('P29992', 'P16473')"
"('Q9NZI8', 'Q96CW5')"
"('Q8TB22', 'O14561')"
"('P31483', 'Q7KZF4')"
"('P04637', 'P54278')"
"('P86480', 'Q96MN9')"
"('Q8IY67', 'Q9Y2I6')"
"('Q9ULK4', 'P61221')"
"('P05091', 'P10809')"
"('P47756', 'Q8WV28')"
"('P49767', 'Q02763')"
"('Q04864', 'Q92785')"
"('P60409', 'Q8IWZ5')"
"('Q99871', 'P15336')"
"('Q5VYK3', 'Q8TF39')"
"('P20936', 'P21860')"
"('Q14134', 'O60902')"
"('Q9BTW9', 'Q9UBQ0')"
"('Q9H0R8', 'P42696')"
"('Q15717', 'P55197')"
"('Q9GZZ9', 'P13804')"
"('Q9H6Y5', 'Q9P289')"
"('P51116', 'P38398')"
"('O95619', 'P57768')"
"('P62081', 'Q9UBS0')"
"('P50213', 'Q92526')"
"('Q13595', 'Q5SSJ5')"
"('Q9UDY4', 'Q8WUA7')"
"('Q12872', 'Q8TAT5')"
"('Q9UPN9', 'P61077')"
"('O00231', 'P21246')"
"('Q9NPB3', 'Q96M29')"
"('P01880', 'P11836')"
"('O60242', 'Q13424')"
"('P15927', 'Q96T37')"
"('O15230', 'Q99972')"
"('O75147', 'O95573')"
"('Q99766', 'P62937')"
"('P22681', 'P35968')"
"('P48200', 'Q9BYM8')"
"('O94806', 'Q8TAA9')"
"('Q8N0Z3', 'Q8IUZ0')"
"('P51572', 'Q2MV58')"
"('O75427', 'P60409')"
"('O94993', 'Q8WV16')"
"('P35249', 'Q6NUN9')"
"('Q9UHJ3', 'Q92766')"
"('Q86Y01', 'P61077')"
"('Q9ULK5', 'O43291')"
"('Q53TQ3', 'Q9H981')"
"('Q7L2H7', 'O60739')"
"('Q6UY14', 'Q5T5A8')"
"('P61088', 'Q86XT4')"
"('O95758', 'O75376')"
"('P06576', 'Q14451')"
"('P48163', 'Q9BTW9')"
"('Q7Z624', 'Q9C0C7')"
"('P40763', 'Q969H0')"
"('Q08379', 'Q9UKT9')"
"('Q8WUH2', 'Q9H269')"
"('Q9NZ94', 'Q6ZSJ8')"
"('Q9Y6X9', 'Q86VD1')"
"('O43896', 'P61981')"
"('Q8NHY2', 'P31946')"
"('P05412', 'O76021')"
"('Q96KP4', 'Q96KN2')"
"('Q86V48', 'P63172')"
"('P22695', 'Q07021')"
"('Q96LR5', 'P98170')"
"('P62318', 'P52732')"
"('Q53TQ3', 'Q9Y5K5')"
"('Q9Y4B5', 'Q8IYT4')"
"('P33778', 'Q9NRL2')"
"('Q14966', 'Q15910')"
"('P38398', 'P23458')"
"('P80370', 'A6NFQ2')"
"('P46937', 'P81408')"
"('Q9HCI7', 'Q9Y3D0')"
"('Q9Y265', 'Q9UEE9')"
"('Q9P2K8', 'P31948')"
"('P51665', 'Q86TM6')"
"('Q9HAV7', 'P34897')"
"('P53794', 'P43657')"
"('Q9BQY4', 'Q96NS8')"
"('P13612', 'P11142')"
"('Q96KG9', 'Q05D32')"
"('P07948', 'Q8IW35')"
"('Q9Y399', 'Q8IXZ2')"
"('P25098', 'P35241')"
"('Q9BSI4', 'O95817')"
"('Q92905', 'Q13216')"
"('P31146', 'O94907')"
"('P67870', 'Q9C0B0')"
"('P55809', 'O94888')"
"('P02776', 'P25025')"
"('P02751', 'P35556')"
"('Q9P2E9', 'O15198')"
"('P05067', 'Q96T21')"
"('Q9BYT9', 'P11021')"
"('Q12789', 'P55769')"
"('Q5TC82', 'Q15208')"
"('Q8WVD5', 'Q8N9I9')"
"('Q15717', 'Q12948')"
"('Q8NEG0', 'Q9UBS3')"
"('P08047', 'O95391')"
"('P31948', 'Q15654')"
"('Q5T6F2', 'Q9Y2M5')"
"('P30084', 'O60506')"
"('Q53EZ4', 'Q8WUM4')"
"('Q9UPN9', 'Q86U86')"
"('Q15843', 'P62913')"
"('Q8N9F8', 'P84103')"
"('Q9P0L0', 'O75348')"
"('Q96HY6', 'Q12899')"
"('O43900', 'P12931')"
"('Q13895', 'Q9C0F1')"
"('P05067', 'Q8IYB0')"
"('P60059', 'O43889')"
"('Q9Y4K3', 'P37802')"
"('P31146', 'Q15750')"
"('P12814', 'P21291')"
"('Q9NRX1', 'Q92765')"
"('Q13546', 'Q9Y6R0')"
"('O14920', 'Q12778')"
"('Q16637', 'Q16777')"
"('O60333', 'Q04917')"
"('Q13618', 'Q9BVA1')"
"('P25098', 'Q96R47')"
"('P29033', 'P26715')"
"('Q9NRQ2', 'Q5T749')"
"('Q9UNA4', 'P49286')"
"('Q16629', 'P14866')"
"('O95363', 'Q9UN86')"
"('P01106', 'Q13616')"
"('Q8NBP7', 'O60884')"
"('Q8TBB1', 'Q96PV4')"
"('P07437', 'Q9HB40')"
"('Q9UL18', 'P42766')"
"('P33993', 'Q8NE63')"
"('Q15691', 'Q92831')"
"('Q71DI3', 'P45973')"
"('P28749', 'Q92543')"
"('Q00653', 'P17066')"
"('P67870', 'Q16526')"
"('P28329', 'P54136')"
"('Q96B97', 'P06729')"
"('P0DP23', 'Q9UM54')"
"('Q2M389', 'Q9UKX7')"
"('O15197', 'P41182')"
"('Q14938', 'P12755')"
"('O14980', 'Q09019')"
"('Q5TCX8', 'P31946')"
"('O43615', 'Q96EL3')"
"('P68133', 'P26232')"
"('Q6DHV5', 'Q6W2J9')"
"('Q13418', 'P06702')"
"('Q9H6L4', 'O75420')"
"('P62140', 'Q92614')"
"('P06401', 'P12931')"
"('O43303', 'P24941')"
"('P14618', 'P15336')"
"('P09493', 'Q96A19')"
"('Q9Y230', 'Q9NSA3')"
"('P56537', 'Q9P287')"
"('Q92793', 'P62195')"
"('P49366', 'Q04864')"
"('Q9H2G2', 'Q92831')"
"('Q13625', 'Q7Z7A1')"
"('Q6PJQ5', 'Q52LR7')"
"('Q14781', 'Q71DI3')"
"('Q9Y657', 'Q9H2C0')"
"('Q9Y6G5', 'Q04206')"
"('Q7L2J0', 'Q6IQ49')"
"('Q8TEB1', 'P60484')"
"('O60844', 'Q96EQ0')"
"('Q13572', 'O60939')"
"('Q68CZ6', 'Q99871')"
"('P51531', 'Q8TAC2')"
"('P10767', 'P06213')"
"('O75937', 'Q14103')"
"('Q09472', 'Q14765')"
"('O95786', 'Q15366')"
"('P61968', 'O95678')"
"('Q13148', 'P19838')"
"('P29400', 'Q13683')"
"('Q15154', 'Q9BRX9')"
"('O94875', 'O00159')"
"('Q9P0T7', 'Q9NVA2')"
"('Q9H993', 'P50452')"
"('O14602', 'Q14152')"
"('P04844', 'Q96PM5')"
"('Q13148', 'Q9BUJ2')"
"('A5PLN9', 'Q8WVT3')"
"('P60900', 'P16035')"
"('Q16643', 'P12830')"
"('P05067', 'Q96KN2')"
"('Q86UK5', 'Q3ZAQ7')"
"('Q69YU3', 'Q96QZ7')"
"('Q9HDB5', 'P32249')"
"('Q8TD86', 'Q03135')"
"('Q2TAK8', 'Q93034')"
"('O94953', 'P34932')"
"('Q6W2J9', 'Q15910')"
"('Q86YT6', 'Q9HBF4')"
"('Q9UNM6', 'P01889')"
"('Q9UK45', 'O43396')"
"('P11441', 'O43765')"
"('P04075', 'Q99972')"
"('Q13636', 'P52272')"
"('Q9BY42', 'Q92841')"
"('Q96A37', 'Q03154')"
"('Q6UY14', 'Q13526')"
"('P10275', 'Q6ZRS2')"
"('P12883', 'O75386')"
"('Q13315', 'Q99873')"
"('P49715', 'P09919')"
"('P16455', 'P49736')"
"('P46108', 'P13645')"
"('Q96M91', 'Q9BYV2')"
"('P08047', 'Q15573')"
"('Q14457', 'O14950')"
"('P35249', 'Q01844')"
"('P43034', 'Q8TF09')"
"('Q96CW1', 'Q99880')"
"('P08069', 'Q9BTC8')"
"('Q9H0W5', 'Q5SRE5')"
"('P62993', 'Q86UR5')"
"('O00459', 'Q6NUQ1')"
"('P61326', 'Q13243')"
"('Q92618', 'Q13363')"
"('P48380', 'Q9UBB5')"
"('O43186', 'O95376')"
"('P0DP23', 'Q9Y6Y9')"
"('P31276', 'Q12778')"
"('O15504', 'Q8NFH5')"
"('Q05193', 'Q9BY11')"
"('Q9P244', 'Q9BPZ7')"
"('P34932', 'O43264')"
"('Q8N9C0', 'P49716')"
"('Q86X19', 'Q9Y6M5')"
"('Q92913', 'P21802')"
"('Q8IYH5', 'O75528')"
"('Q9NRD1', 'P12004')"
"('Q86YT6', 'O00444')"
"('P05067', 'Q12894')"
"('Q9HC98', 'P08195')"
"('P16104', 'P62937')"
"('Q96G79', 'Q9UJ14')"
"('P80188', 'Q9NXW9')"
"('Q8N1B4', 'P33176')"
"('P62917', 'P62263')"
"('Q8IWL3', 'Q68EM7')"
"('Q12772', 'P16220')"
"('O95782', 'P13987')"
"('Q96II8', 'Q15404')"
"('Q14566', 'Q7L590')"
"('Q13263', 'Q96T88')"
"('Q8TBK6', 'Q9H190')"
"('P30260', 'Q96GD4')"
"('O14965', 'P18858')"
"('Q99708', 'Q8IUQ4')"
"('P20226', 'Q00613')"
"('Q9UJV3', 'Q14241')"
"('O60573', 'O43597')"
"('P53680', 'P62993')"
"('Q14203', 'Q16543')"
"('Q8TES7', 'P22681')"
"('P01100', 'P27448')"
"('Q15910', 'P62318')"
"('P49815', 'Q92574')"
"('Q01780', 'Q13148')"
"('P05161', 'Q9UMW8')"
"('Q86TM6', 'O15258')"
"('Q13185', 'Q8ND82')"
"('Q8NHU0', 'Q9UBW8')"
"('Q8IU85', 'Q13618')"
"('Q15650', 'Q04206')"
"('Q5VZ89', 'Q8IWL3')"
"('Q14689', 'P49746')"
"('Q13043', 'P09874')"
"('P13639', 'P37802')"
"('Q8TBA6', 'Q14161')"
"('Q9UBU9', 'O75467')"
"('P17252', 'Q05193')"
"('Q00403', 'Q8IYA7')"
"('P30279', 'P62877')"
"('Q8IV08', 'Q07817')"
"('Q68DA7', 'P83916')"
"('O95644', 'Q16666')"
"('Q96JN2', 'O75604')"
"('Q8WVE6', 'Q8NHP6')"
"('P12830', 'Q8N6H7')"
"('O96017', 'P06733')"
"('P00441', 'P62942')"
"('P50553', 'Q09472')"
"('Q9UBU9', 'O75530')"
"('P63208', 'Q92990')"
"('Q9GZR7', 'P31146')"
"('P40222', 'Q99459')"
"('Q9NYF3', 'Q9P0V3')"
"('Q15198', 'O60911')"
"('Q9HCE1', 'Q9UHA4')"
"('Q9BZE4', 'Q9NX58')"
"('Q9NZ81', 'Q9H190')"
"('P16220', 'P17096')"
"('Q9BVQ7', 'Q8NB90')"
"('P11802', 'Q08050')"
"('P11388', 'P27635')"
"('Q9BYG5', 'Q8WVZ9')"
"('P06576', 'P10109')"
"('Q9UHI7', 'P27986')"
"('Q8NCN5', 'P22061')"
"('Q9H1C4', 'O14828')"
"('P12544', 'P04150')"
"('Q9HAV4', 'Q13485')"
"('P26373', 'P40429')"
"('P05161', 'Q09666')"
"('P78337', 'Q9ULX6')"
"('O00626', 'P51685')"
"('Q9BXW4', 'Q9H0Y0')"
"('Q99496', 'Q9Y2W6')"
"('O60506', 'P13612')"
"('Q9P0N5', 'Q99653')"
"('P16220', 'Q9Y483')"
"('P19174', 'Q05655')"
"('P49674', 'Q8N5S9')"
"('P05067', 'O95872')"
"('P24941', 'P09874')"
"('Q9BSM1', 'O75143')"
"('Q9UQB9', 'Q13451')"
"('Q9BQ52', 'Q9NP92')"
"('P04049', 'P21796')"
"('Q9UQ07', 'Q16543')"
"('Q14940', 'Q15717')"
"('Q9H0U4', 'Q8TAQ2')"
"('P17844', 'Q9Y383')"
"('P46379', 'Q9NRR5')"
"('P19838', 'Q04206')"
"('P20618', 'P62195')"
"('Q9NY65', 'Q9BVA1')"
"('P49916', 'P61244')"
